Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1e-06,24.463037,[34  6] ; [13 29],[22.92682927 17.07317073] ; [24.07317073 17.92682927],1
p9,1,1.1e-05,19.274017,[37  4] ; [20 24],[27.49411765 13.50588235] ; [29.50588235 14.49411765],1
p11,1,4.4e-05,16.69418,[34  8] ; [17 28],[24.62068966 17.37931034] ; [26.37931034 18.62068966],1
p10,1,0.000169,14.144553,[35  6] ; [21 24],[26.69767442 14.30232558] ; [29.30232558 15.69767442],1
r4,1,0.000784,11.279712,[40  2] ; [30 15],[33.79310345  8.20689655] ; [36.20689655  8.79310345],1
s6,1,0.001004,10.820969,[36  5] ; [25 20],[29.08139535 11.91860465] ; [31.91860465 13.08139535],0
d5,1,0.001228,10.448387,[37  5] ; [25 19],[30.27906977 11.72093023] ; [31.72093023 12.27906977],0
v4,1,0.001498,10.081096,[41  1] ; [33 12],[35.72413793  6.27586207] ; [38.27586207  6.72413793],0
n6,1,0.003431,8.562874,[34  8] ; [23 22],[27.51724138 14.48275862] ; [29.48275862 15.51724138],0
s2,1,0.013032,6.164752,[36  6] ; [28 17],[30.89655172 11.10344828] ; [33.10344828 11.89655172],0
r2,1,0.016718,5.725705,[41  1] ; [36  8],[37.60465116  4.39534884] ; [39.39534884  4.60465116],0
s5,1,0.027656,4.849384,[17 22] ; [ 9 34],[12.36585366 26.63414634] ; [13.63414634 29.36585366],0
d1,1,0.037279,4.337607,[28 14] ; [20 25],[23.17241379 18.82758621] ; [24.82758621 20.17241379],0
n5,1,0.051682,3.786044,[33  9] ; [26 18],[28.81395349 13.18604651] ; [30.18604651 13.81395349],0
s1,1,0.052303,3.766051,[ 2 40] ; [ 8 36],[ 4.88372093 37.11627907] ; [ 5.11627907 38.88372093],0
p5,1,0.059098,3.562505,[ 5 33] ; [ 1 43],[ 2.7804878 35.2195122] ; [ 3.2195122 40.7804878],0
v1,1,0.061839,3.487351,[25 15] ; [19 26],[20.70588235 19.29411765] ; [23.29411765 21.70588235],0
a5,1,0.06868,3.314286,[32 10] ; [26 19],[28. 14.] ; [30. 15.],0
p12,1,0.069799,3.287733,[ 5 36] ; [ 1 44],[ 2.86046512 38.13953488] ; [ 3.13953488 41.86046512],0
r3,1,0.09855,2.728856,[40  2] ; [38  7],[37.65517241  4.34482759] ; [40.34482759  4.65517241],0
a4,1,0.106759,2.601548,[25 17] ; [19 26],[21.24137931 20.75862069] ; [22.75862069 22.24137931],0
n4,1,0.115933,2.47142,[31 11] ; [26 19],[27.51724138 14.48275862] ; [29.48275862 15.51724138],0
a6,1,0.122192,2.388991,[27 15] ; [21 23],[23.44186047 18.55813953] ; [24.55813953 19.44186047],0
d2,1,0.126303,2.337361,[26 16] ; [20 24],[22.46511628 19.53488372] ; [23.53488372 20.46511628],0
r1,1,0.195808,1.673367,[34  8] ; [31 14],[31.37931034 10.62068966] ; [33.62068966 11.37931034],0
a2,1,0.207529,1.588581,[10 32] ; [ 6 39],[ 7.72413793 34.27586207] ; [ 8.27586207 36.72413793],0
p6,1,0.26347,1.250432,[11 31] ; [ 7 36],[ 8.89411765 33.10588235] ; [ 9.10588235 33.89411765],0
b5,1,0.276017,1.186599,[29 13] ; [26 19],[26.55172414 15.44827586] ; [28.44827586 16.55172414],0
p4,1,0.287713,1.13029,[17 25] ; [13 31],[14.65116279 27.34883721] ; [15.34883721 28.65116279],0
u2,1,0.309558,1.032561,[9 4] ; [7 7],[7.7037037 5.2962963] ; [8.2962963 5.7037037],0
b4,1,0.310437,1.028817,[26 16] ; [23 22],[23.65517241 18.34482759] ; [25.34482759 19.65517241],0
s4,1,0.350509,0.871614,[12 30] ; [ 9 36],[10.13793103 31.86206897] ; [10.86206897 34.13793103],0
n2,1,0.447332,0.577404,[12  3] ; [13  6],[11.02941176  3.97058824] ; [13.97058824  5.02941176],0
a1,1,0.447786,0.576249,[ 2 40] ; [ 4 41],[ 2.89655172 39.10344828] ; [ 3.10344828 41.89655172],0
u1,1,0.468566,0.525356,[ 8 34] ; [ 6 39],[ 6.75862069 35.24137931] ; [ 7.24137931 37.75862069],0
v2,1,0.474672,0.51108,[22 16] ; [22 22],[20.3902439 17.6097561] ; [23.6097561 20.3902439],0
d3,1,0.489243,0.478191,[26 16] ; [24 20],[24.41860465 17.58139535] ; [25.58139535 18.41860465],0
d4,1,0.505997,0.442337,[34  8] ; [33 11],[32.72093023  9.27906977] ; [34.27906977  9.72093023],0
u3,1,0.515759,0.422366,[9 4] ; [8 6],[8.18518519 4.81481481] ; [8.81481481 5.18518519],0
v3,1,0.531365,0.39178,[13 24] ; [12 30],[11.70886076 25.29113924] ; [13.29113924 28.70886076],0
b1,1,0.572687,0.318207,[24 18] ; [23 22],[22.68965517 19.31034483] ; [24.31034483 20.68965517],0
a8,1,0.621684,0.243508,[ 5 37] ; [ 7 38],[ 5.79310345 36.20689655] ; [ 6.20689655 38.79310345],0
p1,1,0.644392,0.213044,[ 5 37] ; [ 4 41],[ 4.34482759 37.65517241] ; [ 4.65517241 40.34482759],0
n3,1,0.647434,0.20915,[10  5] ; [10  7],[9.375 5.625] ; [10.625  6.375],0
n1,1,0.71038,0.137898,[9 5] ; [11  8],[8.48484848 5.51515152] ; [11.51515152  7.48484848],0
a7,1,0.796589,0.066442,[25 17] ; [28 17],[25.5862069 16.4137931] ; [27.4137931 17.5862069],0
p8,1,0.853159,0.034258,[ 7 35] ; [ 8 36],[ 7.3255814 34.6744186] ; [ 7.6744186 36.3255814],0
p3,1,0.950011,0.00393,[15 27] ; [16 28],[15.13953488 26.86046512] ; [15.86046512 28.13953488],0
p7,1,0.973927,0.001068,[17 23] ; [18 24],[17.07317073 22.92682927] ; [17.92682927 24.07317073],0
b2,1,0.975424,0.000949,[11 24] ; [ 7 15],[11.05263158 23.94736842] ; [ 6.94736842 15.05263158],0
b3,1,0.975424,0.000949,[11 24] ; [ 7 15],[11.05263158 23.94736842] ; [ 6.94736842 15.05263158],0
a3,1,0.987241,0.000256,[29 13] ; [31 14],[28.96551724 13.03448276] ; [31.03448276 13.96551724],0
