Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,127.439429,[249  42] ; [109 165],[184.38584071 106.61415929] ; [173.61415929 100.38584071],1
p7,1,0.0,48.12807,[223  65] ; [130 135],[183.84086799 104.15913201] ; [169.15913201  95.84086799],1
p6,1,0.0,45.543047,[149 137] ; [ 67 208],[110.11764706 175.88235294] ; [105.88235294 169.11764706],1
p8,1,0.0,38.616839,[194  95] ; [111 160],[157.40178571 131.59821429] ; [147.59821429 123.40178571],1
p5,1,1e-06,24.199823,[ 55 233] ; [ 15 261],[ 35.74468085 252.25531915] ; [ 34.25531915 241.74468085],1
v1,1,2e-05,18.235155,[181 101] ; [125 146],[156.04339964 125.95660036] ; [149.95660036 121.04339964],1
n5,1,4.4e-05,16.711003,[246  44] ; [194  81],[225.84070796  64.15929204] ; [214.15929204  60.84070796],1
s7,1,0.00025,13.413506,[154 116] ; [111 158],[132.7458256 137.2541744] ; [132.2541744 136.7458256],1
p10,1,0.000539,11.975086,[258  30] ; [214  57],[243.17710197  44.82289803] ; [228.82289803  42.17710197],1
p12,1,0.000541,11.969452,[ 38 253] ; [ 13 262],[ 26.22084806 264.77915194] ; [ 24.77915194 250.22084806],1
u1,1,0.000899,11.024077,[ 86 205] ; [ 49 228],[ 69.16373239 221.83626761] ; [ 65.83626761 211.16373239],1
p9,1,0.001335,10.29282,[263  26] ; [219  49],[250.08617594  38.91382406] ; [231.91382406  36.08617594],0
n4,1,0.001492,10.08877,[248  43] ; [205  70],[232.90282686  58.09717314] ; [220.09717314  54.90282686],0
p1,1,0.002683,9.01133,[ 37 253] ; [ 15 260],[ 26.69026549 263.30973451] ; [ 25.30973451 249.69026549],0
p2,1,0.003132,8.728734,[259  31] ; [222  54],[246.44876325  43.55123675] ; [234.55123675  41.44876325],0
v3,1,0.006025,7.542758,[129 150] ; [ 93 175],[113.2321755 165.7678245] ; [108.7678245 159.2321755],0
p11,1,0.011991,6.312263,[246  45] ; [211  66],[234.13204225  56.86795775] ; [222.86795775  54.13204225],0
s5,1,0.012524,6.235143,[108 170] ; [ 77 191],[ 94.19413919 183.80586081] ; [ 90.80586081 177.19413919],0
s8,1,0.013101,6.155386,[140 147] ; [106 170],[125.40319716 161.59680284] ; [120.59680284 155.40319716],0
a2,1,0.018005,5.595663,[100 191] ; [ 70 207],[ 87.09507042 203.90492958] ; [ 82.90492958 194.09507042],0
a4,1,0.024089,5.088183,[144 146] ; [111 165],[130.65371025 159.34628975] ; [124.34628975 151.65371025],0
v2,1,0.028562,4.793831,[181 102] ; [144 119],[168.45238095 114.54761905] ; [156.54761905 106.45238095],0
b1,1,0.030914,4.657718,[110 181] ; [ 81 196],[ 97.85387324 193.14612676] ; [ 93.14612676 183.85387324],0
v4,1,0.042959,4.097009,[284   5] ; [262  13],[279.77659574   9.22340426] ; [266.22340426   8.77659574],0
d5,1,0.052418,3.762366,[250  41] ; [221  56],[241.30457746  49.69542254] ; [229.69542254  47.30457746],0
d1,1,0.053866,3.716843,[195  96] ; [164 113],[183.92429577 107.07570423] ; [175.07570423 101.92429577],0
r2,1,0.062837,3.460882,[280   7] ; [258  15],[275.725  11.275] ; [262.275  10.725],0
b5,1,0.111398,2.534273,[180 111] ; [189  88],[189.04753521 101.95246479] ; [179.95246479  97.04753521],0
a1,1,0.139432,2.184216,[ 17 274] ; [  9 268],[ 13.32042254 277.67957746] ; [ 12.67957746 264.32042254],0
a3,1,0.143014,2.145231,[215  74] ; [190  86],[207.15929204  81.84070796] ; [197.84070796  78.15929204],0
s3,1,0.144584,2.12848,[168 118] ; [142 128],[159.46043165 126.53956835] ; [150.53956835 119.46043165],0
s2,1,0.156115,2.011464,[157 129] ; [134 140],[148.61785714 137.38214286] ; [142.38214286 131.61785714],0
d2,1,0.164617,1.93129,[153 138] ; [129 147],[144.73015873 146.26984127] ; [137.26984127 138.73015873],0
s6,1,0.185559,1.752533,[204  79] ; [182  90],[196.82522523  86.17477477] ; [189.17477477  82.82522523],0
n3,1,0.213476,1.547696,[36  8] ; [53 21],[33.18644068 10.81355932] ; [55.81355932 18.18644068],0
a6,1,0.232901,1.423058,[227  63] ; [205  72],[220.95238095  69.04761905] ; [211.04761905  65.95238095],0
r4,1,0.251797,1.313303,[274  17] ; [254  23],[270.50704225  20.49295775] ; [257.49295775  19.50704225],0
b3,1,0.255993,1.290296,[ 72 109] ; [ 52 102],[ 66.99701493 114.00298507] ; [57.00298507 96.99701493],0
b2,1,0.255993,1.290296,[ 72 109] ; [ 52 102],[ 66.99701493 114.00298507] ; [57.00298507 96.99701493],0
a5,1,0.264982,1.242539,[224  67] ; [202  75],[218.25  72.75] ; [207.75  69.25],0
u3,1,0.290956,1.115191,[48 27] ; [48 38],[44.72049689 30.27950311] ; [51.27950311 34.72049689],0
n2,1,0.329228,0.95193,[36  8] ; [54 19],[33.84615385 10.15384615] ; [56.15384615 16.84615385],0
u2,1,0.340053,0.91023,[44 31] ; [44 42],[40.99378882 34.00621118] ; [47.00621118 38.99378882],0
n1,1,0.362229,0.830151,[19 25] ; [25 47],[16.68965517 27.31034483] ; [27.31034483 44.68965517],0
s4,1,0.483366,0.491259,[ 45 240] ; [ 49 223],[ 48.09694794 236.90305206] ; [ 45.90305206 226.09694794],0
r3,1,0.568009,0.326025,[280   8] ; [266  10],[278.80851064   9.19148936] ; [267.19148936   8.80851064],0
a8,1,0.666614,0.185588,[ 36 219] ; [ 39 213],[ 37.72189349 217.27810651] ; [ 37.27810651 214.72189349],0
d3,1,0.67736,0.173113,[228  63] ; [213  64],[225.93485915  65.06514085] ; [215.06514085  61.93485915],0
s1,1,0.703139,0.145227,[  8 281] ; [  9 262],[  8.77321429 280.22678571] ; [  8.22678571 262.77321429],0
r1,1,0.784272,0.074942,[239  50] ; [225  50],[237.75886525  51.24113475] ; [226.24113475  48.75886525],0
d4,1,0.89038,0.018995,[246  45] ; [233  44],[245.40316901  45.59683099] ; [233.59683099  43.40316901],0
b4,1,0.896062,0.017066,[177 114] ; [167 110],[176.23943662 114.76056338] ; [167.76056338 109.23943662],0
u4,1,0.930759,0.00755,[  7 283] ; [  7 270],[  7.16049383 282.83950617] ; [  6.83950617 270.16049383],0
