Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,6e-05,16.099368,[72 36] ; [48  2],[82.02531646 25.97468354] ; [37.97468354 12.02531646],1
s4,1,0.021223,5.308357,[16 92] ; [15 34],[21.32484076 86.67515924] ; [ 9.67515924 39.32484076],0
d4,1,0.038278,4.292646,[82 26] ; [45  5],[86.81012658 21.18987342] ; [40.18987342  9.81012658],0
n2,1,0.039982,4.218666,[21 13] ; [16  2],[24.19230769  9.80769231] ; [12.80769231  5.19230769],0
a3,1,0.047014,3.944873,[72 36] ; [41  9],[77.24050633 30.75949367] ; [35.75949367 14.24050633],0
s6,1,0.047218,3.937613,[82 25] ; [45  5],[86.55414013 20.44585987] ; [40.44585987  9.55414013],0
p12,1,0.048049,3.90828,[ 8 99] ; [ 9 41],[11.58598726 95.41401274] ; [ 5.41401274 44.58598726],0
s7,1,0.049086,3.872413,[50 51] ; [32 16],[55.58389262 45.41610738] ; [26.41610738 21.58389262],0
b5,1,0.057413,3.610572,[63 45] ; [37 13],[68.35443038 39.64556962] ; [31.64556962 18.35443038],0
a4,1,0.074887,3.172521,[42 66] ; [27 23],[47.16455696 60.83544304] ; [21.83544304 28.16455696],0
v1,1,0.149905,2.073219,[44 57] ; [28 22],[48.1589404 52.8410596] ; [23.8410596 26.1589404],0
d2,1,0.152803,2.044044,[56 52] ; [32 18],[60.15189873 47.84810127] ; [27.84810127 22.15189873],0
p6,1,0.154898,2.023339,[14 93] ; [11 39],[17.03821656 89.96178344] ; [ 7.96178344 42.03821656],0
r3,1,0.154984,2.022496,[102   6] ; [44  6],[99.79746835  8.20253165] ; [46.20253165  3.79746835],0
d5,1,0.20515,1.605324,[81 27] ; [42  8],[84.07594937 23.92405063] ; [38.92405063 11.07594937],0
n1,1,0.243628,1.359477,[15 19] ; [11  7],[17. 17.] ; [9. 9.],0
p10,1,0.281588,1.15941,[77 30] ; [40 10],[79.7388535 27.2611465] ; [37.2611465 12.7388535],0
u3,1,0.281862,1.158088,[21 15] ; [7 2],[22.4 13.6] ; [5.6 3.4],0
n4,1,0.294238,1.100129,[82 26] ; [34 16],[79.29113924 28.70886076] ; [36.70886076 13.29113924],0
p8,1,0.30115,1.069096,[28 80] ; [ 9 40],[25.4522293 82.5477707] ; [11.5477707 37.4522293],0
s8,1,0.306464,1.045854,[50 58] ; [27 22],[52.96815287 55.03184713] ; [24.03184713 24.96815287],0
a8,1,0.319555,0.990767,[12 89] ; [ 3 43],[10.30612245 90.69387755] ; [ 4.69387755 41.30612245],0
p5,1,0.323136,0.976211,[  6 100] ; [ 5 45],[ 7.47435897 98.52564103] ; [ 3.52564103 46.47435897],0
u2,1,0.33238,0.939604,[17 18] ; [6 3],[18.29545455 16.70454545] ; [4.70454545 4.29545455],0
a5,1,0.33566,0.926937,[74 34] ; [38 12],[76.55696203 31.44303797] ; [35.44303797 14.55696203],0
a2,1,0.351038,0.8697,[21 87] ; [13 37],[23.24050633 84.75949367] ; [10.75949367 39.24050633],0
p9,1,0.380885,0.767844,[83 24] ; [41  8],[85.05128205 21.94871795] ; [38.94871795 10.05128205],0
r1,1,0.390176,0.738392,[86 22] ; [36 13],[83.92356688 24.07643312] ; [38.07643312 10.92356688],0
d1,1,0.418265,0.655186,[64 44] ; [33 17],[66.30379747 41.69620253] ; [30.69620253 19.30379747],0
r2,1,0.421219,0.646912,[103   5] ; [49  1],[103.89873418   4.10126582] ; [48.10126582  1.89873418],0
u4,1,0.421219,0.646912,[  5 103] ; [ 1 49],[  4.10126582 103.89873418] ; [ 1.89873418 48.10126582],0
a1,1,0.424021,0.639144,[  2 106] ; [ 2 48],[  2.73417722 105.26582278] ; [ 1.26582278 48.73417722],0
b4,1,0.467887,0.526961,[67 41] ; [34 16],[69.03797468 38.96202532] ; [31.96202532 18.03797468],0
p4,1,0.524521,0.404994,[46 62] ; [24 26],[47.84810127 60.15189873] ; [22.15189873 27.84810127],0
r4,1,0.535201,0.384507,[91 17] ; [44  6],[92.27848101 15.72151899] ; [42.72151899  7.27848101],0
n6,1,0.543697,0.368731,[84 24] ; [41  9],[85.44303797 22.55696203] ; [39.55696203 10.44303797],0
a6,1,0.55924,0.341022,[70 38] ; [30 20],[68.35443038 39.64556962] ; [31.64556962 18.35443038],0
s1,1,0.567386,0.327076,[  6 101] ; [ 4 46],[  6.81528662 100.18471338] ; [ 3.18471338 46.81528662],0
p2,1,0.59255,0.28638,[80 28] ; [35 15],[78.60759494 29.39240506] ; [36.39240506 13.60759494],0
b1,1,0.64754,0.209015,[37 71] ; [19 31],[38.27848101 69.72151899] ; [17.72151899 32.27848101],0
n5,1,0.673359,0.177698,[77 31] ; [34 16],[75.87341772 32.12658228] ; [35.12658228 14.87341772],0
v2,1,0.692274,0.156635,[47 54] ; [24 24],[48.12751678 52.87248322] ; [22.87248322 25.12751678],0
p3,1,0.699843,0.148636,[39 67] ; [20 30],[40.08974359 65.91025641] ; [18.91025641 31.08974359],0
u1,1,0.727129,0.121764,[22 86] ; [ 9 41],[21.18987342 86.81012658] ; [ 9.81012658 40.18987342],0
a7,1,0.833891,0.04398,[76 32] ; [36 14],[76.55696203 31.44303797] ; [35.44303797 14.55696203],0
v3,1,0.857203,0.032377,[35 66] ; [17 30],[35.48648649 65.51351351] ; [16.51351351 30.48648649],0
b2,1,0.873536,0.025335,[19 33] ; [13 21],[19.34883721 32.65116279] ; [12.65116279 21.34883721],0
b3,1,0.873536,0.025335,[19 33] ; [13 21],[19.34883721 32.65116279] ; [12.65116279 21.34883721],0
d3,1,0.884356,0.021156,[70 38] ; [33 17],[70.40506329 37.59493671] ; [32.59493671 17.40506329],0
n3,1,0.889728,0.019223,[22 11] ; [11  6],[21.78 11.22] ; [11.22  5.78],0
v4,1,0.930588,0.007587,[98  9] ; [46  4],[98.14012739  8.85987261] ; [45.85987261  4.14012739],0
p11,1,0.948033,0.004248,[74 34] ; [34 16],[73.82278481 34.17721519] ; [34.17721519 15.82278481],0
p1,1,0.994689,4.4e-05,[13 95] ; [ 6 44],[12.98734177 95.01265823] ; [ 6.01265823 43.98734177],0
