Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000493,12.140341,[33  5] ; [6 9],[27.96226415 10.03773585] ; [11.03773585  3.96226415],1
p10,1,0.00198,9.568392,[29  8] ; [ 5 10],[24.19230769 12.80769231] ; [9.80769231 5.19230769],0
p2,1,0.013494,6.103109,[34  4] ; [9 6],[30.83018868  7.16981132] ; [12.16981132  2.83018868],0
n5,1,0.01429,6.001908,[28  9] ; [6 9],[24.19230769 12.80769231] ; [9.80769231 5.19230769],0
p7,1,0.021252,5.306045,[28 10] ; [6 9],[24.37735849 13.62264151] ; [9.62264151 5.37735849],0
p8,1,0.021959,5.249011,[25 14] ; [ 4 10],[21.33962264 17.66037736] ; [7.66037736 6.33962264],0
n4,1,0.026504,4.922861,[26 13] ; [ 5 10],[22.38888889 16.61111111] ; [8.61111111 6.38888889],0
u2,1,0.06176,3.489492,[9 7] ; [1 6],[6.95652174 9.04347826] ; [3.04347826 3.95652174],0
p6,1,0.066503,3.367293,[18 20] ; [ 3 12],[15.05660377 22.94339623] ; [5.94339623 9.05660377],0
r3,1,0.070844,3.263357,[27 10] ; [7 8],[24.19230769 12.80769231] ; [9.80769231 5.19230769],0
d3,1,0.077428,3.118082,[21 18] ; [12  3],[23.83333333 15.16666667] ; [9.16666667 5.83333333],0
n2,1,0.169202,1.89,[12  3] ; [3 3],[10.71428571  4.28571429] ; [4.28571429 1.71428571],0
p3,1,0.210393,1.568721,[23 16] ; [6 9],[20.94444444 18.05555556] ; [8.05555556 6.94444444],0
d5,1,0.213652,1.546509,[30  9] ; [9 6],[28.16666667 10.83333333] ; [10.83333333  4.16666667],0
v1,1,0.225672,1.467933,[17 21] ; [ 4 11],[15.05660377 22.94339623] ; [5.94339623 9.05660377],0
b4,1,0.236103,1.403714,[20 19] ; [ 5 10],[18.05555556 20.94444444] ; [6.94444444 8.05555556],0
d2,1,0.327735,0.957828,[16 23] ; [ 4 11],[14.44444444 24.55555556] ; [5.55555556 9.44444444],0
s8,1,0.381136,0.767033,[15 23] ; [ 4 11],[13.62264151 24.37735849] ; [5.37735849 9.62264151],0
d1,1,0.393456,0.728234,[18 21] ; [ 5 10],[16.61111111 22.38888889] ; [6.38888889 8.61111111],0
a4,1,0.393456,0.728234,[18 21] ; [ 5 10],[16.61111111 22.38888889] ; [6.38888889 8.61111111],0
s4,1,0.402586,0.700589,[ 9 29] ; [ 2 13],[ 7.88679245 30.11320755] ; [ 3.11320755 11.88679245],0
v2,1,0.404265,0.695605,[17 20] ; [ 5 10],[15.65384615 21.34615385] ; [6.34615385 8.65384615],0
s6,1,0.405563,0.691769,[19 17] ; [6 9],[17.64705882 18.35294118] ; [7.35294118 7.64705882],0
n1,1,0.407094,0.687273,[8 7] ; [2 4],[7.14285714 7.85714286] ; [2.85714286 3.14285714],0
s7,1,0.413686,0.668182,[17 18] ; [5 9],[15.71428571 19.28571429] ; [6.28571429 7.71428571],0
r2,1,0.419684,0.651201,[20 16] ; [6 8],[18.72 17.28] ; [7.28 6.72],0
s3,1,0.479018,0.501099,[15 19] ; [ 5 10],[13.87755102 20.12244898] ; [6.12244898 8.87755102],0
s5,1,0.484228,0.489325,[ 7 29] ; [ 4 10],[ 7.92 28.08] ; [ 3.08 10.92],0
n6,1,0.506983,0.44029,[28  9] ; [10  5],[27.03846154  9.96153846] ; [10.96153846  4.03846154],0
v3,1,0.517618,0.418637,[ 8 30] ; [ 2 13],[ 7.16981132 30.83018868] ; [ 2.83018868 12.16981132],0
a5,1,0.519249,0.415385,[27 12] ; [9 6],[26. 13.] ; [10.  5.],0
a6,1,0.520115,0.413666,[22 17] ; [7 8],[20.94444444 18.05555556] ; [8.05555556 6.94444444],0
b1,1,0.603513,0.26973,[23 16] ; [10  5],[23.83333333 15.16666667] ; [9.16666667 5.83333333],0
a7,1,0.636259,0.223669,[18 21] ; [8 7],[18.77777778 20.22222222] ; [7.22222222 7.77777778],0
a3,1,0.707303,0.140986,[23 16] ; [8 7],[22.38888889 16.61111111] ; [8.61111111 6.38888889],0
d4,1,0.711645,0.13664,[28 11] ; [10  5],[27.44444444 11.55555556] ; [10.55555556  4.44444444],0
u1,1,0.747262,0.103846,[ 4 35] ; [ 2 13],[ 4.33333333 34.66666667] ; [ 1.66666667 13.33333333],0
b2,1,0.749543,0.101916,[ 8 21] ; [2 7],[ 7.63157895 21.36842105] ; [2.36842105 6.63157895],0
b3,1,0.749543,0.101916,[ 8 21] ; [2 7],[ 7.63157895 21.36842105] ; [2.36842105 6.63157895],0
b5,1,0.81115,0.057094,[22 17] ; [9 6],[22.38888889 16.61111111] ; [8.61111111 6.38888889],0
s1,1,0.825044,0.048869,[ 2 37] ; [ 1 14],[ 2.16666667 36.83333333] ; [ 0.83333333 14.16666667],0
a1,1,0.825044,0.048869,[ 2 37] ; [ 1 14],[ 2.16666667 36.83333333] ; [ 0.83333333 14.16666667],0
r1,1,0.859726,0.031231,[ 9 28] ; [ 4 11],[ 9.25 27.75] ; [ 3.75 11.25],0
u3,1,0.867258,0.027937,[7 8] ; [3 4],[6.81818182 8.18181818] ; [3.18181818 3.81818182],0
n3,1,0.890106,0.019091,[8 7] ; [3 3],[7.85714286 7.14285714] ; [3.14285714 2.85714286],0
v4,1,0.894736,0.017507,[24 11] ; [10  5],[23.8 11.2] ; [10.2  4.8],0
a2,1,0.959923,0.002525,[ 5 34] ; [ 2 13],[ 5.05555556 33.94444444] ; [ 1.94444444 13.05555556],0
s2,1,0.971109,0.001312,[17 19] ; [7 8],[16.94117647 19.05882353] ; [7.05882353 7.94117647],0
