Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.105738,[239  84] ; [ 5 51],[207.94722955 115.05277045] ; [36.05277045 19.94722955],1
d4,1,0.0,81.983686,[294  29] ; [24 32],[271.01319261  51.98680739] ; [46.98680739  9.01319261],1
d3,1,0.0,33.680444,[241  82] ; [20 36],[222.4353562 100.5646438] ; [38.5646438 17.4353562],1
a3,1,2e-06,22.737976,[260  61] ; [29 27],[246.07161804  74.92838196] ; [42.92838196 13.07161804],1
d2,1,4e-06,21.185927,[193 129] ; [15 41],[177.18518519 144.81481481] ; [30.81481481 25.18518519],1
u1,1,9.1e-05,15.321421,[ 90 233] ; [ 2 54],[ 78.40633245 244.59366755] ; [13.59366755 42.40633245],1
a4,1,0.000118,14.825792,[176 146] ; [15 41],[162.7037037 159.2962963] ; [28.2962963 27.7037037],1
a2,1,0.000508,12.084478,[102 221] ; [ 5 51],[ 91.18997361 231.81002639] ; [15.81002639 40.18997361],1
p2,1,0.001043,10.749236,[291  31] ; [42 14],[283.66666667  38.33333333] ; [49.33333333  6.66666667],0
p10,1,0.004946,7.899011,[288  32] ; [43 13],[281.70212766  38.29787234] ; [49.29787234  6.70212766],0
a5,1,0.007443,7.162765,[264  59] ; [37 19],[256.52506596  66.47493404] ; [44.47493404 11.52506596],0
p1,1,0.008074,7.01703,[ 34 288] ; [13 43],[ 40.03703704 281.96296296] ; [ 6.96296296 49.03703704],0
p4,1,0.010694,6.515392,[271  52] ; [39 17],[264.19525066  58.80474934] ; [45.80474934 10.19525066],0
v1,1,0.011742,6.34939,[201 112] ; [26 30],[192.5501355 120.4498645] ; [34.4498645 21.5501355],0
p9,1,0.014417,5.986387,[293  29] ; [44 11],[287.83554377  34.16445623] ; [49.16445623  5.83554377],0
r3,1,0.015612,5.846038,[309  11] ; [50  6],[305.53191489  14.46808511] ; [53.46808511  2.53191489],0
s6,1,0.016083,5.793765,[230  83] ; [31 23],[222.59673025  90.40326975] ; [38.40326975 15.59673025],0
s8,1,0.043904,4.060256,[175 145] ; [22 33],[168.10666667 151.89333333] ; [28.89333333 26.10666667],0
n6,1,0.044912,4.021927,[297  25] ; [47  9],[293.03703704  28.96296296] ; [50.96296296  5.03703704],0
a7,1,0.048157,3.904515,[237  85] ; [34 22],[230.85185185  91.14814815] ; [40.14814815 15.85185185],0
