Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.428605,[118  40] ; [16 31],[103.27804878  54.72195122] ; [30.72195122 16.27804878],1
s1,1,0.315308,1.00831,[  9 148] ; [ 1 46],[  7.69607843 149.30392157] ; [ 2.30392157 44.69607843],0
s3,1,0.329352,0.951446,[144  13] ; [40  6],[142.30541872  14.69458128] ; [41.69458128  4.30541872],0
p11,1,0.381621,0.765474,[127  33] ; [40  7],[129.0821256  30.9178744] ; [37.9178744  9.0821256],0
b5,1,0.39498,0.723556,[91 69] ; [30 17],[93.52657005 66.47342995] ; [27.47342995 19.52657005],0
a5,1,0.420303,0.649467,[131  29] ; [36 11],[129.0821256  30.9178744] ; [37.9178744  9.0821256],0
a1,1,0.473431,0.513957,[  9 151] ; [ 4 43],[ 10.04830918 149.95169082] ; [ 2.95169082 44.04830918],0
p9,1,0.523513,0.406966,[148  10] ; [40  4],[147.04950495  10.95049505] ; [40.95049505  3.04950495],0
a7,1,0.552791,0.35234,[112  48] ; [35 12],[113.62318841  46.37681159] ; [33.37681159 13.62318841],0
d5,1,0.678878,0.171392,[135  23] ; [39  8],[134.10731707  23.89268293] ; [39.89268293  7.10731707],0
p12,1,0.684774,0.164801,[ 21 139] ; [ 5 41],[ 20.19417476 139.80582524] ; [ 5.80582524 40.19417476],0
n2,1,0.692249,0.156662,[34  3] ; [7 1],[33.71111111  3.28888889] ; [7.28888889 0.71111111],0
b3,1,0.877208,0.023873,[46 60] ; [10 14],[45.66153846 60.33846154] ; [10.33846154 13.66153846],0
b2,1,0.877208,0.023873,[46 60] ; [10 14],[45.66153846 60.33846154] ; [10.33846154 13.66153846],0
n6,1,0.944026,0.00493,[141  14] ; [42  4],[141.11940299  13.88059701] ; [41.88059701  4.11940299],0
b4,1,0.955371,0.003132,[98 62] ; [29 18],[98.16425121 61.83574879] ; [28.83574879 18.16425121],0
p10,1,0.968687,0.001541,[141  18] ; [40  5],[141.07352941  17.92647059] ; [39.92647059  5.07352941],0
r4,1,0.973645,0.001091,[150  10] ; [44  3],[149.95169082  10.04830918] ; [44.04830918  2.95169082],0
v1,1,0.990276,0.000149,[107  52] ; [31 15],[107.03414634  51.96585366] ; [30.96585366 15.03414634],0
