Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000141,14.48589,[3 4] ; [77  7],[6.15384615 0.84615385] ; [73.84615385 10.15384615],1
n5,1,0.009343,6.756061,[4 3] ; [76  8],[6.15384615 0.84615385] ; [73.84615385 10.15384615],0
r4,1,0.009343,6.756061,[4 3] ; [76  8],[6.15384615 0.84615385] ; [73.84615385 10.15384615],0
p8,1,0.020659,5.355299,[3 4] ; [67 16],[5.44444444 1.55555556] ; [64.55555556 18.44444444],0
b1,1,0.024425,5.064187,[6 1] ; [35 49],[3.15384615 3.84615385] ; [37.84615385 46.15384615],0
b5,1,0.024425,5.064187,[6 1] ; [35 49],[3.15384615 3.84615385] ; [37.84615385 46.15384615],0
s2,1,0.031055,4.649926,[1 6] ; [47 36],[3.73333333 3.26666667] ; [44.26666667 38.73333333],0
p6,1,0.033803,4.504625,[1 5] ; [50 32],[3.47727273 2.52272727] ; [47.52272727 34.47727273],0
p3,1,0.043452,4.077739,[3 4] ; [65 19],[5.23076923 1.76923077] ; [62.76923077 21.23076923],0
r3,1,0.056719,3.63083,[5 2] ; [77  6],[6.37777778 0.62222222] ; [75.62222222  7.37777778],0
s5,1,0.05681,3.628139,[2 5] ; [52 28],[4.34482759 2.65517241] ; [49.65517241 30.34482759],0
s6,1,0.1047,2.632455,[4 3] ; [66 14],[5.63218391 1.36781609] ; [64.36781609 15.63218391],0
v3,1,0.115808,2.473116,[2 5] ; [48 33],[3.97727273 3.02272727] ; [46.02272727 34.97727273],0
r1,1,0.136467,2.217349,[4 3] ; [68 16],[5.53846154 1.46153846] ; [66.46153846 17.53846154],0
b4,1,0.139254,2.186186,[6 1] ; [48 36],[4.15384615 2.84615385] ; [49.84615385 34.15384615],0
d3,1,0.250418,1.320968,[6 1] ; [54 30],[4.61538462 2.38461538] ; [55.38461538 28.61538462],0
a3,1,0.265228,1.241262,[4 3] ; [64 20],[5.23076923 1.76923077] ; [62.76923077 21.23076923],0
v4,1,0.293705,1.102562,[6 1] ; [79  4],[6.61111111 0.38888889] ; [78.38888889  4.61111111],0
s3,1,0.348488,0.878955,[3 4] ; [50 32],[4.16853933 2.83146067] ; [48.83146067 33.16853933],0
a6,1,0.355429,0.853979,[3 4] ; [51 33],[4.15384615 2.84615385] ; [49.84615385 34.15384615],0
p4,1,0.37882,0.774527,[5 2] ; [70 13],[5.83333333 1.16666667] ; [69.16666667 13.83333333],0
s7,1,0.382193,0.763636,[4 3] ; [56 21],[5. 2.] ; [55. 22.],0
b2,1,0.391805,0.733333,[2 4] ; [31 29],[3. 3.] ; [30. 30.],0
b3,1,0.391805,0.733333,[2 4] ; [31 29],[3. 3.] ; [30. 30.],0
a7,1,0.470768,0.520172,[4 3] ; [59 25],[4.84615385 2.15384615] ; [58.15384615 25.84615385],0
a2,1,0.484698,0.488275,[2 5] ; [15 69],[1.30769231 5.69230769] ; [15.69230769 68.30769231],0
n1,1,0.59256,0.286364,[2 1] ; [9 9],[1.57142857 1.42857143] ; [9.42857143 8.57142857],0
d5,1,0.608969,0.261678,[6 1] ; [65 19],[5.46153846 1.53846154] ; [65.53846154 18.46153846],0
p2,1,0.654001,0.200893,[5 1] ; [75  9],[5.33333333 0.66666667] ; [74.66666667  9.33333333],0
v1,1,0.659587,0.194025,[4 3] ; [53 28],[4.53409091 2.46590909] ; [52.46590909 28.53409091],0
p10,1,0.702799,0.145577,[6 1] ; [74  8],[6.29213483 0.70786517] ; [73.70786517  8.29213483],0
p7,1,0.713636,0.134672,[5 1] ; [63 19],[4.63636364 1.36363636] ; [63.36363636 18.63636364],0
a5,1,0.777393,0.07993,[5 2] ; [64 20],[5.30769231 1.69230769] ; [63.69230769 20.30769231],0
d4,1,0.811505,0.056875,[6 1] ; [69 15],[5.76923077 1.23076923] ; [69.23076923 14.76923077],0
d2,1,0.855498,0.033163,[3 4] ; [39 45],[3.23076923 3.76923077] ; [38.76923077 45.23076923],0
u1,1,0.870424,0.026608,[1 6] ; [14 70],[1.15384615 5.84615385] ; [13.84615385 70.15384615],0
n3,1,0.906537,0.013784,[2 1] ; [12  7],[1.90909091 1.09090909] ; [12.09090909  6.90909091],0
a4,1,0.951383,0.003717,[3 4] ; [37 47],[3.07692308 3.92307692] ; [36.92307692 47.07692308],0
d1,1,0.951383,0.003717,[4 3] ; [47 37],[3.92307692 3.07692308] ; [47.07692308 36.92307692],0
v2,1,0.985578,0.000327,[4 3] ; [46 35],[3.97727273 3.02272727] ; [46.02272727 34.97727273],0
s8,1,0.992863,8e-05,[4 3] ; [47 35],[4.01123596 2.98876404] ; [46.98876404 35.01123596],0
p11,1,1.0,0.0,[6 1] ; [72 12],[6. 1.] ; [72. 12.],0
