Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001024,10.782993,[31 12] ; [10 20],[24.15068493 18.84931507] ; [16.84931507 13.15068493],0
n5,1,0.014877,5.930983,[34 10] ; [15 15],[29.13513514 14.86486486] ; [19.86486486 10.13513514],0
d3,1,0.020078,5.405126,[29 14] ; [12 18],[24.15068493 18.84931507] ; [16.84931507 13.15068493],0
n6,1,0.043736,4.066731,[35  8] ; [18 12],[31.21917808 11.78082192] ; [21.78082192  8.21917808],0
s8,1,0.073718,3.198232,[16 27] ; [17 12],[19.70833333 23.29166667] ; [13.29166667 15.70833333],0
r2,1,0.08024,3.060025,[42  2] ; [25  5],[39.83783784  4.16216216] ; [27.16216216  2.83783784],0
b5,1,0.086202,2.943901,[32 12] ; [16 14],[28.54054054 15.45945946] ; [19.45945946 10.54054054],0
p1,1,0.087176,2.925769,[ 7 37] ; [ 1 29],[ 4.75675676 39.24324324] ; [ 3.24324324 26.75675676],0
b4,1,0.099516,2.713283,[29 15] ; [14 16],[25.56756757 18.43243243] ; [17.43243243 12.56756757],0
v2,1,0.104171,2.640499,[27 15] ; [13 16],[23.66197183 18.33802817] ; [16.33802817 12.66197183],0
s2,1,0.127133,2.327172,[24 19] ; [22  8],[27.09589041 15.90410959] ; [18.90410959 11.09589041],0
v3,1,0.139135,2.1875,[21 21] ; [ 9 19],[18. 24.] ; [12. 16.],0
u1,1,0.154852,2.023788,[ 8 36] ; [ 2 28],[ 5.94594595 38.05405405] ; [ 4.05405405 25.94594595],0
a2,1,0.15779,1.995277,[10 34] ; [ 3 27],[ 7.72972973 36.27027027] ; [ 5.27027027 24.72972973],0
r4,1,0.159981,1.974401,[38  6] ; [22  8],[35.67567568  8.32432432] ; [24.32432432  5.67567568],0
p9,1,0.160262,1.971755,[34 10] ; [18 11],[31.34246575 12.65753425] ; [20.65753425  8.34246575],0
v4,1,0.180395,1.794364,[41  3] ; [25  5],[39.24324324  4.75675676] ; [26.75675676  3.24324324],0
p8,1,0.186814,1.742563,[15 29] ; [ 6 24],[12.48648649 31.51351351] ; [ 8.51351351 21.48648649],0
n4,1,0.222536,1.487942,[31 13] ; [17 13],[28.54054054 15.45945946] ; [19.45945946 10.54054054],0
n1,1,0.224728,1.473923,[6 8] ; [8 4],[7.53846154 6.46153846] ; [6.46153846 5.53846154],0
b1,1,0.243085,1.362613,[16 28] ; [15 15],[18.43243243 25.56756757] ; [12.56756757 17.43243243],0
p10,1,0.259897,1.269307,[30 14] ; [16 13],[27.7260274 16.2739726] ; [18.2739726 10.7260274],0
a4,1,0.293995,1.101237,[19 24] ; [17 13],[21.20547945 21.79452055] ; [14.79452055 15.20547945],0
p6,1,0.331635,0.942503,[15 28] ; [ 7 22],[13.13888889 29.86111111] ; [ 8.86111111 20.13888889],0
n3,1,0.340018,0.910364,[8 6] ; [9 3],[9.15384615 4.84615385] ; [7.84615385 4.15384615],0
d1,1,0.343596,0.89697,[24 20] ; [13 17],[22. 22.] ; [15. 15.],0
a5,1,0.350533,0.871525,[31 13] ; [18 12],[29.13513514 14.86486486] ; [19.86486486 10.13513514],0
p5,1,0.375089,0.786736,[ 6 37] ; [ 2 26],[ 4.84507042 38.15492958] ; [ 3.15492958 24.84507042],0
s4,1,0.443289,0.587755,[ 8 34] ; [ 8 22],[ 9.33333333 32.66666667] ; [ 6.66666667 23.33333333],0
p3,1,0.476889,0.50597,[16 26] ; [ 9 21],[14.58333333 27.41666667] ; [10.41666667 19.58333333],0
