Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000603,11.766311,[25  2] ; [1 3],[22.64516129  4.35483871] ; [3.35483871 0.64516129],1
r3,1,0.003469,8.542769,[26  1] ; [2 2],[24.38709677  2.61290323] ; [3.61290323 0.38709677],0
p8,1,0.07674,3.132618,[19  8] ; [1 3],[17.41935484  9.58064516] ; [2.58064516 1.41935484],0
v1,1,0.087461,2.920501,[18  8] ; [1 3],[16.46666667  9.53333333] ; [2.53333333 1.46666667],0
s5,1,0.088471,2.901982,[16  7] ; [1 3],[14.48148148  8.51851852] ; [2.51851852 1.48148148],0
a7,1,0.11034,2.549342,[18  9] ; [1 3],[16.5483871 10.4516129] ; [2.4516129 1.5483871],0
p10,1,0.114344,2.493132,[25  1] ; [3 1],[24.26666667  1.73333333] ; [3.73333333 0.26666667],0
v2,1,0.222423,1.488668,[15 11] ; [1 3],[13.86666667 12.13333333] ; [2.13333333 1.86666667],0
p9,1,0.266713,1.233576,[25  2] ; [3 1],[24.38709677  2.61290323] ; [3.61290323 0.38709677],0
n6,1,0.282745,1.153846,[24  3] ; [2 1],[23.4  3.6] ; [2.6 0.4],0
r1,1,0.416013,0.661552,[19  8] ; [2 2],[18.29032258  8.70967742] ; [2.70967742 1.29032258],0
d3,1,0.462037,0.540954,[15 12] ; [3 1],[15.67741935 11.32258065] ; [2.32258065 1.67741935],0
d1,1,0.462037,0.540954,[15 12] ; [3 1],[15.67741935 11.32258065] ; [2.32258065 1.67741935],0
p3,1,0.515579,0.422727,[18  9] ; [2 2],[17.41935484  9.58064516] ; [2.58064516 1.41935484],0
p2,1,0.542802,0.37037,[22  5] ; [2 1],[21.6  5.4] ; [2.4 0.6],0
b5,1,0.546386,0.363832,[16 11] ; [3 1],[16.5483871 10.4516129] ; [2.4516129 1.5483871],0
b4,1,0.638662,0.220497,[17 10] ; [3 1],[17.41935484  9.58064516] ; [2.58064516 1.41935484],0
a3,1,0.638662,0.220497,[17 10] ; [3 1],[17.41935484  9.58064516] ; [2.58064516 1.41935484],0
s6,1,0.683017,0.166749,[14  9] ; [2 2],[13.62962963  9.37037037] ; [2.37037037 1.62962963],0
a4,1,0.726161,0.122665,[11 16] ; [2 2],[11.32258065 15.67741935] ; [1.67741935 2.32258065],0
p7,1,0.739332,0.110714,[18  9] ; [3 1],[18.29032258  8.70967742] ; [2.70967742 1.29032258],0
r2,1,0.759444,0.093765,[22  5] ; [3 1],[21.77419355  5.22580645] ; [3.22580645 0.77419355],0
p11,1,0.759444,0.093765,[22  5] ; [3 1],[21.77419355  5.22580645] ; [3.22580645 0.77419355],0
a2,1,0.759444,0.093765,[ 5 22] ; [1 3],[ 5.22580645 21.77419355] ; [0.77419355 3.22580645],0
p6,1,0.803785,0.061728,[11 16] ; [1 2],[10.8 16.2] ; [1.2 1.8],0
b1,1,0.834941,0.043417,[15 12] ; [2 2],[14.80645161 12.19354839] ; [2.19354839 1.80645161],0
s3,1,0.849017,0.036242,[ 8 19] ; [1 3],[ 7.83870968 19.16129032] ; [1.16129032 2.83870968],0
a6,1,0.849017,0.036242,[19  8] ; [3 1],[19.16129032  7.83870968] ; [2.83870968 1.16129032],0
d5,1,0.901312,0.015377,[21  6] ; [3 1],[20.90322581  6.09677419] ; [3.09677419 0.90322581],0
p1,1,0.968494,0.00156,[ 7 20] ; [1 3],[ 6.96774194 20.03225806] ; [1.03225806 2.96774194],0
a5,1,0.968494,0.00156,[20  7] ; [3 1],[20.03225806  6.96774194] ; [2.96774194 1.03225806],0
