Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,44.810606,[49  7] ; [17 47],[30.8 25.2] ; [35.2 28.8],1
d4,1,0.0,40.054945,[54  2] ; [27 37],[37.8 18.2] ; [43.2 20.8],1
d3,1,0.0,37.029776,[49  9] ; [19 45],[32.32786885 25.67213115] ; [35.67213115 28.32786885],1
d5,1,0.0,32.800295,[56  2] ; [32 32],[41.83606557 16.16393443] ; [46.16393443 17.83606557],1
a5,1,0.0,30.901144,[51  8] ; [24 40],[35.97560976 23.02439024] ; [39.02439024 24.97560976],1
u1,1,2e-06,22.671747,[20 39] ; [ 1 63],[10.07317073 48.92682927] ; [10.92682927 53.07317073],1
a2,1,8e-06,19.883368,[25 34] ; [ 5 59],[14.3902439 44.6097561] ; [15.6097561 48.3902439],1
a4,1,9e-06,19.743357,[40 18] ; [18 45],[27.80165289 30.19834711] ; [30.19834711 32.80165289],1
a3,1,0.000876,11.072737,[45 14] ; [29 33],[36.08264463 22.91735537] ; [37.91735537 24.08264463],1
a6,1,0.002158,9.410094,[43 15] ; [30 34],[34.70491803 23.29508197] ; [38.29508197 25.70491803],0
r3,1,0.002233,9.347817,[51  7] ; [41 23],[43.73770492 14.26229508] ; [48.26229508 15.73770492],0
r2,1,0.002603,9.06647,[56  2] ; [50 14],[50.39344262  7.60655738] ; [55.60655738  8.39344262],0
s8,1,0.006658,7.363094,[23 35] ; [11 52],[16.29752066 41.70247934] ; [17.70247934 45.29752066],0
r1,1,0.006735,7.342189,[46 12] ; [36 28],[38.98360656 19.01639344] ; [43.01639344 20.98360656],0
s2,1,0.007074,7.25402,[28 29] ; [16 47],[20.9 36.1] ; [23.1 39.9],0
s7,1,0.013743,6.070825,[27 29] ; [16 45],[20.58119658 35.41880342] ; [22.41880342 38.58119658],0
a8,1,0.014956,5.921655,[ 3 48] ; [13 45],[ 7.48623853 43.51376147] ; [ 8.51376147 49.48623853],0
p4,1,0.016629,5.735072,[30 29] ; [19 45],[23.50406504 35.49593496] ; [25.49593496 38.50406504],0
v4,1,0.016695,5.728202,[53  5] ; [48 16],[48.01639344  9.98360656] ; [52.98360656 11.01639344],0
u2,1,0.022177,5.231871,[9 4] ; [11 23],[5.53191489 7.46808511] ; [14.46808511 19.53191489],0
p8,1,0.025593,4.983315,[23 35] ; [13 49],[17.4 40.6] ; [18.6 43.4],0
u3,1,0.029818,4.719732,[10  4] ; [13 22],[6.57142857 7.42857143] ; [16.42857143 18.57142857],0
s4,1,0.033368,4.526786,[ 5 51] ; [15 49],[ 9.33333333 46.66666667] ; [10.66666667 53.33333333],0
a7,1,0.046495,3.963583,[41 17] ; [34 30],[35.6557377 22.3442623] ; [39.3442623 24.6557377],0
b3,1,0.077502,3.11653,[18 23] ; [11 32],[14.1547619 26.8452381] ; [14.8452381 28.1547619],0
b2,1,0.077502,3.11653,[18 23] ; [11 32],[14.1547619 26.8452381] ; [14.8452381 28.1547619],0
n6,1,0.082498,3.014988,[47 11] ; [43 21],[42.78688525 15.21311475] ; [47.21311475 16.78688525],0
r4,1,0.090435,2.866619,[46 13] ; [41 23],[41.73170732 17.26829268] ; [45.26829268 18.73170732],0
v2,1,0.091414,2.849294,[24 32] ; [18 46],[19.6 36.4] ; [22.4 41.6],0
s3,1,0.101376,2.683764,[33 25] ; [26 36],[28.51666667 29.48333333] ; [30.48333333 31.51666667],0
p11,1,0.13082,2.282748,[32 27] ; [26 38],[27.82113821 31.17886179] ; [30.17886179 33.82113821],0
p1,1,0.15296,2.042477,[ 7 52] ; [ 3 60],[ 4.83606557 54.16393443] ; [ 5.16393443 57.83606557],0
n4,1,0.160401,1.970439,[51  8] ; [49 15],[47.96747967 11.03252033] ; [52.03252033 11.96747967],0
p9,1,0.166636,1.912951,[25 31] ; [20 42],[21.3559322 34.6440678] ; [23.6440678 38.3559322],0
n3,1,0.182594,1.776385,[13 14] ; [16  8],[15.35294118 11.64705882] ; [13.64705882 10.35294118],0
p6,1,0.272213,1.205559,[18 40] ; [14 49],[15.33884298 42.66115702] ; [16.66115702 46.33884298],0
n2,1,0.283686,1.149347,[15 13] ; [17  8],[16.90566038 11.09433962] ; [15.09433962  9.90566038],0
s6,1,0.299472,1.076545,[34 24] ; [31 32],[31.15702479 26.84297521] ; [33.84297521 29.15702479],0
n1,1,0.32816,0.956144,[11 15] ; [14 11],[12.74509804 13.25490196] ; [12.25490196 12.74509804],0
p7,1,0.358505,0.843125,[22 35] ; [30 34],[24.49586777 32.50413223] ; [27.50413223 36.49586777],0
b1,1,0.414575,0.665643,[27 32] ; [34 30],[29.2601626 29.7398374] ; [31.7398374 32.2601626],0
p2,1,0.591879,0.287419,[36 23] ; [36 28],[34.53658537 24.46341463] ; [37.46341463 26.53658537],0
p12,1,0.607487,0.263851,[ 1 58] ; [ 2 62],[ 1.43902439 57.56097561] ; [ 1.56097561 62.43902439],0
v1,1,0.712088,0.1362,[19 39] ; [23 41],[19.96721311 38.03278689] ; [22.03278689 41.96721311],0
b5,1,0.736316,0.113391,[37 22] ; [42 22],[37.89430894 21.10569106] ; [41.10569106 22.89430894],0
v3,1,0.836937,0.042359,[17 40] ; [18 46],[16.48760331 40.51239669] ; [18.51239669 45.48760331],0
b4,1,0.85493,0.033428,[35 24] ; [39 25],[35.49593496 23.50406504] ; [38.50406504 25.49593496],0
s1,1,0.867878,0.027674,[ 4 53] ; [ 5 59],[ 4.23966942 52.76033058] ; [ 4.76033058 59.23966942],0
a1,1,0.882062,0.02201,[ 6 53] ; [ 6 58],[ 5.75609756 53.24390244] ; [ 6.24390244 57.75609756],0
s5,1,0.892912,0.018123,[11 45] ; [13 50],[11.29411765 44.70588235] ; [12.70588235 50.29411765],0
p5,1,0.913782,0.011722,[ 5 54] ; [ 5 58],[ 4.83606557 54.16393443] ; [ 5.16393443 57.83606557],0
p3,1,0.915246,0.011326,[17 42] ; [19 45],[17.26829268 41.73170732] ; [18.73170732 45.26829268],0
