Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.007556,7.135758,[10 17] ; [12  3],[14.14285714 12.85714286] ; [7.85714286 7.14285714],0
d1,1,0.010161,6.606428,[14 41] ; [16 14],[19.41176471 35.58823529] ; [10.58823529 19.41176471],0
d5,1,0.013562,6.094242,[27 28] ; [23  7],[32.35294118 22.64705882] ; [17.64705882 12.35294118],0
s2,1,0.01449,5.977475,[ 3 52] ; [ 7 23],[ 6.47058824 48.52941176] ; [ 3.52941176 26.47058824],0
v4,1,0.020531,5.366162,[28 27] ; [23  7],[33. 22.] ; [18. 12.],0
r3,1,0.020623,5.358337,[21 33] ; [19 10],[26.02409639 27.97590361] ; [13.97590361 15.02409639],0
v1,1,0.024838,5.035156,[13 41] ; [14 15],[17.56626506 36.43373494] ; [ 9.43373494 19.56626506],0
u1,1,0.031067,4.649242,[ 1 54] ; [ 4 26],[ 3.23529412 51.76470588] ; [ 1.76470588 28.23529412],0
p6,1,0.031422,4.629733,[ 5 48] ; [ 8 21],[ 8.40243902 44.59756098] ; [ 4.59756098 24.40243902],0
p11,1,0.053716,3.721496,[21 34] ; [18 12],[25.23529412 29.76470588] ; [13.76470588 16.23529412],0
s6,1,0.058988,3.565623,[10 45] ; [11 19],[13.58823529 41.41176471] ; [ 7.41176471 22.58823529],0
v3,1,0.072711,3.220724,[ 9 46] ; [10 20],[12.29411765 42.70588235] ; [ 6.70588235 23.29411765],0
p4,1,0.080953,3.045655,[15 40] ; [13 15],[18.55421687 36.44578313] ; [ 9.44578313 18.55421687],0
n3,1,0.107364,2.592593,[11 16] ; [10  5],[13.5 13.5] ; [7.5 7.5],0
p7,1,0.113022,2.511451,[13 40] ; [12 17],[16.15853659 36.84146341] ; [ 8.84146341 20.15853659],0
a4,1,0.126091,2.339977,[13 41] ; [12 18],[16.07142857 37.92857143] ; [ 8.92857143 21.07142857],0
u2,1,0.141032,2.166667,[ 7 20] ; [6 6],[ 9. 18.] ; [4. 8.],0
u3,1,0.141032,2.166667,[ 6 20] ; [6 7],[ 8. 18.] ; [4. 9.],0
b2,1,0.202235,1.626161,[13 18] ; [ 4 13],[10.97916667 20.02083333] ; [ 6.02083333 10.97916667],0
b3,1,0.202235,1.626161,[13 18] ; [ 4 13],[10.97916667 20.02083333] ; [ 6.02083333 10.97916667],0
b5,1,0.207927,1.585799,[27 28] ; [19 11],[29.76470588 25.23529412] ; [16.23529412 13.76470588],0
d3,1,0.215885,1.531515,[23 31] ; [17 13],[25.71428571 28.28571429] ; [14.28571429 15.71428571],0
d2,1,0.227557,1.456068,[17 37] ; [13 16],[19.51807229 34.48192771] ; [10.48192771 18.51807229],0
d4,1,0.260852,1.264231,[31 24] ; [20  9],[33.39285714 21.60714286] ; [17.60714286 11.39285714],0
a2,1,0.300216,1.073232,[ 5 50] ; [ 5 25],[ 6.47058824 48.52941176] ; [ 3.52941176 26.47058824],0
n6,1,0.368147,0.80991,[30 23] ; [20 10],[31.92771084 21.07228916] ; [18.07228916 11.92771084],0
a1,1,0.385482,0.753145,[ 7 48] ; [ 2 28],[ 5.82352941 49.17647059] ; [ 3.17647059 26.82352941],0
p3,1,0.455651,0.556557,[11 43] ; [ 8 21],[12.36144578 41.63855422] ; [ 6.63855422 22.36144578],0
a7,1,0.491161,0.473981,[26 29] ; [16 13],[27.5 27.5] ; [14.5 14.5],0
n1,1,0.496429,0.462561,[ 8 19] ; [ 3 12],[ 7.07142857 19.92857143] ; [ 3.92857143 11.07142857],0
b1,1,0.519266,0.415352,[29 26] ; [18 12],[30.41176471 24.58823529] ; [16.58823529 13.41176471],0
s7,1,0.51981,0.41427,[11 42] ; [ 4 23],[ 9.9375 43.0625] ; [ 5.0625 21.9375],0
p1,1,0.522081,0.40978,[ 6 49] ; [ 2 28],[ 5.17647059 49.82352941] ; [ 2.82352941 27.17647059],0
p10,1,0.541686,0.372425,[28 26] ; [13 16],[26.6746988 27.3253012] ; [14.3253012 14.6746988],0
s5,1,0.543527,0.369041,[ 5 50] ; [ 4 26],[ 5.82352941 49.17647059] ; [ 3.17647059 26.82352941],0
s8,1,0.543527,0.369041,[ 5 50] ; [ 4 26],[ 5.82352941 49.17647059] ; [ 3.17647059 26.82352941],0
a5,1,0.611297,0.258291,[28 27] ; [17 13],[29.11764706 25.88235294] ; [15.88235294 14.11764706],0
s4,1,0.618161,0.248461,[ 7 48] ; [ 5 25],[ 7.76470588 47.23529412] ; [ 4.23529412 25.76470588],0
n4,1,0.627877,0.234951,[30 25] ; [18 12],[31.05882353 23.94117647] ; [16.94117647 13.05882353],0
p12,1,0.651129,0.20448,[ 1 53] ; [ 1 28],[ 1.30120482 52.69879518] ; [ 0.69879518 28.30120482],0
a3,1,0.671586,0.179753,[28 26] ; [17 13],[28.92857143 25.07142857] ; [16.07142857 13.92857143],0
a8,1,0.704164,0.144176,[ 3 50] ; [ 1 26],[ 2.65 50.35] ; [ 1.35 25.65],0
p8,1,0.716716,0.131661,[15 40] ; [ 9 20],[15.71428571 39.28571429] ; [ 8.28571429 20.71428571],0
b4,1,0.745755,0.105133,[31 24] ; [18 12],[31.70588235 23.29411765] ; [17.29411765 12.70588235],0
a6,1,0.78829,0.07211,[24 31] ; [14 16],[24.58823529 30.41176471] ; [13.41176471 16.58823529],0
p2,1,0.794985,0.067518,[29 24] ; [15 14],[28.43902439 24.56097561] ; [15.56097561 13.43902439],0
p9,1,0.817332,0.053351,[27 26] ; [14 15],[26.5 26.5] ; [14.5 14.5],0
s1,1,0.820447,0.051515,[ 3 52] ; [ 2 28],[ 3.23529412 51.76470588] ; [ 1.76470588 28.23529412],0
n5,1,0.891995,0.018436,[35 19] ; [19 11],[34.71428571 19.28571429] ; [19.28571429 10.71428571],0
p5,1,0.899486,0.015954,[ 4 50] ; [ 2 28],[ 3.85714286 50.14285714] ; [ 2.14285714 27.85714286],0
r1,1,0.902953,0.014867,[14 41] ; [ 8 22],[14.23529412 40.76470588] ; [ 7.76470588 22.23529412],0
r2,1,0.949308,0.004042,[28 25] ; [15 13],[28.13580247 24.86419753] ; [14.86419753 13.13580247],0
