Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,3e-05,17.447126,[43 27] ; [87 11],[54.16666667 15.83333333] ; [75.83333333 22.16666667],1
n1,1,0.33355,0.935065,[16 20] ; [12 24],[14. 22.] ; [14. 22.],0
s7,1,0.334105,0.932922,[10 53] ; [21 74],[12.36075949 50.63924051] ; [18.63924051 76.36075949],0
s5,1,0.337699,0.919149,[ 9 61] ; [18 80],[11.25 58.75] ; [15.75 82.25],0
s2,1,0.358502,0.843135,[14 57] ; [25 72],[16.48214286 54.51785714] ; [22.51785714 74.48214286],0
a6,1,0.371782,0.7977,[42 28] ; [52 46],[39.16666667 30.83333333] ; [54.83333333 43.16666667],0
p7,1,0.383617,0.759077,[26 45] ; [42 55],[28.73809524 42.26190476] ; [39.26190476 57.73809524],0
r2,1,0.393252,0.728862,[54 16] ; [80 17],[56.16766467 13.83233533] ; [77.83233533 19.16766467],0
a4,1,0.39696,0.717516,[32 39] ; [37 59],[29.33532934 41.66467066] ; [39.66467066 56.33532934],0
a7,1,0.443913,0.586148,[39 32] ; [59 38],[41.41666667 29.58333333] ; [56.58333333 40.41666667],0
n3,1,0.444872,0.583683,[20 14] ; [25 12],[21.54929577 12.45070423] ; [23.45070423 13.54929577],0
p3,1,0.491881,0.472409,[16 54] ; [27 71],[17.91666667 52.08333333] ; [25.08333333 72.91666667],0
v2,1,0.492707,0.47061,[23 46] ; [37 59],[25.09090909 43.90909091] ; [34.90909091 61.09090909],0
d4,1,0.538643,0.378061,[46 23] ; [69 28],[47.80120482 21.19879518] ; [67.19879518 29.80120482],0
s3,1,0.581004,0.304614,[28 42] ; [34 61],[26.3030303 43.6969697] ; [35.6969697 59.3030303],0
s4,1,0.591232,0.288424,[ 9 62] ; [15 81],[10.20359281 60.79640719] ; [13.79640719 82.20359281],0
d5,1,0.642332,0.215705,[44 26] ; [65 33],[45.41666667 24.58333333] ; [63.58333333 34.41666667],0
a2,1,0.694204,0.154571,[14 57] ; [17 81],[13.02366864 57.97633136] ; [17.97633136 80.02366864],0
v3,1,0.70847,0.13981,[14 52] ; [23 74],[14.98159509 51.01840491] ; [22.01840491 74.98159509],0
b4,1,0.711432,0.136851,[40 31] ; [58 40],[41.17159763 29.82840237] ; [56.82840237 41.17159763],0
p12,1,0.732231,0.117073,[ 2 68] ; [ 2 96],[ 1.66666667 68.33333333] ; [ 2.33333333 95.66666667],0
u4,1,0.758628,0.094423,[ 1 70] ; [ 2 96],[ 1.26035503 69.73964497] ; [ 1.73964497 96.26035503],0
r1,1,0.759373,0.093822,[43 28] ; [61 36],[43.95238095 27.04761905] ; [60.04761905 36.95238095],0
p5,1,0.767673,0.087273,[ 1 69] ; [ 2 96],[ 1.25 68.75] ; [ 1.75 96.25],0
d2,1,0.801474,0.063222,[32 38] ; [42 54],[31.20481928 38.79518072] ; [42.79518072 53.20481928],0
p9,1,0.869153,0.027137,[20 51] ; [27 65],[20.47239264 50.52760736] ; [26.52760736 65.47239264],0
b2,1,0.871359,0.026222,[13 31] ; [18 40],[13.37254902 30.62745098] ; [17.62745098 40.37254902],0
b3,1,0.871359,0.026222,[13 31] ; [18 40],[13.37254902 30.62745098] ; [17.62745098 40.37254902],0
v1,1,0.875188,0.024671,[23 48] ; [30 66],[22.53293413 48.46706587] ; [30.46706587 65.53293413],0
a8,1,0.953796,0.003357,[ 6 62] ; [ 8 80],[ 6.1025641 61.8974359] ; [ 7.8974359 80.1025641],0
u3,1,0.955404,0.003127,[10 16] ; [18 28],[10.11111111 15.88888889] ; [17.88888889 28.11111111],0
p1,1,0.985494,0.000331,[ 5 65] ; [ 7 90],[ 5.02994012 64.97005988] ; [ 6.97005988 90.02994012],0
