Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,29.037037,[1 4] ; [71  4],[4.5 0.5] ; [67.5  7.5],1
p9,1,0.001791,9.751781,[1 4] ; [59 14],[3.84615385 1.15384615] ; [56.15384615 16.84615385],0
v4,1,0.004712,7.98677,[3 2] ; [70  4],[4.62025316 0.37974684] ; [68.37974684  5.62025316],0
d5,1,0.005212,7.804462,[1 4] ; [57 17],[3.67088608 1.32911392] ; [54.32911392 19.67088608],0
r1,1,0.008921,6.838546,[1 4] ; [56 19],[3.5625 1.4375] ; [53.4375 21.5625],0
d3,1,0.009656,6.697329,[1 4] ; [55 19],[3.5443038 1.4556962] ; [52.4556962 21.5443038],0
p10,1,0.012675,6.21389,[1 4] ; [54 20],[3.48101266 1.51898734] ; [51.51898734 22.48101266],0
s3,1,0.017557,5.63987,[1 4] ; [52 21],[3.3974359 1.6025641] ; [49.6025641 23.3974359],0
s2,1,0.022129,5.235616,[1 4] ; [51 22],[3.33333333 1.66666667] ; [48.66666667 24.33333333],0
n6,1,0.038088,4.301075,[2 3] ; [60 15],[3.875 1.125] ; [58.125 16.875],0
a1,1,0.048232,3.901876,[1 4] ; [ 2 73],[0.1875 4.8125] ; [ 2.8125 72.1875],0
d4,1,0.061948,3.484444,[2 3] ; [58 17],[3.75 1.25] ; [56.25 18.75],0
n3,1,0.088787,2.896222,[1 2] ; [22  6],[2.22580645 0.77419355] ; [20.77419355  7.22580645],0
a3,1,0.092778,2.825496,[2 3] ; [56 19],[3.625 1.375] ; [54.375 20.625],0
s1,1,0.115488,2.477468,[1 4] ; [ 3 71],[0.25316456 4.74683544] ; [ 3.74683544 70.25316456],0
n2,1,0.130778,2.283249,[1 2] ; [21  7],[2.12903226 0.87096774] ; [19.87096774  8.12903226],0
a7,1,0.136743,2.214232,[2 3] ; [53 21],[3.48101266 1.51898734] ; [51.51898734 22.48101266],0
s7,1,0.204771,1.608013,[1 4] ; [35 36],[2.36842105 2.63157895] ; [33.63157895 37.36842105],0
s5,1,0.216021,1.530612,[1 4] ; [34 36],[2.33333333 2.66666667] ; [32.66666667 37.33333333],0
u3,1,0.240366,1.378446,[1 2] ; [13  6],[1.90909091 1.09090909] ; [12.09090909  6.90909091],0
n4,1,0.268884,1.222434,[4 1] ; [41 34],[2.8125 2.1875] ; [42.1875 32.8125],0
a4,1,0.293202,1.104859,[1 4] ; [33 42],[2.125 2.875] ; [31.875 43.125],0
b4,1,0.313779,1.014703,[2 3] ; [47 28],[3.0625 1.9375] ; [45.9375 29.0625],0
p1,1,0.357857,0.845401,[1 4] ; [ 6 69],[0.4375 4.5625] ; [ 6.5625 68.4375],0
p11,1,0.41362,0.668372,[2 3] ; [44 31],[2.875 2.125] ; [43.125 31.875],0
u2,1,0.427205,0.630409,[2 1] ; [ 8 11],[1.36363636 1.63636364] ; [ 8.63636364 10.36363636],0
b5,1,0.662866,0.190061,[3 2] ; [52 23],[3.4375 1.5625] ; [51.5625 23.4375],0
v2,1,0.709394,0.138883,[2 3] ; [35 37],[2.4025974 2.5974026] ; [34.5974026 37.4025974],0
b1,1,0.711531,0.136752,[2 3] ; [24 51],[1.625 3.375] ; [24.375 50.625],0
b2,1,0.749934,0.101587,[1 3] ; [ 7 31],[0.76190476 3.23809524] ; [ 7.23809524 30.76190476],0
b3,1,0.749934,0.101587,[1 3] ; [ 7 31],[0.76190476 3.23809524] ; [ 7.23809524 30.76190476],0
d2,1,0.861414,0.030476,[2 3] ; [33 42],[2.1875 2.8125] ; [32.8125 42.1875],0
s6,1,0.878089,0.023529,[4 1] ; [57 17],[3.86075949 1.13924051] ; [57.13924051 16.86075949],0
p2,1,0.952749,0.003511,[3 2] ; [46 29],[3.0625 1.9375] ; [45.9375 29.0625],0
p7,1,0.971333,0.001291,[2 3] ; [29 45],[1.96202532 3.03797468] ; [29.03797468 44.96202532],0
