Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3.1e-05,17.377703,[63 13] ; [16 20],[53.60714286 22.39285714] ; [25.39285714 10.60714286],1
p10,1,4.4e-05,16.684518,[61 15] ; [15 21],[51.57142857 24.42857143] ; [24.42857143 11.57142857],1
v4,1,0.000618,11.721798,[75  1] ; [30  7],[70.61946903  5.38053097] ; [34.38053097  2.61946903],1
n4,1,0.009359,6.752984,[38 38] ; [ 9 28],[31.61061947 44.38938053] ; [15.38938053 21.61061947],0
a7,1,0.011527,6.382144,[62 14] ; [22 15],[56.49557522 19.50442478] ; [27.50442478  9.49557522],0
p7,1,0.011941,6.319622,[57 19] ; [19 18],[51.11504425 24.88495575] ; [24.88495575 12.11504425],0
p2,1,0.016717,5.725871,[65 10] ; [25 12],[60.26785714 14.73214286] ; [29.73214286  7.26785714],0
p8,1,0.023159,5.156561,[44 32] ; [13 24],[38.33628319 37.66371681] ; [18.66371681 18.33628319],0
p6,1,0.05253,3.7588,[35 41] ; [10 27],[30.26548673 45.73451327] ; [14.73451327 22.26548673],0
b1,1,0.060765,3.516388,[27 49] ; [20 17],[31.61061947 44.38938053] ; [15.38938053 21.61061947],0
a3,1,0.08069,3.050955,[50 26] ; [18 19],[45.73451327 30.26548673] ; [22.26548673 14.73451327],0
r4,1,0.088843,2.895218,[67  9] ; [28  9],[63.89380531 12.10619469] ; [31.10619469  5.89380531],0
r2,1,0.089734,2.879133,[69  6] ; [30  7],[66.29464286  8.70535714] ; [32.70535714  4.29464286],0
n3,1,0.106312,2.608199,[18  3] ; [8 5],[16.05882353  4.94117647] ; [9.94117647 3.05882353],0
s4,1,0.107417,2.591823,[11 65] ; [10 27],[14.12389381 61.87610619] ; [ 6.87610619 30.12389381],0
r1,1,0.116803,2.459668,[59 16] ; [24 13],[55.58035714 19.41964286] ; [27.41964286  9.58035714],0
v3,1,0.142738,2.148192,[16 57] ; [12 22],[19.10280374 53.89719626] ; [ 8.89719626 25.10280374],0
b3,1,0.148488,2.087719,[16 34] ; [ 3 17],[13.57142857 36.42857143] ; [ 5.42857143 14.57142857],0
b2,1,0.148488,2.087719,[16 34] ; [ 3 17],[13.57142857 36.42857143] ; [ 5.42857143 14.57142857],0
a6,1,0.177904,1.815046,[51 25] ; [20 17],[47.75221239 28.24778761] ; [23.24778761 13.75221239],0
u2,1,0.197721,1.659125,[18  8] ; [9 9],[15.95454545 10.04545455] ; [11.04545455  6.95454545],0
s8,1,0.203539,1.616796,[32 44] ; [11 26],[28.92035398 47.07964602] ; [14.07964602 22.92035398],0
s2,1,0.203807,1.614878,[33 42] ; [21 16],[36.16071429 38.83928571] ; [17.83928571 19.16071429],0
n6,1,0.236019,1.404216,[51 25] ; [20 16],[48.17857143 27.82142857] ; [22.82142857 13.17857143],0
n1,1,0.248983,1.329003,[ 7 14] ; [ 2 11],[ 5.55882353 15.44117647] ; [3.44117647 9.55882353],0
a5,1,0.26179,1.259267,[57 19] ; [24 13],[54.47787611 21.52212389] ; [26.52212389 10.47787611],0
d4,1,0.27371,1.19806,[64 12] ; [28  9],[61.87610619 14.12389381] ; [30.12389381  6.87610619],0
p12,1,0.282625,1.154423,[ 6 70] ; [ 1 36],[ 4.7079646 71.2920354] ; [ 2.2920354 34.7079646],0
s6,1,0.288595,1.126166,[45 30] ; [26 11],[47.54464286 27.45535714] ; [23.45535714 13.54464286],0
s7,1,0.344948,0.891954,[31 43] ; [11 23],[28.77777778 45.22222222] ; [13.22222222 20.77777778],0
n2,1,0.345895,0.888462,[14  6] ; [7 6],[12.72727273  7.27272727] ; [8.27272727 4.72727273],0
b4,1,0.35112,0.869407,[50 26] ; [21 16],[47.75221239 28.24778761] ; [23.24778761 13.75221239],0
s1,1,0.354624,0.85684,[ 3 73] ; [ 3 34],[ 4.03539823 71.96460177] ; [ 1.96460177 35.03539823],0
r3,1,0.354624,0.85684,[73  3] ; [34  3],[71.96460177  4.03539823] ; [35.03539823  1.96460177],0
d3,1,0.380953,0.767623,[61 15] ; [27 10],[59.18584071 16.81415929] ; [28.81415929  8.18584071],0
u3,1,0.382519,0.762589,[20  6] ; [11  6],[18.74418605  7.25581395] ; [12.25581395  4.74418605],0
s3,1,0.420426,0.649123,[36 38] ; [21 16],[38. 36.] ; [19. 18.],0
d1,1,0.428881,0.625852,[45 31] ; [19 18],[43.04424779 32.95575221] ; [20.95575221 16.04424779],0
v1,1,0.433514,0.613391,[30 43] ; [12 24],[28.12844037 44.87155963] ; [13.87155963 22.12844037],0
d5,1,0.478883,0.501405,[60 16] ; [27 10],[58.51327434 17.48672566] ; [28.48672566  8.51327434],0
a1,1,0.556039,0.346608,[ 4 72] ; [ 3 34],[ 4.7079646 71.2920354] ; [ 2.2920354 34.7079646],0
p3,1,0.604311,0.268543,[47 29] ; [21 16],[45.73451327 30.26548673] ; [22.26548673 14.73451327],0
a4,1,0.655765,0.198708,[30 46] ; [13 24],[28.92035398 47.07964602] ; [14.07964602 22.92035398],0
s5,1,0.663942,0.18877,[22 51] ; [12 23],[22.98148148 50.01851852] ; [11.01851852 23.98148148],0
d2,1,0.699049,0.149463,[32 44] ; [17 20],[32.95575221 43.04424779] ; [16.04424779 20.95575221],0
b5,1,0.80742,0.059417,[47 29] ; [22 15],[46.40707965 29.59292035] ; [22.59292035 14.40707965],0
v2,1,0.889717,0.019227,[36 36] ; [17 18],[35.6635514 36.3364486] ; [17.3364486 17.6635514],0
p1,1,0.891557,0.018587,[ 9 66] ; [ 4 32],[ 8.78378378 66.21621622] ; [ 4.21621622 31.78378378],0
a2,1,0.917927,0.010618,[15 61] ; [ 7 30],[14.79646018 61.20353982] ; [ 7.20353982 29.79646018],0
u1,1,0.958302,0.002734,[10 66] ; [ 5 32],[10.08849558 65.91150442] ; [ 4.91150442 32.08849558],0
