Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,73.936658,[269  71] ; [52 84],[229.28571429 110.71428571] ; [91.71428571 44.28571429],1
d3,1,0.0,40.088294,[270  71] ; [68 68],[241.63102725  99.36897275] ; [96.36897275 39.63102725],1
a2,1,1e-06,24.669693,[104 238] ; [ 12 124],[ 82.9958159 259.0041841] ; [ 33.0041841 102.9958159],1
b5,1,4e-06,21.210798,[215 127] ; [54 82],[192.46443515 149.53556485] ; [76.53556485 59.46443515],1
u1,1,8e-06,19.860544,[ 80 262] ; [  8 128],[ 62.9623431 279.0376569] ; [ 25.0376569 110.9623431],1
d1,1,0.002601,9.068286,[222 120] ; [68 68],[207.48953975 134.51046025] ; [82.51046025 53.48953975],0
r4,1,0.003422,8.56757,[322  20] ; [117  19],[314.09623431  27.90376569] ; [124.90376569  11.09623431],0
v4,1,0.006242,7.479108,[331   6] ; [126   9],[326.29025424  10.70974576] ; [130.70974576   4.29025424],0
b4,1,0.010412,6.563083,[205 137] ; [64 72],[192.46443515 149.53556485] ; [76.53556485 59.46443515],0
v2,1,0.010999,6.465521,[213 115] ; [70 64],[200.91774892 127.08225108] ; [82.08225108 51.91774892],0
b1,1,0.015229,5.889741,[120 222] ; [64 72],[131.64853556 210.35146444] ; [52.35146444 83.64853556],0
r1,1,0.017441,5.651414,[290  49] ; [104  32],[281.19157895  57.80842105] ; [112.80842105  23.19157895],0
p4,1,0.028453,4.800411,[254  87] ; [87 48],[244.28781513  96.71218487] ; [96.71218487 38.28781513],0
r2,1,0.02869,4.786089,[321  15] ; [120  13],[315.94029851  20.05970149] ; [125.05970149   7.94029851],0
r3,1,0.031505,4.625208,[332   7] ; [128   8],[328.29473684  10.70526316] ; [131.70526316   4.29473684],0
d4,1,0.046797,3.952684,[291  50] ; [105  30],[283.68907563  57.31092437] ; [112.31092437  22.68907563],0
p10,1,0.06049,3.523901,[310  31] ; [113  20],[304.31012658  36.68987342] ; [118.68987342  14.31012658],0
