Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,126.61397,[42 67] ; [422  60],[85.57698816 23.42301184] ; [378.42301184 103.57698816],1
n6,1,0.0,26.245335,[78 30] ; [437  46],[94.11167513 13.88832487] ; [420.88832487  62.11167513],1
a2,1,0.000123,14.750174,[12 97] ; [140 347],[27.79865772 81.20134228] ; [124.20134228 362.79865772],1
p4,1,0.000138,14.534611,[53 56] ; [329 155],[70.2158516 38.7841484] ; [311.7841484 172.2158516],1
s7,1,0.000191,13.916987,[36 71] ; [251 217],[53.40695652 53.59304348] ; [233.59304348 234.40695652],1
a8,1,0.000294,13.10568,[ 3 96] ; [ 76 364],[14.51020408 84.48979592] ; [ 64.48979592 375.51020408],1
d2,1,0.000384,12.608377,[41 68] ; [273 211],[57.71669477 51.28330523] ; [256.28330523 227.71669477],1
a5,1,0.000454,12.297165,[72 37] ; [396  91],[85.59060403 23.40939597] ; [382.40939597 104.59060403],1
s8,1,0.000719,11.43868,[35 74] ; [242 242],[50.91568297 58.08431703] ; [226.08431703 257.91568297],1
a4,1,0.001022,10.787036,[38 71] ; [254 232],[53.49243697 55.50756303] ; [238.50756303 247.49243697],0
v3,1,0.001479,10.104429,[28 74] ; [209 260],[42.33625219 59.66374781] ; [194.66374781 274.33625219],0
a3,1,0.00158,9.982726,[69 40] ; [378 108],[81.88739496 27.11260504] ; [365.11260504 120.88739496],0
r1,1,0.001672,9.879179,[76 32] ; [404  80],[87.56756757 20.43243243] ; [392.43243243  91.56756757],0
u1,1,0.003371,8.594722,[11 98] ; [110 377],[22.12919463 86.87080537] ; [ 98.87080537 388.12919463],0
r4,1,0.003645,8.452863,[91 18] ; [450  37],[98.94127517 10.05872483] ; [442.05872483  44.94127517],0
p3,1,0.006129,7.51191,[45 64] ; [270 214],[57.9005059 51.0994941] ; [257.0994941 226.9005059],0
p6,1,0.008124,7.005932,[29 79] ; [193 283],[41.05479452 66.94520548] ; [180.94520548 295.05479452],0
s4,1,0.016345,5.765407,[24 85] ; [ 62 415],[15.99658703 93.00341297] ; [ 70.00341297 406.99658703],0
d1,1,0.020046,5.407865,[67 42] ; [354 133],[76.99496644 32.00503356] ; [344.00503356 142.99496644],0
v1,1,0.027895,4.834556,[50 55] ; [279 191],[60.07826087 44.92173913] ; [268.92173913 201.07826087],0
s6,1,0.032567,4.568389,[64 44] ; [332 143],[73.35849057 34.64150943] ; [322.64150943 152.35849057],0
p5,1,0.038337,4.290023,[  7 100] ; [ 67 416],[13.42033898 93.57966102] ; [ 60.57966102 422.42033898],0
p7,1,0.043138,4.09,[62 42] ; [331 143],[70.71280277 33.28719723] ; [322.28719723 151.71280277],0
r3,1,0.045814,3.988434,[103   6] ; [473  10],[106.05405405   2.94594595] ; [469.94594595  13.05405405],0
p12,1,0.046056,3.979547,[  4 105] ; [ 46 435],[ 9.23728814 99.76271186] ; [ 40.76271186 440.23728814],0
r2,1,0.072554,3.224272,[99  9] ; [458  20],[102.6552901   5.3447099] ; [454.3447099  23.6552901],0
s3,1,0.074164,3.188362,[52 55] ; [277 200],[60.27910959 46.72089041] ; [268.72089041 208.27910959],0
s2,1,0.074394,3.183317,[47 61] ; [255 226],[55.37521222 52.62478778] ; [246.62478778 234.37521222],0
n3,1,0.083364,2.998062,[23 15] ; [63 20],[27.00826446 10.99173554] ; [58.99173554 24.00826446],0
a1,1,0.103727,2.647288,[  2 107] ; [ 27 460],[  5.30369128 103.69630872] ; [ 23.69630872 463.30369128],0
p1,1,0.106517,2.605155,[  4 103] ; [ 40 444],[ 7.96615905 99.03384095] ; [ 36.03384095 447.96615905],0
v4,1,0.113756,2.501254,[99  8] ; [463  19],[102.0950764   4.9049236] ; [459.9049236  22.0950764],0
d4,1,0.124584,2.358721,[93 16] ; [439  47],[97.45882353 11.54117647] ; [434.54117647  51.45882353],0
p2,1,0.135787,2.225062,[90 17] ; [431  52],[94.48644068 12.51355932] ; [426.51355932  56.48644068],0
b1,1,0.15887,1.984953,[31 78] ; [173 314],[37.30872483 71.69127517] ; [166.69127517 320.30872483],0
p10,1,0.242785,1.364348,[91 17] ; [425  56],[94.61460102 13.38539898] ; [421.38539898  59.61460102],0
s1,1,0.267834,1.227809,[  1 108] ; [ 13 467],[  2.59083192 106.40916808] ; [ 11.40916808 468.59083192],0
u4,1,0.273947,1.196877,[  1 108] ; [ 13 473],[  2.56470588 106.43529412] ; [ 11.43529412 474.56470588],0
p9,1,0.281904,1.157889,[94 15] ; [431  49],[97.15619694 11.84380306] ; [427.84380306  52.15619694],0
u3,1,0.360236,0.83707,[27 13] ; [64 44],[24.59459459 15.40540541] ; [66.40540541 41.59459459],0
b5,1,0.396811,0.717969,[61 48] ; [294 193],[64.92449664 44.07550336] ; [290.07550336 196.92449664],0
n1,1,0.431099,0.61986,[12 26] ; [32 50],[13.93333333 24.06666667] ; [30.06666667 51.93333333],0
d3,1,0.46953,0.523083,[84 25] ; [359 128],[81.01845638 27.98154362] ; [361.98154362 125.01845638],0
v2,1,0.471819,0.517713,[59 44] ; [286 182],[62.23292469 40.76707531] ; [282.76707531 185.23292469],0
a7,1,0.472712,0.51563,[83 26] ; [353 132],[80.00673401 28.99326599] ; [355.99326599 129.00673401],0
a6,1,0.579889,0.306414,[74 35] ; [343 143],[76.39159664 32.60840336] ; [340.60840336 145.39159664],0
b3,1,0.5862,0.296318,[20 37] ; [126 198],[21.84251969 35.15748031] ; [124.15748031 199.84251969],0
b2,1,0.5862,0.296318,[20 37] ; [126 198],[21.84251969 35.15748031] ; [124.15748031 199.84251969],0
p8,1,0.605937,0.266134,[59 49] ; [273 203],[61.39726027 46.60273973] ; [270.60273973 205.39726027],0
n2,1,0.611363,0.258195,[30  8] ; [62 21],[28.89256198  9.10743802] ; [63.10743802 19.89256198],0
s5,1,0.677313,0.173166,[35 72] ; [163 305],[36.84521739 70.15478261] ; [161.15478261 306.84521739],0
u2,1,0.766744,0.087994,[25 15] ; [64 43],[24.21768707 15.78231293] ; [64.78231293 42.21768707],0
b4,1,0.862021,0.030207,[65 44] ; [286 201],[64.19295302 44.80704698] ; [286.80704698 200.19295302],0
