Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000612,11.738588,[67 10] ; [29 19],[59.136 17.864] ; [36.864 11.136],1
p4,1,0.003099,8.748431,[57 20] ; [23 25],[49.28 27.72] ; [30.72 17.28],0
p8,1,0.003423,8.567265,[52 23] ; [20 27],[44.26229508 30.73770492] ; [27.73770492 19.26229508],0
p2,1,0.006591,7.381155,[65 11] ; [31 17],[58.83870968 17.16129032] ; [37.16129032 10.83870968],0
n4,1,0.034824,4.453777,[69  7] ; [37 11],[64.96774194 11.03225806] ; [41.03225806  6.96774194],0
p9,1,0.063827,3.435032,[70  6] ; [38  9],[66.73170732  9.26829268] ; [41.26829268  5.73170732],0
p5,1,0.06983,3.287016,[14 63] ; [ 3 43],[10.64227642 66.35772358] ; [ 6.35772358 39.64227642],0
p11,1,0.086289,2.942281,[67 10] ; [36 12],[63.448 13.552] ; [39.552  8.448],0
p1,1,0.099041,2.720917,[10 66] ; [ 2 46],[ 7.35483871 68.64516129] ; [ 4.64516129 43.35483871],0
v2,1,0.100648,2.695239,[43 30] ; [20 26],[38.64705882 34.35294118] ; [24.35294118 21.64705882],0
d4,1,0.126801,2.331235,[64 12] ; [35 13],[60.67741935 15.32258065] ; [38.32258065  9.67741935],0
n2,1,0.132184,2.266667,[10  7] ; [14  3],[12.  5.] ; [12.  5.],0
b3,1,0.142644,2.149204,[34 26] ; [13 19],[30.65217391 29.34782609] ; [16.34782609 15.65217391],0
b2,1,0.142644,2.149204,[34 26] ; [13 19],[30.65217391 29.34782609] ; [16.34782609 15.65217391],0
p6,1,0.159479,1.979159,[39 37] ; [18 29],[35.2195122 40.7804878] ; [21.7804878 25.2195122],0
v3,1,0.181008,1.789328,[42 33] ; [20 26],[38.42975207 36.57024793] ; [23.57024793 22.42975207],0
n6,1,0.194684,1.681809,[68  8] ; [39  9],[65.58064516 10.41935484] ; [41.41935484  6.58064516],0
d2,1,0.196059,1.67149,[46 31] ; [23 25],[42.504 34.496] ; [26.496 21.504],0
d1,1,0.196059,1.67149,[46 31] ; [23 25],[42.504 34.496] ; [26.496 21.504],0
a6,1,0.208873,1.579222,[31 46] ; [14 34],[27.72 49.28] ; [17.28 30.72],0
a3,1,0.239505,1.383503,[63 14] ; [35 13],[60.368 16.632] ; [37.632 10.368],0
p7,1,0.246885,1.340846,[56 20] ; [30 17],[53.13821138 22.86178862] ; [32.86178862 14.13821138],0
v4,1,0.271703,1.208131,[72  5] ; [46  1],[73.27419355  3.72580645] ; [44.72580645  2.27419355],0
r3,1,0.310795,1.027293,[75  2] ; [45  3],[73.92  3.08] ; [46.08  1.92],0
s5,1,0.337328,0.920561,[34 38] ; [18 29],[31.46218487 40.53781513] ; [20.53781513 26.46218487],0
d3,1,0.355981,0.852021,[32 45] ; [24 24],[34.496 42.504] ; [21.504 26.496],0
n5,1,0.357733,0.845836,[65 11] ; [38 10],[63.12903226 12.87096774] ; [39.87096774  8.12903226],0
d5,1,0.380711,0.768405,[62 14] ; [36 12],[60.06451613 15.93548387] ; [37.93548387 10.06451613],0
s6,1,0.388631,0.74322,[65 10] ; [38  9],[63.31967213 11.68032787] ; [39.68032787  7.31967213],0
v1,1,0.412621,0.671237,[48 26] ; [27 20],[45.8677686 28.1322314] ; [29.1322314 17.8677686],0
u1,1,0.420542,0.648801,[ 6 71] ; [ 2 46],[ 4.928 72.072] ; [ 3.072 44.928],0
b4,1,0.470616,0.52053,[35 42] ; [25 23],[36.96 40.04] ; [23.04 24.96],0
u2,1,0.515759,0.422366,[8 6] ; [9 4],[8.81481481 5.18518519] ; [8.18518519 4.81481481],0
p12,1,0.527262,0.399665,[ 9 65] ; [ 4 43],[ 7.95041322 66.04958678] ; [ 5.04958678 41.95041322],0
p10,1,0.555834,0.346968,[66 10] ; [39  8],[64.87804878 11.12195122] ; [40.12195122  6.87804878],0
b1,1,0.5801,0.306072,[44 33] ; [25 23],[42.504 34.496] ; [26.496 21.504],0
n1,1,0.619304,0.246847,[11  6] ; [9 7],[10.3030303  6.6969697] ; [9.6969697 6.3030303],0
s7,1,0.751249,0.100485,[60 14] ; [37 10],[59.32231405 14.67768595] ; [37.67768595  9.32231405],0
r2,1,0.754405,0.097866,[70  6] ; [44  3],[70.43902439  5.56097561] ; [43.56097561  3.43902439],0
r1,1,0.777609,0.079771,[61 16] ; [37 11],[60.368 16.632] ; [37.632 10.368],0
s1,1,0.793683,0.068399,[ 4 73] ; [ 2 46],[ 3.696 73.304] ; [ 2.304 45.696],0
a8,1,0.803036,0.06221,[11 64] ; [ 6 40],[10.53719008 64.46280992] ; [ 6.46280992 39.53719008],0
n3,1,0.805453,0.060662,[11  6] ; [11  5],[11.33333333  5.66666667] ; [10.66666667  5.33333333],0
u3,1,0.816334,0.053946,[8 6] ; [8 5],[8.2962963 5.7037037] ; [7.7037037 5.2962963],0
s4,1,0.826242,0.048191,[16 61] ; [ 9 38],[15.52419355 61.47580645] ; [ 9.47580645 37.52419355],0
r4,1,0.891962,0.018447,[68  9] ; [42  6],[67.76  9.24] ; [42.24  5.76],0
s2,1,0.903406,0.014728,[57 20] ; [36 12],[57.288 19.712] ; [35.712 12.288],0
s3,1,0.903406,0.014728,[57 20] ; [36 12],[57.288 19.712] ; [35.712 12.288],0
b5,1,0.921923,0.009606,[33 44] ; [21 27],[33.264 43.736] ; [20.736 27.264],0
a1,1,0.956856,0.002927,[ 5 72] ; [ 3 45],[ 4.928 72.072] ; [ 3.072 44.928],0
a4,1,0.967013,0.00171,[35 42] ; [22 26],[35.112 41.888] ; [21.888 26.112],0
a2,1,0.996155,2.3e-05,[ 8 69] ; [ 5 43],[ 8.008 68.992] ; [ 4.992 43.008],0
