Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.768701,[30  9] ; [21 52],[17.75892857 21.24107143] ; [33.24107143 39.75892857],1
p10,1,1.4e-05,18.871622,[30 10] ; [24 50],[18.94736842 21.05263158] ; [35.05263158 38.94736842],1
r4,1,9.3e-05,15.266131,[35  5] ; [38 37],[25.39130435 14.60869565] ; [47.60869565 27.39130435],1
p3,1,0.0001,15.138586,[21 19] ; [13 61],[11.92982456 28.07017544] ; [22.07017544 51.92982456],1
p11,1,0.00057,11.871231,[30 10] ; [31 44],[21.2173913 18.7826087] ; [39.7826087 35.2173913],1
v4,1,0.001067,10.707908,[37  3] ; [47 26],[29.73451327 10.26548673] ; [54.26548673 18.73451327],0
r1,1,0.001756,9.788968,[34  6] ; [42 33],[26.43478261 13.56521739] ; [49.56521739 25.43478261],0
v2,1,0.002183,9.389165,[22 15] ; [21 51],[14.59633028 22.40366972] ; [28.40366972 43.59633028],0
p4,1,0.002476,9.158395,[21 19] ; [18 56],[13.68421053 26.31578947] ; [25.31578947 48.68421053],0
r3,1,0.002765,8.956221,[36  4] ; [48 27],[29.2173913 10.7826087] ; [54.7826087 20.2173913],0
p9,1,0.004352,8.130765,[30 10] ; [35 39],[22.80701754 17.19298246] ; [42.19298246 31.80701754],0
p2,1,0.006129,7.511969,[32  8] ; [40 34],[25.26315789 14.73684211] ; [46.73684211 27.26315789],0
s6,1,0.010188,6.601741,[19 21] ; [18 57],[12.86956522 27.13043478] ; [24.13043478 50.86956522],0
p6,1,0.063398,3.446185,[10 28] ; [ 9 64],[ 6.5045045 31.4954955] ; [12.4954955 60.5045045],0
s8,1,0.073794,3.196546,[10 30] ; [ 9 66],[ 6.60869565 33.39130435] ; [12.39130435 62.60869565],0
d5,1,0.075728,3.154286,[32  8] ; [48 27],[27.82608696 12.17391304] ; [52.17391304 22.82608696],0
s7,1,0.079491,3.075286,[10 27] ; [ 9 59],[ 6.6952381 30.3047619] ; [12.3047619 55.6952381],0
n1,1,0.100936,2.690699,[5 3] ; [11 24],[2.97674419 5.02325581] ; [13.02325581 21.97674419],0
v1,1,0.102115,2.672198,[18 21] ; [23 52],[14.02631579 24.97368421] ; [26.97368421 48.02631579],0
a7,1,0.10937,2.563294,[29 11] ; [43 32],[25.04347826 14.95652174] ; [46.95652174 28.04347826],0
v3,1,0.11636,2.465649,[12 26] ; [13 58],[ 8.71559633 29.28440367] ; [16.28440367 54.71559633],0
a8,1,0.177753,1.816308,[ 1 36] ; [ 7 64],[ 2.74074074 34.25925926] ; [ 5.25925926 65.74074074],0
p5,1,0.199934,1.642857,[ 4 36] ; [ 3 72],[ 2.43478261 37.56521739] ; [ 4.56521739 70.43478261],0
b3,1,0.217973,1.517669,[ 5 17] ; [17 28],[ 7.2238806 14.7761194] ; [14.7761194 30.2238806],0
b2,1,0.217973,1.517669,[ 5 17] ; [17 28],[ 7.2238806 14.7761194] ; [14.7761194 30.2238806],0
b5,1,0.228204,1.45202,[26 14] ; [40 35],[22.95652174 17.04347826] ; [43.04347826 31.95652174],0
s5,1,0.233038,1.422222,[ 7 33] ; [ 7 65],[ 5. 35.] ; [ 9. 63.],0
