Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,117.26826,[ 65 270] ; [253 182],[138.35064935 196.64935065] ; [179.64935065 255.35064935],1
a7,1,0.019968,5.414663,[237 105] ; [342 104],[251.29187817  90.70812183] ; [327.70812183 118.29187817],0
a6,1,0.022164,5.232832,[219 123] ; [319 126],[233.79415502 108.20584498] ; [304.20584498 140.79415502],0
p12,1,0.023494,5.131579,[ 19 323] ; [ 44 396],[ 27.55242967 314.44757033] ; [ 35.44757033 404.55242967],0
s4,1,0.027581,4.854048,[ 69 268] ; [ 64 378],[ 57.53658537 279.46341463] ; [ 75.46341463 366.53658537],0
p11,1,0.036674,4.365469,[261  82] ; [368  80],[272.75221239  70.24778761] ; [356.24778761  91.75221239],0
d2,1,0.054093,3.709825,[153 188] ; [231 215],[166.38373571 174.61626429] ; [217.61626429 228.38373571],0
n6,1,0.063955,3.431722,[286  57] ; [389  53],[294.93630573  48.06369427] ; [380.06369427  61.93630573],0
p4,1,0.073366,3.206055,[196 145] ; [280 159],[208.0974359 132.9025641] ; [267.9025641 171.0974359],0
a2,1,0.081014,3.044448,[ 72 271] ; [118 330],[ 82.38938053 260.61061947] ; [107.61061947 340.38938053],0
n4,1,0.085257,2.961723,[256  86] ; [356  89],[265.95171537  76.04828463] ; [346.04828463  98.95171537],0
p2,1,0.109409,2.562738,[278  65] ; [378  65],[286.2697201  56.7302799] ; [369.7302799  73.2697201],0
n5,1,0.136547,2.216451,[248  94] ; [341 101],[256.93622449  85.06377551] ; [332.06377551 109.93622449],0
a1,1,0.169399,1.888251,[ 12 331] ; [ 25 423],[ 16.04424779 326.95575221] ; [ 20.95575221 427.04424779],0
r3,1,0.190323,1.715112,[333   9] ; [440   6],[335.48984772   6.51015228] ; [437.51015228   8.48984772],0
s5,1,0.196508,1.668137,[110 221] ; [162 267],[118.46315789 212.53684211] ; [153.53684211 275.46315789],0
s2,1,0.20769,1.587453,[168 172] ; [239 204],[176.73052363 163.26947637] ; [230.26947637 212.73052363],0
b4,1,0.269296,1.220329,[191 152] ; [267 181],[198.60176991 144.39823009] ; [259.39823009 188.60176991],0
p6,1,0.310839,1.027107,[123 218] ; [172 262],[129.8 211.2] ; [165.2 268.8],0
b5,1,0.313744,1.014851,[215 128] ; [265 183],[208.14159292 134.85840708] ; [271.85840708 176.14159292],0
n3,1,0.320953,0.985058,[61 24] ; [62 17],[63.75 21.25] ; [59.25 19.75],0
u4,1,0.32329,0.975589,[  5 338] ; [ 11 437],[  6.9380531 336.0619469] ; [  9.0619469 438.9380531],0
a8,1,0.396953,0.717538,[ 41 277] ; [ 60 337],[ 44.92027972 273.07972028] ; [ 56.07972028 340.92027972],0
r2,1,0.422353,0.64376,[333   9] ; [438   8],[334.62182741   7.37817259] ; [436.37817259   9.62182741],0
b2,1,0.443044,0.588385,[ 73 133] ; [108 170],[ 77.03719008 128.96280992] ; [103.96280992 174.03719008],0
b3,1,0.443044,0.588385,[ 73 133] ; [108 170],[ 77.03719008 128.96280992] ; [103.96280992 174.03719008],0
a4,1,0.44785,0.576088,[149 192] ; [207 239],[154.25158831 186.74841169] ; [201.74841169 244.25158831],0
p1,1,0.528677,0.396934,[ 32 309] ; [ 36 408],[ 29.5388535 311.4611465] ; [ 38.4611465 405.5388535],0
n1,1,0.537192,0.38077,[35 52] ; [27 49],[33.09202454 53.90797546] ; [28.90797546 47.09202454],0
n2,1,0.713312,0.134992,[66 23] ; [59 18],[67.01807229 21.98192771] ; [57.98192771 19.01807229],0
p5,1,0.733283,0.116118,[ 38 302] ; [ 53 390],[ 39.5146871 300.4853129] ; [ 51.4853129 391.5146871],0
s6,1,0.755765,0.09675,[228 107] ; [302 135],[229.98704663 105.01295337] ; [300.01295337 136.98704663],0
u3,1,0.800315,0.063979,[73 44] ; [65 42],[72.08035714 44.91964286] ; [65.91964286 41.08035714],0
u2,1,0.976777,0.000847,[66 51] ; [60 46],[66.10762332 50.89237668] ; [59.89237668 46.10762332],0
s3,1,0.997311,1.1e-05,[191 149] ; [246 192],[190.97686375 149.02313625] ; [246.02313625 191.97686375],0
