Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,106.141521,[ 63 171] ; [275 122],[125.34389857 108.65610143] ; [212.65610143 184.34389857],1
p6,1,0.0,66.440414,[ 39 193] ; [197 202],[ 86.77020602 145.22979398] ; [149.22979398 249.77020602],1
p2,1,0.0,60.874739,[158  76] ; [367  33],[193.76971609  40.23028391] ; [331.23028391  68.76971609],1
p3,1,0.0,54.542429,[ 81 152] ; [261 140],[125.68769716 107.31230284] ; [216.31230284 184.68769716],1
p4,1,0.0,52.08735,[105 128] ; [295 105],[147.23538705  85.76461295] ; [252.76461295 147.23538705],1
p10,1,0.0,29.730098,[166  67] ; [353  46],[191.34018987  41.65981013] ; [327.65981013  71.34018987],1
p9,1,9e-06,19.712472,[177  55] ; [358  42],[196.39240506  35.60759494] ; [338.60759494  61.39240506],1
r4,1,1.5e-05,18.778186,[206  28] ; [390  13],[218.93877551  15.06122449] ; [377.06122449  25.93877551],1
s5,1,3e-05,17.442761,[ 58 163] ; [169 222],[ 81.97222222 139.02777778] ; [145.02777778 245.97222222],1
s8,1,3.5e-05,17.123901,[ 84 148] ; [212 186],[109.0031746 122.9968254] ; [186.9968254 211.0031746],1
s7,1,0.000449,12.317454,[ 95 126] ; [223 163],[115.77924217 105.22075783] ; [202.22075783 183.77924217],1
r3,1,0.000509,12.082896,[214  20] ; [392  10],[222.96226415  11.03773585] ; [383.03773585  18.96226415],1
p11,1,0.00075,11.361019,[166  68] ; [332  71],[182.93877551  51.06122449] ; [315.06122449  87.93877551],1
n6,1,0.001014,10.801562,[185  49] ; [353  45],[199.19620253  34.80379747] ; [338.80379747  59.19620253],0
p5,1,0.002482,9.153757,[ 15 217] ; [ 58 344],[ 26.71293375 205.28706625] ; [ 46.28706625 355.71293375],0
v1,1,0.006021,7.544037,[109 115] ; [239 159],[125.32475884  98.67524116] ; [222.67524116 175.32475884],0
r1,1,0.006155,7.504246,[187  46] ; [353  47],[198.76777251  34.23222749] ; [341.23222749  58.76777251],0
v2,1,0.006293,7.464358,[118 108] ; [248 143],[134.06158833  91.93841167] ; [231.93841167 159.06158833],0
s6,1,0.007255,7.208795,[142  88] ; [282 109],[157.03703704  72.96296296] ; [266.96296296 124.03703704],0
a8,1,0.009142,6.794941,[ 19 195] ; [ 60 301],[ 29.40173913 184.59826087] ; [ 49.59826087 311.40173913],0
n3,1,0.010849,6.489859,[47 26] ; [59 12],[53.73611111 19.26388889] ; [52.26388889 18.73611111],0
v3,1,0.022866,5.178647,[ 79 144] ; [174 214],[ 92.33878887 130.66121113] ; [160.66121113 227.33878887],0
d1,1,0.025537,4.987104,[146  88] ; [286 117],[158.69387755  75.30612245] ; [273.30612245 129.69387755],0
d3,1,0.025628,4.98092,[157  77] ; [302  99],[169.14330709  64.85669291] ; [289.85669291 111.14330709],0
n5,1,0.033534,4.518318,[168  65] ; [318  82],[178.89099526  54.10900474] ; [307.10900474  92.89099526],0
a3,1,0.038346,4.289608,[178  56] ; [333  69],[188.00943396  45.99056604] ; [322.99056604  79.00943396],0
d5,1,0.042534,4.113839,[193  41] ; [353  47],[201.52050473  32.47949527] ; [344.47949527  55.52050473],0
v4,1,0.078067,3.104691,[221  12] ; [391  10],[224.9148265   8.0851735] ; [387.0851735  13.9148265],0
s3,1,0.082849,3.008106,[120 112] ; [233 163],[130.40764331 101.59235669] ; [222.59235669 173.40764331],0
n1,1,0.141284,2.16392,[34 41] ; [23 46],[29.6875 45.3125] ; [27.3125 41.6875],0
