Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,348.218741,[ 51 297] ; [372  88],[182.18316832 165.81683168] ; [240.81683168 219.18316832],1
s6,1,0.0,140.288666,[159 185] ; [386  65],[235.82389937 108.17610063] ; [309.17610063 141.82389937],1
s7,1,0.0,102.312973,[ 94 237] ; [288 154],[163.57309185 167.42690815] ; [218.42690815 223.57309185],1
s8,1,0.0,83.192016,[ 95 253] ; [273 185],[158.88833747 189.11166253] ; [209.11166253 248.88833747],1
s5,1,0.0,30.262384,[ 83 258] ; [190 249],[119.35 221.65] ; [153.65 285.35],1
s4,1,2.3e-05,17.962474,[ 36 310] ; [ 99 357],[ 58.24189526 287.75810474] ; [ 76.75810474 379.24189526],1
p12,1,0.002606,9.064577,[ 17 332] ; [ 49 407],[ 28.6136646 320.3863354] ; [ 37.3863354 418.6136646],0
u4,1,0.003483,8.535248,[  2 350] ; [ 17 443],[  8.2364532 343.7635468] ; [ 10.7635468 449.2364532],0
n5,1,0.005503,7.7063,[245 105] ; [359  98],[261.95786865  88.04213135] ; [342.04213135 114.95786865],0
r2,1,0.012145,6.289643,[337  13] ; [454   5],[342.21260816   7.78739184] ; [448.78739184  10.21260816],0
p4,1,0.019806,5.428914,[195 155] ; [291 165],[211.04218362 138.95781638] ; [274.95781638 181.04218362],0
n4,1,0.040261,4.206849,[259  93] ; [365  93],[271.17037037  80.82962963] ; [352.82962963 105.17037037],0
p10,1,0.048647,3.887478,[274  73] ; [383  71],[284.61797753  62.38202247] ; [372.38202247  81.61797753],0
a6,1,0.052797,3.750335,[255  97] ; [302 155],[242.35352287 109.64647713] ; [314.64647713 142.35352287],0
p2,1,0.057987,3.594033,[282  69] ; [391  67],[291.99381953  59.00618047] ; [381.00618047  76.99381953],0
p7,1,0.058801,3.570871,[214 134] ; [301 142],[226.57395702 121.42604298] ; [288.42604298 154.57395702],0
s1,1,0.060732,3.517282,[  7 342] ; [ 20 433],[ 11.74937656 337.25062344] ; [ 15.25062344 437.74937656],0
r1,1,0.062367,3.473298,[290  61] ; [399  58],[299.30569307  51.69430693] ; [389.69430693  67.30569307],0
n2,1,0.072659,3.221903,[56 25] ; [76 18],[61.09714286 19.90285714] ; [70.90285714 23.09714286],0
a3,1,0.086937,2.930203,[240 111] ; [339 120],[250.9 100.1] ; [328.1 130.9],0
p9,1,0.087046,2.928172,[286  60] ; [395  59],[294.5325  51.4675] ; [386.4675  67.5325],0
d2,1,0.098375,2.731697,[158 193] ; [233 225],[169.64276885 181.35723115] ; [221.35723115 236.64276885],0
p3,1,0.105241,2.62427,[168 183] ; [245 212],[179.40965347 171.59034653] ; [233.59034653 223.40965347],0
d1,1,0.110526,2.546684,[197 155] ; [283 177],[208.07881773 143.92118227] ; [271.92118227 188.07881773],0
u1,1,0.116008,2.470408,[ 56 296] ; [ 93 367],[ 64.591133 287.408867] ; [ 84.408867 375.591133],0
n1,1,0.139738,2.180839,[26 54] ; [40 52],[30.69767442 49.30232558] ; [35.30232558 56.69767442],0
p6,1,0.146277,2.110655,[119 226] ; [179 274],[128.83458647 216.16541353] ; [169.16541353 283.83458647],0
a2,1,0.165281,1.925231,[ 77 275] ; [120 340],[ 85.39901478 266.60098522] ; [111.60098522 348.39901478],0
b1,1,0.170999,1.874164,[122 230] ; [181 279],[131.34975369 220.65024631] ; [171.65024631 288.34975369],0
v3,1,0.174623,1.842797,[127 212] ; [186 254],[136.20924262 202.79075738] ; [176.79075738 263.20924262],0
u3,1,0.189654,1.720302,[64 48] ; [78 41],[68.84848485 43.15151515] ; [73.15151515 45.84848485],0
b5,1,0.199045,1.649368,[223 129] ; [271 189],[214.14778325 137.85221675] ; [279.85221675 180.14778325],0
p5,1,0.222498,1.488185,[ 35 315] ; [ 58 396],[ 40.48507463 309.51492537] ; [ 52.51492537 401.48507463],0
p1,1,0.224724,1.473947,[ 26 325] ; [ 45 412],[ 30.84282178 320.15717822] ; [ 40.15717822 416.84282178],0
b4,1,0.233484,1.419511,[195 157] ; [274 186],[203.31034483 148.68965517] ; [265.68965517 194.31034483],0
d4,1,0.24662,1.342351,[284  68] ; [383  74],[290.21508035  61.78491965] ; [376.78491965  80.21508035],0
a8,1,0.266276,1.235832,[ 39 273] ; [ 66 363],[ 44.21052632 267.78947368] ; [ 60.78947368 368.21052632],0
v1,1,0.277132,1.181102,[183 166] ; [250 194],[190.56368222 158.43631778] ; [242.43631778 201.56368222],0
n3,1,0.403743,0.69715,[57 22] ; [73 21],[59.36416185 19.63583815] ; [70.63583815 23.36416185],0
a1,1,0.488607,0.479593,[ 14 338] ; [ 23 437],[ 16.03940887 335.96059113] ; [ 20.96059113 439.03940887],0
d3,1,0.498364,0.458418,[239 112] ; [322 136],[243.40049444 107.59950556] ; [317.59950556 140.40049444],0
n6,1,0.535616,0.383726,[297  55] ; [391  64],[300.09417596  51.90582404] ; [387.90582404  67.09417596],0
b3,1,0.609642,0.260697,[ 77 133] ; [109 171],[ 79.71428571 130.28571429] ; [106.28571429 173.71428571],0
b2,1,0.609642,0.260697,[ 77 133] ; [109 171],[ 79.71428571 130.28571429] ; [106.28571429 173.71428571],0
r3,1,0.618328,0.248224,[345   7] ; [451   7],[345.91604938   6.08395062] ; [450.08395062   7.91604938],0
p8,1,0.656236,0.198129,[180 163] ; [246 209],[183.10526316 159.89473684] ; [242.89473684 212.10526316],0
a7,1,0.660247,0.193224,[261  90] ; [335 124],[258.26666667  92.73333333] ; [337.73333333 121.26666667],0
d5,1,0.693257,0.155582,[288  63] ; [370  87],[285.83910891  65.16089109] ; [372.16089109  84.83910891],0
a4,1,0.7721,0.083885,[157 194] ; [210 249],[159.03333333 191.96666667] ; [207.96666667 251.03333333],0
u2,1,0.850915,0.035325,[63 48] ; [69 50],[63.70434783 47.29565217] ; [68.29565217 50.70434783],0
a5,1,0.922452,0.009476,[262  90] ; [341 119],[261.39901478  90.60098522] ; [341.60098522 118.39901478],0
p11,1,0.994479,4.8e-05,[280  72] ; [366  94],[280.03940887  71.96059113] ; [365.96059113  94.03940887],0
v2,1,0.997311,1.1e-05,[192 149] ; [246 191],[191.97686375 149.02313625] ; [246.02313625 190.97686375],0
