Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,31.859448,[81 27] ; [ 8 28],[66.75 41.25] ; [22.25 13.75],1
r4,1,1.7e-05,18.531126,[103   6] ; [25 12],[95.56164384 13.43835616] ; [32.43835616  4.56164384],1
v1,1,3e-05,17.422222,[78 30] ; [12 24],[67.5 40.5] ; [22.5 13.5],1
v4,1,3.2e-05,17.283385,[108   1] ; [30  7],[103.02739726   5.97260274] ; [34.97260274  2.02739726],1
r3,1,4e-05,16.854503,[105   3] ; [28  9],[99.06206897  8.93793103] ; [33.93793103  3.06206897],1
p10,1,4.7e-05,16.547009,[96 12] ; [21 15],[87.75 20.25] ; [29.25  6.75],1
p4,1,9.8e-05,15.182192,[72 37] ; [10 25],[62.06944444 46.93055556] ; [19.93055556 15.06944444],1
p9,1,0.00015,14.369646,[95 13] ; [22 15],[87.14482759 20.85517241] ; [29.85517241  7.14482759],1
p3,1,0.000288,13.145869,[67 42] ; [10 27],[57.48630137 51.51369863] ; [19.51369863 17.48630137],1
p11,1,0.000483,12.181842,[88 21] ; [19 18],[79.88356164 29.11643836] ; [27.11643836  9.88356164],1
p8,1,0.000686,11.526532,[63 43] ; [10 27],[54.11188811 51.88811189] ; [18.88811189 18.11188811],1
v2,1,0.003609,8.470871,[88 20] ; [20 15],[81.56643357 26.43356643] ; [26.43356643  8.56643357],0
r1,1,0.004258,8.170525,[92 17] ; [23 14],[85.85616438 23.14383562] ; [29.14383562  7.85616438],0
d5,1,0.007043,7.261873,[93 16] ; [24 13],[87.34931507 21.65068493] ; [29.65068493  7.34931507],0
p6,1,0.007951,7.044538,[46 60] ; [ 7 30],[39.28671329 66.71328671] ; [13.71328671 23.28671329],0
d4,1,0.012449,6.245752,[95 13] ; [26 11],[90.12413793 17.87586207] ; [30.87586207  6.12413793],0
n4,1,0.017786,5.61708,[93 16] ; [25 12],[88.09589041 20.90410959] ; [29.90410959  7.09589041],0
s4,1,0.019488,5.457165,[  5 102] ; [ 6 30],[ 8.23076923 98.76923077] ; [ 2.76923077 33.23076923],0
d1,1,0.020445,5.373507,[68 41] ; [15 22],[61.96575342 47.03424658] ; [21.03424658 15.96575342],0
a1,1,0.020578,5.362211,[  5 104] ; [ 6 31],[  8.21232877 100.78767123] ; [ 2.78767123 34.21232877],0
a8,1,0.041523,4.154542,[16 75] ; [ 1 31],[12.57723577 78.42276423] ; [ 4.42276423 27.57723577],0
n6,1,0.046129,3.976893,[97 12] ; [28  9],[93.32191781 15.67808219] ; [31.67808219  5.32191781],0
d3,1,0.09587,2.772939,[78 31] ; [21 16],[73.9109589 35.0890411] ; [25.0890411 11.9109589],0
a4,1,0.117533,2.449887,[54 54] ; [13 24],[49.90344828 58.09655172] ; [17.09655172 19.90344828],0
n5,1,0.163007,1.946104,[86 23] ; [25 12],[82.86986301 26.13013699] ; [28.13013699  8.86986301],0
s7,1,0.23247,1.425686,[42 58] ; [10 23],[39.09774436 60.90225564] ; [12.90225564 20.09774436],0
s1,1,0.259196,1.273049,[  2 105] ; [ 2 35],[  2.97222222 104.02777778] ; [ 1.02777778 35.97222222],0
r2,1,0.262695,1.254498,[101   6] ; [32  4],[99.51748252  7.48251748] ; [33.48251748  2.51748252],0
s5,1,0.284695,1.14454,[26 79] ; [ 6 31],[23.66197183 81.33802817] ; [ 8.33802817 28.66197183],0
a3,1,0.297675,1.08458,[75 33] ; [29  8],[77.46206897 30.53793103] ; [26.53793103 10.46206897],0
a7,1,0.318387,0.995561,[82 26] ; [25 12],[79.69655172 28.30344828] ; [27.30344828  9.69655172],0
b5,1,0.31905,0.992836,[69 40] ; [20 17],[66.44520548 42.55479452] ; [22.55479452 14.44520548],0
b1,1,0.336009,0.925598,[42 67] ; [11 26],[39.56849315 69.43150685] ; [13.43150685 23.56849315],0
u2,1,0.364726,0.821553,[19 14] ; [6 2],[20.12195122 12.87804878] ; [4.87804878 3.12195122],0
p5,1,0.402113,0.701998,[18 91] ; [ 4 33],[16.42465753 92.57534247] ; [ 5.57534247 31.42465753],0
u3,1,0.431923,0.617647,[16 18] ; [5 3],[17. 17.] ; [4. 4.],0
a2,1,0.535232,0.384449,[26 83] ; [ 7 30],[24.6369863 84.3630137] ; [ 8.3630137 28.6369863],0
a5,1,0.568668,0.324917,[79 30] ; [25 12],[77.64383562 31.35616438] ; [26.35616438 10.64383562],0
u1,1,0.578509,0.308651,[19 90] ; [ 5 32],[17.91780822 91.08219178] ; [ 6.08219178 30.91780822],0
n3,1,0.583882,0.3,[14  6] ; [6 4],[13.33333333  6.66666667] ; [6.66666667 3.33333333],0
s8,1,0.588892,0.292077,[40 67] ; [12 25],[38.63888889 68.36111111] ; [13.36111111 23.63888889],0
n2,1,0.659676,0.193918,[13  7] ; [8 3],[13.5483871  6.4516129] ; [7.4516129 3.5483871],0
p1,1,0.681542,0.168395,[12 97] ; [ 5 32],[12.69178082 96.30821918] ; [ 4.30821918 32.69178082],0
b2,1,0.687703,0.161584,[28 46] ; [11 15],[28.86 45.14] ; [10.14 15.86],0
b3,1,0.687703,0.161584,[28 46] ; [11 15],[28.86 45.14] ; [10.14 15.86],0
p12,1,0.736124,0.113563,[  7 101] ; [ 3 34],[  7.44827586 100.55172414] ; [ 2.55172414 34.44827586],0
d2,1,0.811026,0.05717,[53 55] ; [19 18],[53.62758621 54.37241379] ; [18.37241379 18.62758621],0
s2,1,0.848305,0.036589,[19 89] ; [ 6 31],[18.62068966 89.37931034] ; [ 6.37931034 30.62068966],0
a6,1,0.88845,0.019675,[75 34] ; [25 12],[74.65753425 34.34246575] ; [25.34246575 11.65753425],0
n1,1,0.930386,0.007632,[ 6 13] ; [3 7],[ 5.89655172 13.10344828] ; [3.10344828 6.89655172],0
b4,1,0.936665,0.006314,[64 45] ; [22 15],[64.20547945 44.79452055] ; [21.79452055 15.20547945],0
s6,1,0.944413,0.004861,[48 58] ; [17 20],[48.18181818 57.81818182] ; [16.81818182 20.18181818],0
