Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.6e-05,16.625427,[14 48] ; [22 12],[23.25 38.75] ; [12.75 21.25],1
p2,1,5.2e-05,16.38928,[24 40] ; [28  7],[33.61616162 30.38383838] ; [18.38383838 16.61616162],1
s2,1,8.4e-05,15.461469,[ 9 56] ; [18 18],[17.37623762 47.62376238] ; [ 9.62376238 26.37623762],1
p11,1,0.000713,11.456341,[19 46] ; [23 13],[27.02970297 37.97029703] ; [14.97029703 21.02970297],1
s8,1,0.000957,10.909077,[ 4 61] ; [11 25],[ 9.65346535 55.34653465] ; [ 5.34653465 30.65346535],1
s3,1,0.006119,7.514971,[17 47] ; [19 16],[23.27272727 40.72727273] ; [12.72727273 22.27272727],0
s5,1,0.0115,6.386384,[ 7 57] ; [11 24],[11.63636364 52.36363636] ; [ 6.36363636 28.63636364],0
b2,1,0.011531,6.38153,[19 18] ; [ 4 18],[14.42372881 22.57627119] ; [ 8.57627119 13.42372881],0
b3,1,0.011531,6.38153,[19 18] ; [ 4 18],[14.42372881 22.57627119] ; [ 8.57627119 13.42372881],0
r3,1,0.011707,6.35477,[26 36] ; [24 11],[31.95876289 30.04123711] ; [18.04123711 16.95876289],0
v1,1,0.014676,5.95497,[16 47] ; [17 17],[21.43298969 41.56701031] ; [11.56701031 22.43298969],0
n6,1,0.015435,5.866068,[29 34] ; [25 10],[34.71428571 28.28571429] ; [19.28571429 15.71428571],0
p9,1,0.016278,5.772631,[27 34] ; [25 11],[32.70103093 28.29896907] ; [19.29896907 16.70103093],0
p7,1,0.021621,5.276001,[12 52] ; [14 21],[16.80808081 47.19191919] ; [ 9.19191919 25.80808081],0
s7,1,0.026647,4.913531,[11 47] ; [14 21],[15.59139785 42.40860215] ; [ 9.40860215 25.59139785],0
b5,1,0.033552,4.517392,[29 36] ; [24 12],[34.10891089 30.89108911] ; [18.89108911 17.10891089],0
v4,1,0.035434,4.424153,[31 33] ; [24 10],[35.91836735 28.08163265] ; [19.08163265 14.91836735],0
d5,1,0.050722,3.817424,[38 27] ; [28  8],[42.47524752 22.52475248] ; [23.52475248 12.47524752],0
p10,1,0.063461,3.444545,[25 39] ; [21 15],[29.44 34.56] ; [16.56 19.44],0
s4,1,0.070345,3.274955,[ 6 59] ; [ 8 28],[ 9.00990099 55.99009901] ; [ 4.99009901 31.00990099],0
d3,1,0.0743,3.185374,[29 35] ; [23 13],[33.28 30.72] ; [18.72 17.28],0
n3,1,0.090439,2.866547,[13 16] ; [12  5],[15.76086957 13.23913043] ; [9.23913043 7.76086957],0
