Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,96.661603,[254  83] ; [ 7 56],[219.8925 117.1075] ; [41.1075 21.8925],1
d4,1,0.0,32.64602,[307  30] ; [40 22],[293.0802005  43.9197995] ; [53.9197995  8.0802005],1
a4,1,0.0,31.023566,[184 153] ; [10 52],[163.85463659 173.14536341] ; [30.14536341 31.85463659],1
d2,1,1e-06,23.546628,[197 139] ; [16 47],[179.36842105 156.63157895] ; [33.63157895 29.36842105],1
d3,1,6.2e-05,16.048407,[253  84] ; [31 31],[239.86967419  97.13032581] ; [44.13032581 17.86967419],1
u1,1,6.3e-05,16.015602,[ 88 249] ; [ 2 61],[ 75.825 261.175] ; [14.175 48.825],1
a3,1,7.6e-05,15.651041,[268  68] ; [35 27],[255.79899497  80.20100503] ; [47.20100503 14.79899497],1
r2,1,0.000114,14.892624,[326   8] ; [54  8],[320.50505051  13.49494949] ; [59.49494949  2.50505051],1
a2,1,0.000995,10.836664,[106 231] ; [ 7 56],[ 95.2025 241.7975] ; [17.7975 45.2025],1
r1,1,0.002064,9.491785,[287  48] ; [44 19],[278.60552764  56.39447236] ; [52.39447236 10.60552764],0
a5,1,0.002222,9.356702,[267  70] ; [38 24],[257.60651629  79.39348371] ; [47.39348371 14.60651629],0
s8,1,0.003771,8.390933,[229 107] ; [31 32],[218.94736842 117.05263158] ; [41.05263158 21.94736842],0
v4,1,0.011389,6.403533,[329   7] ; [57  5],[325.86934673  10.13065327] ; [60.13065327  1.86934673],0
r3,1,0.013006,6.168297,[327   7] ; [58  5],[323.90428212  10.09571788] ; [61.09571788  1.90428212],0
v2,1,0.025616,4.981741,[196 124] ; [28 33],[188.13648294 131.86351706] ; [35.86351706 25.13648294],0
p1,1,0.037593,4.32334,[ 30 304] ; [11 51],[ 34.58080808 299.41919192] ; [ 6.41919192 55.58080808],0
p3,1,0.039998,4.217974,[189 148] ; [26 36],[181.5914787 155.4085213] ; [33.4085213 28.5914787],0
p8,1,0.062479,3.470313,[171 160] ; [40 22],[177.71246819 153.28753181] ; [33.28753181 28.71246819],0
n4,1,0.08233,3.018299,[267  68] ; [44 19],[261.77135678  73.22864322] ; [49.22864322 13.77135678],0
p9,1,0.090029,2.873859,[297  34] ; [51 11],[293.09923664  37.90076336] ; [54.90076336  7.09923664],0
v1,1,0.098501,2.729655,[194 131] ; [30 32],[188.11369509 136.88630491] ; [35.88630491 26.11369509],0
r4,1,0.109519,2.561146,[314  23] ; [55  8],[310.8825  26.1175] ; [58.1175  4.8825],0
p6,1,0.128893,2.305783,[152 179] ; [22 40],[146.54961832 184.45038168] ; [27.45038168 34.54961832],0
p2,1,0.129415,2.299505,[286  50] ; [48 14],[281.96984925  54.03015075] ; [52.03015075  9.96984925],0
n1,1,0.185892,1.749876,[34 41] ; [3 9],[31.89655172 43.10344828] ; [5.10344828 6.89655172],0
s7,1,0.225878,1.46663,[239  83] ; [40 20],[235.17801047  86.82198953] ; [43.82198953 16.17801047],0
u3,1,0.226075,1.465386,[49 19] ; [16 11],[46.52631579 21.47368421] ; [18.47368421  8.52631579],0
s1,1,0.242902,1.363674,[ 15 317] ; [ 5 57],[ 16.85279188 315.14720812] ; [ 3.14720812 58.85279188],0
a8,1,0.249418,1.326561,[ 41 269] ; [11 47],[ 43.80434783 266.19565217] ; [ 8.19565217 49.80434783],0
a6,1,0.266333,1.235536,[225 111] ; [37 25],[221.18592965 114.81407035] ; [40.81407035 21.18592965],0
p4,1,0.269222,1.220707,[230 106] ; [38 24],[226.25125628 109.74874372] ; [41.74874372 20.25125628],0
a1,1,0.30358,1.058401,[ 22 315] ; [ 2 61],[ 20.22 316.78] ; [ 3.78 59.22],0
n3,1,0.336921,0.922112,[54 21] ; [7 5],[52.5862069 22.4137931] ; [8.4137931 3.5862069],0
p5,1,0.339458,0.912478,[ 44 290] ; [11 51],[ 46.38888889 287.61111111] ; [ 8.61111111 53.38888889],0
n6,1,0.397502,0.71587,[293  40] ; [53 10],[290.95454545  42.04545455] ; [55.04545455  7.95454545],0
b2,1,0.424388,0.638133,[ 81 130] ; [12 26],[ 78.80722892 132.19277108] ; [14.19277108 23.80722892],0
b3,1,0.424388,0.638133,[ 81 130] ; [12 26],[ 78.80722892 132.19277108] ; [14.19277108 23.80722892],0
b1,1,0.432742,0.615452,[132 205] ; [28 35],[134.8 202.2] ; [25.2 37.8],0
s5,1,0.438745,0.599562,[171 152] ; [29 32],[168.22916667 154.77083333] ; [31.77083333 29.22916667],0
