Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,53.526143,[ 43 129] ; [111  62],[76.77681159 95.22318841] ; [77.22318841 95.77681159],1
d3,1,0.369827,0.804247,[ 66 105] ; [75 98],[ 70.09011628 100.90988372] ; [ 70.90988372 102.09011628],0
p12,1,0.370868,0.800754,[  8 162] ; [ 12 160],[  9.94152047 160.05847953] ; [ 10.05847953 161.94152047],0
s5,1,0.372626,0.794888,[ 45 120] ; [ 53 114],[ 48.70481928 116.29518072] ; [ 49.29518072 117.70481928],0
r2,1,0.402292,0.701463,[167   5] ; [165   8],[165.51884058   6.48115942] ; [166.48115942   6.51884058],0
u2,1,0.402422,0.701078,[36 39] ; [39 32],[38.52739726 36.47260274] ; [36.47260274 34.52739726],0
n3,1,0.406177,0.689964,[34 10] ; [28  5],[35.42857143  8.57142857] ; [26.57142857  6.42857143],0
r3,1,0.464091,0.536009,[166   5] ; [170   3],[167.02325581   3.97674419] ; [168.97674419   4.02325581],0
a1,1,0.549918,0.357465,[  7 165] ; [  5 168],[  5.9826087 166.0173913] ; [  6.0173913 166.9826087],0
r1,1,0.576724,0.31156,[133  38] ; [138  34],[135.10495627  35.89504373] ; [135.89504373  36.10495627],0
n1,1,0.599469,0.275797,[16 30] ; [13 19],[17.1025641 28.8974359] ; [11.8974359 20.1025641],0
a3,1,0.674393,0.176506,[96 75] ; [101  72],[97.92732558 73.07267442] ; [99.07267442 73.92732558],0
p11,1,0.679068,0.171177,[131  41] ; [135  38],[132.61449275  39.38550725] ; [133.38550725  39.61449275],0
s3,1,0.697467,0.15112,[91 78] ; [89 83],[89.20821114 79.79178886] ; [90.79178886 81.20821114],0
v4,1,0.744383,0.106312,[165   6] ; [168   5],[165.53197674   5.46802326] ; [167.46802326   5.53197674],0
a8,1,0.749954,0.10157,[ 24 142] ; [ 25 134],[ 25.02769231 140.97230769] ; [ 23.97230769 135.02769231],0
s1,1,0.769008,0.086244,[  7 162] ; [  6 164],[  6.48082596 162.51917404] ; [  6.51917404 163.48082596],0
d4,1,0.777513,0.079841,[102  70] ; [100  73],[100.70724638  71.29275362] ; [101.29275362  71.70724638],0
b5,1,0.862821,0.029855,[101  71] ; [100  73],[100.20869565  71.79130435] ; [100.79130435  72.20869565],0
s2,1,0.864848,0.02897,[74 96] ; [76 95],[74.78005865 95.21994135] ; [75.21994135 95.78005865],0
b4,1,0.876323,0.024221,[97 75] ; [99 74],[97.71594203 74.28405797] ; [98.28405797 74.71594203],0
u3,1,0.956303,0.003002,[42 34] ; [39 31],[42.16438356 33.83561644] ; [38.83561644 31.16438356],0
b1,1,0.965778,0.001841,[ 67 105] ; [ 67 106],[ 66.8057971 105.1942029] ; [ 67.1942029 105.8057971],0
