Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,93.524113,[451   8] ; [69 27],[430.05405405  28.94594595] ; [89.94594595  6.05405405],1
a5,1,0.0,26.462592,[360  99] ; [51 45],[339.90810811 119.09189189] ; [71.09189189 24.90810811],1
r2,1,1e-06,24.915743,[442  13] ; [78 14],[432.54113346  22.45886654] ; [87.45886654  4.54113346],1
u1,1,2.2e-05,18.004091,[ 99 360] ; [ 3 93],[ 84.35675676 374.64324324] ; [17.64324324 78.35675676],1
d1,1,3.6e-05,17.08234,[291 168] ; [39 57],[272.91891892 186.08108108] ; [57.08108108 38.91891892],1
a4,1,8.7e-05,15.404279,[219 238] ; [25 71],[201.64195298 255.35804702] ; [42.35804702 53.64195298],1
d4,1,0.000215,13.699418,[389  66] ; [67 29],[376.55172414  78.44827586] ; [79.44827586 16.55172414],1
d2,1,0.000649,11.630774,[235 222] ; [31 65],[219.82278481 237.17721519] ; [46.17721519 49.82278481],1
n4,1,0.000716,11.448057,[372  86] ; [63 33],[359.62093863  98.37906137] ; [75.37906137 20.62093863],1
a3,1,0.000997,10.834021,[345 112] ; [56 39],[331.98731884 125.01268116] ; [69.01268116 25.98731884],1
d5,1,0.001643,9.91067,[384  72] ; [67 28],[373.24137931  82.75862069] ; [77.75862069 17.24137931],0
v4,1,0.001857,9.685925,[447  10] ; [87  8],[442.09782609  14.90217391] ; [91.90217391  3.09782609],0
a2,1,0.002055,9.499508,[126 333] ; [12 84],[114.12972973 344.87027027] ; [23.87027027 72.12972973],0
v1,1,0.003998,8.284858,[269 181] ; [41 53],[256.43382353 193.56617647] ; [53.56617647 40.43382353],0
n5,1,0.005744,7.628779,[360  97] ; [63 33],[349.56781193 107.43218807] ; [73.43218807 22.56781193],0
a7,1,0.006739,7.341135,[338 120] ; [57 38],[327.14285714 130.85714286] ; [67.85714286 27.14285714],0
p10,1,0.00888,6.846876,[398  59] ; [72 22],[389.8185118  67.1814882] ; [80.1814882 13.8185118],0
s5,1,0.012478,6.241584,[181 268] ; [24 67],[170.4537037 278.5462963] ; [34.5462963 56.4537037],0
p11,1,0.012742,6.204554,[388  71] ; [71 25],[379.60540541  79.39459459] ; [79.39459459 16.60540541],0
d3,1,0.01305,6.162338,[331 126] ; [56 38],[320.97822142 136.02177858] ; [66.02177858 27.97822142],0
p2,1,0.019187,5.484352,[417  41] ; [78 16],[410.70652174  47.29347826] ; [84.29347826  9.70652174],0
a8,1,0.026203,4.942593,[ 75 337] ; [ 8 84],[ 67.84920635 344.15079365] ; [15.15079365 76.84920635],0
u3,1,0.030666,4.671586,[67 45] ; [16 24],[61.15789474 50.84210526] ; [21.84210526 18.15789474],0
v2,1,0.034726,4.458597,[275 167] ; [48 47],[265.858473 176.141527] ; [57.141527 37.858473],0
p9,1,0.035852,4.404144,[403  54] ; [77 19],[396.67269439  60.32730561] ; [83.32730561 12.67269439],0
n6,1,0.045663,3.993983,[396  59] ; [76 20],[389.76406534  65.23593466] ; [82.23593466 13.76406534],0
b2,1,0.061589,3.494076,[112 171] ; [17 46],[105.51156069 177.48843931] ; [23.48843931 39.51156069],0
b3,1,0.061589,3.494076,[112 171] ; [17 46],[105.51156069 177.48843931] ; [23.48843931 39.51156069],0
v3,1,0.096681,2.759452,[195 248] ; [33 62],[187.73977695 255.26022305] ; [40.26022305 54.73977695],0
p8,1,0.096964,2.754783,[312 144] ; [56 38],[305.10545455 150.89454545] ; [62.89454545 31.10545455],0
a6,1,0.099367,2.715675,[315 141] ; [58 38],[308.13043478 147.86956522] ; [64.86956522 31.13043478],0
s6,1,0.101351,2.684154,[323 128] ; [58 34],[316.44751381 134.55248619] ; [64.55248619 27.44751381],0
p4,1,0.110403,2.548442,[321 137] ; [58 36],[314.46014493 143.53985507] ; [64.53985507 29.46014493],0
s7,1,0.114904,2.48544,[244 198] ; [42 49],[237.17073171 204.82926829] ; [48.82926829 42.17073171],0
s8,1,0.118123,2.442039,[230 226] ; [40 56],[223.04347826 232.95652174] ; [46.95652174 49.04347826],0
s2,1,0.142812,2.1474,[247 210] ; [44 52],[240.48282098 216.51717902] ; [50.51717902 45.48282098],0
a1,1,0.19735,1.661875,[ 23 436] ; [ 8 88],[ 25.63783784 433.36216216] ; [ 5.36216216 90.63783784],0
s4,1,0.212686,1.553048,[ 75 378] ; [21 75],[ 79.21311475 373.78688525] ; [16.78688525 79.21311475],0
s3,1,0.245206,1.350415,[273 181] ; [51 44],[267.93442623 186.06557377] ; [56.06557377 38.93442623],0
n1,1,0.393944,0.726734,[22 51] ; [12 19],[23.86538462 49.13461538] ; [10.13461538 20.86538462],0
p6,1,0.45501,0.558142,[225 231] ; [41 50],[221.74771481 234.25228519] ; [44.25228519 46.74771481],0
b1,1,0.456657,0.554075,[182 277] ; [42 54],[185.25405405 273.74594595] ; [38.74594595 57.25405405],0
s1,1,0.502658,0.44932,[ 13 441] ; [ 4 92],[ 14.03272727 439.96727273] ; [ 2.96727273 93.03272727],0
u4,1,0.5381,0.379073,[  9 450] ; [ 1 95],[  8.27027027 450.72972973] ; [ 1.72972973 94.27027027],0
u2,1,0.591234,0.288421,[63 49] ; [20 19],[61.56291391 50.43708609] ; [21.43708609 17.56291391],0
b5,1,0.627965,0.23483,[265 194] ; [58 38],[267.12972973 191.87027027] ; [55.87027027 40.12972973],0
n2,1,0.628217,0.234487,[57 17] ; [26  6],[57.94339623 16.05660377] ; [25.05660377  6.94339623],0
p3,1,0.668385,0.183497,[276 182] ; [55 40],[274.13743219 183.86256781] ; [56.86256781 38.13743219],0
p12,1,0.708421,0.139859,[ 39 418] ; [ 7 88],[ 38.08333333 418.91666667] ; [ 7.91666667 87.08333333],0
b4,1,0.743459,0.107109,[257 202] ; [52 44],[255.55135135 203.44864865] ; [53.44864865 42.55135135],0
p1,1,0.836793,0.042435,[ 41 415] ; [ 8 88],[ 40.47826087 415.52173913] ; [ 8.52173913 87.47826087],0
n3,1,0.851643,0.034978,[59 15] ; [25  7],[58.64150943 15.35849057] ; [25.35849057  6.64150943],0
p5,1,0.861551,0.030415,[ 65 392] ; [13 83],[ 64.45931284 392.54068716] ; [13.54068716 82.45931284],0
