Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,49.556135,[88 13] ; [ 9 27],[71.51094891 29.48905109] ; [25.48905109 10.51094891],1
a3,1,0.000452,12.304862,[77 24] ; [16 20],[68.5620438 32.4379562] ; [24.4379562 11.5620438],1
a7,1,0.000855,11.118726,[80 21] ; [18 18],[72.24817518 28.75182482] ; [25.75182482 10.24817518],1
d3,1,0.000883,11.05792,[82 19] ; [19 17],[74.45985401 26.54014599] ; [26.54014599  9.45985401],1
d1,1,0.003528,8.512125,[60 42] ; [11 25],[52.47826087 49.52173913] ; [18.52173913 17.47826087],0
d4,1,0.003605,8.472924,[88 14] ; [23 13],[82.04347826 19.95652174] ; [28.95652174  7.04347826],0
a5,1,0.003994,8.286765,[75 27] ; [17 19],[68. 34.] ; [24. 12.],0
b1,1,0.004994,7.881461,[35 67] ; [22 14],[42.13043478 59.86956522] ; [14.86956522 21.13043478],0
n6,1,0.005066,7.855715,[76 25] ; [18 18],[69.29927007 31.70072993] ; [24.70072993 11.29927007],0
s6,1,0.006983,7.277232,[64 37] ; [13 22],[57.18382353 43.81617647] ; [19.81617647 15.18382353],0
p11,1,0.00825,6.978328,[80 22] ; [20 16],[73.91304348 28.08695652] ; [26.08695652  9.91304348],0
s8,1,0.010124,6.612957,[42 60] ; [ 6 29],[35.73722628 66.26277372] ; [12.26277372 22.73722628],0
d5,1,0.013355,6.121508,[78 23] ; [20 16],[72.24817518 28.75182482] ; [25.75182482 10.24817518],0
s7,1,0.024281,5.074433,[44 55] ; [ 8 27],[38.41791045 60.58208955] ; [13.58208955 21.41791045],0
p2,1,0.024409,5.065307,[91 10] ; [27  9],[86.99270073 14.00729927] ; [31.00729927  4.99270073],0
r1,1,0.027268,4.873793,[79 23] ; [21 15],[73.91304348 28.08695652] ; [26.08695652  9.91304348],0
r4,1,0.037245,4.339158,[91 11] ; [27  9],[87.2173913 14.7826087] ; [30.7826087  5.2173913],0
v4,1,0.038964,4.262443,[97  4] ; [31  5],[94.3649635  6.6350365] ; [33.6350365  2.3649635],0
n1,1,0.060343,3.527931,[ 3 25] ; [4 7],[ 5.02564103 22.97435897] ; [1.97435897 9.02564103],0
n3,1,0.090628,2.863178,[26  2] ; [8 3],[24.41025641  3.58974359] ; [9.58974359 1.41025641],0
r3,1,0.112514,2.518552,[98  4] ; [32  4],[96.08695652  5.91304348] ; [33.91304348  2.08695652],0
a2,1,0.118632,2.435294,[20 82] ; [ 3 33],[17. 85.] ; [ 6. 30.],0
a4,1,0.125429,2.34818,[40 62] ; [ 9 27],[36.2173913 65.7826087] ; [12.7826087 23.2173913],0
r2,1,0.147902,2.093753,[91  8] ; [30  6],[88.73333333 10.26666667] ; [32.26666667  3.73333333],0
a6,1,0.205846,1.600405,[66 36] ; [19 17],[62.82608696 39.17391304] ; [22.17391304 13.82608696],0
s5,1,0.229107,1.446396,[30 68] ; [ 7 28],[27.26315789 70.73684211] ; [ 9.73684211 25.26315789],0
b2,1,0.233038,1.422222,[17 43] ; [ 3 17],[15. 45.] ; [ 5. 15.],0
b3,1,0.233038,1.422222,[17 43] ; [ 3 17],[15. 45.] ; [ 5. 15.],0
n4,1,0.258558,1.276459,[45 57] ; [12 24],[42.13043478 59.86956522] ; [14.86956522 21.13043478],0
p3,1,0.280189,1.166172,[56 46] ; [16 20],[53.2173913 48.7826087] ; [18.7826087 17.2173913],0
n2,1,0.285735,1.13961,[18 10] ; [9 2],[19.38461538  8.61538462] ; [7.61538462 3.38461538],0
v2,1,0.286367,1.136625,[50 46] ; [15 21],[47.27272727 48.72727273] ; [17.72727273 18.27272727],0
a1,1,0.289945,1.119876,[ 8 94] ; [ 1 35],[ 6.65217391 95.34782609] ; [ 2.34782609 33.65217391],0
s1,1,0.448793,0.573699,[ 5 97] ; [ 3 33],[ 5.91304348 96.08695652] ; [ 2.08695652 33.91304348],0
u1,1,0.477192,0.505274,[13 89] ; [ 3 33],[11.82608696 90.17391304] ; [ 4.17391304 31.82608696],0
u2,1,0.58042,0.305556,[14 10] ; [10 10],[13.09090909 10.90909091] ; [10.90909091  9.09090909],0
s4,1,0.610103,0.260025,[21 81] ; [ 6 30],[19.95652174 82.04347826] ; [ 7.04347826 28.95652174],0
a8,1,0.614346,0.253894,[ 8 85] ; [ 2 32],[ 7.32283465 85.67716535] ; [ 2.67716535 31.32283465],0
p1,1,0.62991,0.232183,[ 8 92] ; [ 2 34],[ 7.35294118 92.64705882] ; [ 2.64705882 33.35294118],0
b4,1,0.639854,0.218933,[64 38] ; [21 15],[62.82608696 39.17391304] ; [22.17391304 13.82608696],0
p4,1,0.704565,0.143766,[57 44] ; [19 17],[56.02919708 44.97080292] ; [19.97080292 16.02919708],0
b5,1,0.741955,0.108415,[62 40] ; [23 13],[62.82608696 39.17391304] ; [22.17391304 13.82608696],0
p6,1,0.762814,0.091076,[36 61] ; [14 21],[36.74242424 60.25757576] ; [13.25757576 21.74242424],0
s3,1,0.775572,0.081278,[49 49] ; [19 17],[49.73134328 48.26865672] ; [18.26865672 17.73134328],0
d2,1,0.811476,0.056893,[43 59] ; [16 20],[43.60869565 58.39130435] ; [15.39130435 20.60869565],0
v3,1,0.833719,0.044072,[26 71] ; [ 9 27],[25.52631579 71.47368421] ; [ 9.47368421 26.52631579],0
p8,1,0.843487,0.038981,[57 44] ; [21 15],[57.50364964 43.49635036] ; [20.49635036 15.50364964],0
u3,1,0.852979,0.034343,[12 11] ; [11  9],[12.30232558 10.69767442] ; [10.69767442  9.30232558],0
v1,1,0.883108,0.021618,[34 64] ; [12 24],[33.64179104 64.35820896] ; [12.35820896 23.64179104],0
s2,1,0.890459,0.018968,[41 61] ; [14 22],[40.65217391 61.34782609] ; [14.34782609 21.65217391],0
