Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000188,13.951932,[ 7 21] ; [10  1],[12.20512821 15.79487179] ; [4.79487179 6.20512821],1
s7,1,0.002928,8.851762,[ 7 20] ; [8 2],[10.94594595 16.05405405] ; [4.05405405 5.94594595],0
s1,1,0.004944,7.899687,[ 1 28] ; [4 7],[ 3.625 25.375] ; [1.375 9.625],0
s4,1,0.004944,7.899687,[ 1 28] ; [4 7],[ 3.625 25.375] ; [1.375 9.625],0
r3,1,0.016058,5.796508,[10 18] ; [8 2],[13.26315789 14.73684211] ; [4.73684211 5.26315789],0
p7,1,0.018172,5.579523,[ 6 20] ; [7 4],[ 9.13513514 16.86486486] ; [3.86486486 7.13513514],0
b4,1,0.018309,5.566376,[24  5] ; [5 6],[21.025  7.975] ; [7.975 3.025],0
s6,1,0.0602,3.53187,[ 9 20] ; [7 4],[11.6 17.4] ; [4.4 6.6],0
n1,1,0.069676,3.290625,[9 9] ; [1 7],[ 6.92307692 11.07692308] ; [3.07692308 4.92307692],0
n4,1,0.082783,3.009404,[15 14] ; [9 2],[17.4 11.6] ; [6.6 4.4],0
a4,1,0.165145,1.926475,[15 14] ; [3 8],[13.05 15.95] ; [4.95 6.05],0
d2,1,0.195644,1.674594,[ 9 19] ; [6 5],[10.76923077 17.23076923] ; [4.23076923 6.76923077],0
p9,1,0.28809,1.128527,[13 16] ; [7 4],[14.5 14.5] ; [5.5 5.5],0
n3,1,0.293622,1.102941,[8 9] ; [2 6],[ 6.8 10.2] ; [3.2 4.8],0
s5,1,0.306677,1.044932,[ 6 23] ; [4 7],[ 7.25 21.75] ; [2.75 8.25],0
n5,1,0.314889,1.010059,[15 14] ; [7 3],[16.35897436 12.64102564] ; [5.64102564 4.35897436],0
p6,1,0.316422,1.003678,[ 4 25] ; [3 8],[ 5.075 23.925] ; [1.925 9.075],0
a5,1,0.342558,0.900833,[18 11] ; [5 6],[16.675 12.325] ; [6.325 4.675],0
n6,1,0.349515,0.875218,[18 11] ; [4 5],[16.78947368 12.21052632] ; [5.21052632 3.78947368],0
p4,1,0.383281,0.760151,[ 9 19] ; [2 9],[ 7.8974359 20.1025641] ; [3.1025641 7.8974359],0
b1,1,0.385039,0.754551,[15 14] ; [4 7],[13.775 15.225] ; [5.225 5.775],0
u3,1,0.408961,0.681818,[3 8] ; [2 2],[3.66666667 7.33333333] ; [1.33333333 2.66666667],0
p10,1,0.410582,0.677116,[17 12] ; [8 3],[18.125 10.875] ; [6.875 4.125],0
v4,1,0.427576,0.6294,[18 10] ; [5 5],[16.94736842 11.05263158] ; [6.05263158 3.94736842],0
v3,1,0.439391,0.597871,[ 7 22] ; [4 7],[ 7.975 21.025] ; [3.025 7.975],0
p12,1,0.464694,0.534565,[ 1 28] ; [ 1 10],[ 1.45 27.55] ; [ 0.55 10.45],0
s8,1,0.478812,0.501567,[ 5 24] ; [3 8],[ 5.8 23.2] ; [2.2 8.8],0
b5,1,0.498918,0.457237,[15 14] ; [7 4],[15.95 13.05] ; [6.05 4.95],0
a7,1,0.509966,0.434137,[16 12] ; [5 6],[15.07692308 12.92307692] ; [5.92307692 5.07692308],0
p3,1,0.512285,0.429396,[ 5 23] ; [3 8],[ 5.74358974 22.25641026] ; [2.25641026 8.74358974],0
u2,1,0.514828,0.424242,[5 6] ; [2 1],[5.5 5.5] ; [1.5 1.5],0
a8,1,0.539038,0.377326,[ 1 24] ; [ 1 10],[ 1.38888889 23.61111111] ; [ 0.61111111 10.38888889],0
v2,1,0.555818,0.346997,[11 17] ; [5 5],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
n2,1,0.596613,0.280135,[11  7] ; [4 4],[10.38461538  7.61538462] ; [4.61538462 3.38461538],0
p8,1,0.656178,0.1982,[ 6 23] ; [3 8],[ 6.525 22.475] ; [2.475 8.525],0
p5,1,0.662351,0.19068,[ 4 24] ; [ 1 10],[ 3.58974359 24.41025641] ; [1.41025641 9.58974359],0
p2,1,0.710644,0.137634,[16 12] ; [7 4],[16.51282051 11.48717949] ; [6.48717949 4.51282051],0
b2,1,0.795418,0.067227,[ 5 13] ; [2 4],[ 5.25 12.75] ; [1.75 4.25],0
b3,1,0.795418,0.067227,[ 5 13] ; [2 4],[ 5.25 12.75] ; [1.75 4.25],0
p1,1,0.813997,0.055353,[ 2 27] ; [ 1 10],[ 2.175 26.825] ; [ 0.825 10.175],0
d3,1,0.815914,0.054198,[17 12] ; [6 5],[16.675 12.325] ; [6.325 4.675],0
p11,1,0.815914,0.054198,[12 17] ; [5 6],[12.325 16.675] ; [4.675 6.325],0
d4,1,0.821233,0.051058,[22  6] ; [9 2],[22.25641026  5.74358974] ; [8.74358974 2.25641026],0
a1,1,0.906039,0.013932,[ 3 26] ; [ 1 10],[ 2.9 26.1] ; [1.1 9.9],0
v1,1,0.91133,0.012401,[10 19] ; [4 7],[10.15 18.85] ; [3.85 7.15],0
r2,1,0.96749,0.001661,[16 11] ; [6 4],[16.05405405 10.94594595] ; [5.94594595 4.05405405],0
a3,1,0.969655,0.001447,[18 10] ; [7 4],[17.94871795 10.05128205] ; [7.05128205 3.94871795],0
d1,1,0.97161,0.001267,[13 16] ; [5 6],[13.05 15.95] ; [4.95 6.05],0
a6,1,0.97161,0.001267,[13 16] ; [5 6],[13.05 15.95] ; [4.95 6.05],0
d5,1,0.984182,0.000393,[21  8] ; [8 3],[21.025  7.975] ; [7.975 3.025],0
