Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.457624,[54 83] ; [229  77],[87.51918736 49.48081264] ; [195.48081264 110.51918736],1
a6,1,0.0,41.046463,[64 73] ; [237  69],[93.08577878 43.91422122] ; [207.91422122  98.08577878],1
a2,1,0.0,26.177887,[ 11 126] ; [ 93 214],[ 32.09009009 104.90990991] ; [ 71.90990991 235.09009009],1
b5,1,7e-06,20.138608,[61 76] ; [206 101],[82.38513514 54.61486486] ; [184.61486486 122.38513514],1
r4,1,1.4e-05,18.864848,[102  35] ; [277  30],[116.94369369  20.05630631] ; [262.05630631  44.94369369],1
d5,1,2.4e-05,17.868792,[93 44] ; [261  45],[109.47629797  27.52370203] ; [244.52370203  61.47629797],1
u1,1,4.3e-05,16.723764,[  8 129] ; [ 66 241],[ 22.83333333 114.16666667] ; [ 51.16666667 255.83333333],1
r3,1,0.000144,14.445094,[114  23] ; [288  17],[124.60180995  12.39819005] ; [277.39819005  27.60180995],1
r2,1,0.000188,13.949933,[113  20] ; [289  14],[122.62844037  10.37155963] ; [279.37155963  23.62844037],1
u3,1,0.000453,12.299606,[10 30] ; [53 38],[19.23664122 20.76335878] ; [43.76335878 47.23664122],1
d4,1,0.000596,11.788506,[95 42] ; [256  50],[108.54853273  28.45146727] ; [242.45146727  63.54853273],1
d1,1,0.000799,11.243595,[60 77] ; [187 120],[76.21396396 60.78603604] ; [170.78603604 136.21396396],1
v4,1,0.001017,10.796534,[114  21] ; [287  18],[123.03409091  11.96590909] ; [277.96590909  27.03409091],0
r1,1,0.003032,8.788095,[96 41] ; [251  53],[107.79818594  29.20181406] ; [239.20181406  64.79818594],0
b1,1,0.006116,7.515821,[68 69] ; [110 197],[54.92342342 82.07657658] ; [123.07657658 183.92342342],0
a8,1,0.009951,6.643649,[ 12 116] ; [ 54 222],[ 20.91089109 107.08910891] ; [ 45.08910891 230.91089109],0
a5,1,0.031219,4.640869,[93 44] ; [238  69],[102.13288288  34.86711712] ; [228.86711712  78.13288288],0
n2,1,0.050658,3.819545,[28 15] ; [50 11],[32.25 10.75] ; [45.75 15.25],0
v2,1,0.057036,3.621537,[60 71] ; [164 130],[69.04470588 61.95529412] ; [154.95529412 139.04470588],0
b2,1,0.069893,3.285536,[40 57] ; [ 57 130],[33.13028169 63.86971831] ; [ 63.86971831 123.13028169],0
b3,1,0.069893,3.285536,[40 57] ; [ 57 130],[33.13028169 63.86971831] ; [ 63.86971831 123.13028169],0
p10,1,0.077844,3.109351,[98 38] ; [243  62],[105.16099773  30.83900227] ; [235.83900227  69.16099773],0
s4,1,0.107636,2.588589,[ 24 113] ; [ 36 268],[ 18.63945578 118.36054422] ; [ 41.36054422 262.63945578],0
p8,1,0.111022,2.53961,[49 88] ; [132 169],[56.61415525 80.38584475] ; [124.38584475 176.61415525],0
