Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,33.288646,[38 21] ; [ 30 108],[20.36548223 38.63451777] ; [47.63451777 90.36548223],1
p9,1,0.000901,11.019829,[59  1] ; [120  29],[51.38755981  8.61244019] ; [127.61244019  21.38755981],1
b3,1,0.002363,9.243905,[25 21] ; [25 65],[16.91176471 29.08823529] ; [33.08823529 56.91176471],0
b2,1,0.002363,9.243905,[25 21] ; [25 65],[16.91176471 29.08823529] ; [33.08823529 56.91176471],0
s6,1,0.039623,4.23395,[37 23] ; [67 79],[30.29126214 29.70873786] ; [73.70873786 72.29126214],0
d2,1,0.048117,3.905903,[33 28] ; [58 90],[26.55980861 34.44019139] ; [64.44019139 83.55980861],0
a3,1,0.057588,3.60553,[47 14] ; [94 54],[41.15311005 19.84688995] ; [99.84688995 48.15311005],0
v3,1,0.059495,3.5514,[30 29] ; [53 92],[24.00490196 34.99509804] ; [58.99509804 86.00490196],0
r3,1,0.079926,3.066414,[60  1] ; [137  12],[57.22380952  3.77619048] ; [139.77619048   9.22380952],0
r2,1,0.085998,2.947729,[58  1] ; [136  12],[55.29468599  3.70531401] ; [138.70531401   9.29468599],0
p12,1,0.086763,2.933427,[ 6 53] ; [  6 143],[ 3.40384615 55.59615385] ; [  8.59615385 140.40384615],0
p5,1,0.088818,2.895659,[14 47] ; [ 20 129],[ 9.87619048 51.12380952] ; [ 24.12380952 124.87619048],0
d1,1,0.095793,2.774233,[38 23] ; [74 75],[32.53333333 28.46666667] ; [79.46666667 69.53333333],0
p10,1,0.102434,2.667226,[53  6] ; [119  29],[49.02415459  9.97584541] ; [122.97584541  25.02415459],0
p8,1,0.11395,2.498565,[44 15] ; [94 55],[39.14423077 19.85576923] ; [98.85576923 50.14423077],0
a5,1,0.119307,2.426391,[49 12] ; [104  45],[44.44285714 16.55714286] ; [108.55714286  40.44285714],0
s1,1,0.122825,2.380927,[ 3 58] ; [  2 147],[ 1.45238095 59.54761905] ; [  3.54761905 145.45238095],0
