Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,31.792875,[45 24] ; [23 80],[27.27906977 41.72093023] ; [40.72093023 62.27906977],1
v3,1,1e-06,23.561819,[35 37] ; [16 90],[20.62921348 51.37078652] ; [30.37078652 75.62921348],1
d1,1,8e-06,19.905603,[42 30] ; [27 80],[27.75418994 44.24581006] ; [41.24581006 65.75418994],1
d3,1,9.3e-05,15.27003,[50 22] ; [42 64],[37.21348315 34.78651685] ; [54.78651685 51.21348315],1
d5,1,0.000142,14.472451,[60 12] ; [60 47],[48.26815642 23.73184358] ; [71.73184358 35.26815642],1
s6,1,0.000386,12.59944,[42 27] ; [36 71],[30.57954545 38.42045455] ; [47.42045455 59.57954545],1
p6,1,0.001041,10.753809,[29 38] ; [21 84],[19.47674419 47.52325581] ; [30.52325581 74.47674419],0
d4,1,0.001601,9.958635,[58 14] ; [62 45],[48.26815642 23.73184358] ; [71.73184358 35.26815642],0
r3,1,0.002596,9.071903,[66  6] ; [78 28],[58.24719101 13.75280899] ; [85.75280899 20.24719101],0
s7,1,0.003421,8.567904,[28 38] ; [22 81],[19.52662722 46.47337278] ; [30.47337278 72.52662722],0
s8,1,0.00551,7.704035,[26 46] ; [19 88],[18.10055866 53.89944134] ; [26.89944134 80.10055866],0
p11,1,0.006669,7.360015,[57 15] ; [64 43],[48.67039106 23.32960894] ; [72.32960894 34.67039106],0
a3,1,0.013158,6.147682,[52 20] ; [57 49],[44.08988764 27.91011236] ; [64.91011236 41.08988764],0
s2,1,0.018431,5.554668,[31 41] ; [28 79],[23.73184358 48.26815642] ; [35.26815642 71.73184358],0
n4,1,0.029041,4.765161,[55 17] ; [65 42],[48.26815642 23.73184358] ; [71.73184358 35.26815642],0
p7,1,0.031845,4.606838,[43 29] ; [45 59],[36. 36.] ; [52. 52.],0
p2,1,0.040257,4.207002,[55 16] ; [66 39],[48.8125 22.1875] ; [72.1875 32.8125],0
p4,1,0.049489,3.858705,[40 30] ; [45 62],[33.61581921 36.38418079] ; [51.38418079 55.61581921],0
n6,1,0.08941,2.884961,[59 13] ; [75 31],[54.20224719 17.79775281] ; [79.79775281 26.20224719],0
v4,1,0.090671,2.862415,[61 10] ; [80 26],[56.55932203 14.44067797] ; [84.44067797 21.55932203],0
s5,1,0.094056,2.803543,[16 50] ; [15 91],[11.89534884 54.10465116] ; [19.10465116 86.89534884],0
