Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,98.675182,[46 89] ; [269  61],[91.4516129 43.5483871] ; [223.5483871 106.4516129],1
n6,1,0.0,29.897968,[83 54] ; [277  53],[105.61027837  31.38972163] ; [254.38972163  75.61027837],1
s7,1,3e-06,21.659841,[ 26 105] ; [137 181],[47.55679287 83.44320713] ; [115.44320713 202.55679287],1
a5,1,1.2e-05,19.097391,[72 65] ; [245  89],[92.2059448 44.7940552] ; [224.7940552 109.2059448],1
p10,1,6.1e-05,16.069538,[81 55] ; [256  73],[98.56344086 37.43655914] ; [238.43655914  90.56344086],1
s6,1,6.6e-05,15.930642,[56 80] ; [202 127],[75.45806452 60.54193548] ; [182.54193548 146.45806452],1
d5,1,0.000177,14.057754,[87 50] ; [267  67],[102.96815287  34.03184713] ; [251.03184713  82.96815287],1
r2,1,0.000276,13.225049,[111  25] ; [303  23],[121.87012987  14.12987013] ; [292.12987013  33.87012987],1
p9,1,0.001149,10.570043,[91 44] ; [266  61],[104.31818182  30.68181818] ; [252.68181818  74.31818182],0
p2,1,0.00161,9.948529,[95 42] ; [273  58],[107.72649573  29.27350427] ; [260.27350427  70.72649573],0
r1,1,0.001618,9.939053,[85 51] ; [255  77],[98.8034188 37.1965812] ; [241.1965812  90.8034188],0
p4,1,0.001648,9.904951,[54 82] ; [185 147],[69.45299145 66.54700855] ; [169.54700855 162.45299145],0
r4,1,0.001695,9.853983,[99 38] ; [283  51],[111.11252654  25.88747346] ; [270.88747346  63.11252654],0
a8,1,0.002911,8.862452,[  9 119] ; [ 56 252],[ 19.08256881 108.91743119] ; [ 45.91743119 262.08256881],0
d4,1,0.003527,8.512428,[94 42] ; [272  62],[105.90638298  30.09361702] ; [260.09361702  73.90638298],0
a4,1,0.003635,8.457611,[41 96] ; [147 184],[55.03418803 81.96581197] ; [132.96581197 198.03418803],0
s3,1,0.004096,8.240643,[50 86] ; [170 161],[64.06852248 71.93147752] ; [155.93147752 175.06852248],0
u1,1,0.004413,8.105581,[  9 128] ; [ 55 279],[ 18.61571125 118.38428875] ; [ 45.38428875 288.61571125],0
d1,1,0.005626,7.666385,[55 82] ; [181 153],[68.64543524 68.35456476] ; [167.35456476 166.64543524],0
n1,1,0.00582,7.605282,[13 39] ; [41 43],[20.64705882 31.35294118] ; [33.35294118 50.64705882],0
a2,1,0.007139,7.237672,[ 16 121] ; [ 75 259],[ 26.46921444 110.53078556] ; [ 64.53078556 269.46921444],0
p11,1,0.009538,6.719297,[90 47] ; [258  76],[101.22292994  35.77707006] ; [246.77707006  87.22292994],0
a3,1,0.011232,6.42823,[78 58] ; [231 101],[89.79487179 46.20512821] ; [219.20512821 112.79487179],0
s8,1,0.012127,6.292273,[ 32 104] ; [118 215],[43.49680171 92.50319829] ; [106.50319829 226.49680171],0
p6,1,0.017062,5.689959,[ 30 104] ; [110 217],[40.69414317 93.30585683] ; [ 99.30585683 227.69414317],0
p3,1,0.020085,5.404532,[44 92] ; [146 186],[55.21367521 80.78632479] ; [134.78632479 197.21367521],0
b2,1,0.02216,5.233166,[19 53] ; [ 88 124],[27.12676056 44.87323944] ; [ 79.87323944 132.12676056],0
b3,1,0.02216,5.233166,[19 53] ; [ 88 124],[27.12676056 44.87323944] ; [ 79.87323944 132.12676056],0
d2,1,0.02589,4.963382,[49 88] ; [156 176],[59.88272921 77.11727079] ; [145.11727079 186.88272921],0
s2,1,0.040291,4.205588,[41 95] ; [134 199],[50.74626866 85.25373134] ; [124.25373134 208.74626866],0
v1,1,0.040666,4.189892,[46 89] ; [143 179],[55.83150985 79.16849015] ; [133.16849015 188.83150985],0
p12,1,0.040775,4.185327,[  2 135] ; [ 19 310],[  6.17381974 130.82618026] ; [ 14.82618026 314.17381974],0
p5,1,0.048557,3.890597,[  6 130] ; [ 33 298],[ 11.35760171 124.64239829] ; [ 27.64239829 303.35760171],0
a6,1,0.08863,2.899089,[81 56] ; [225 109],[89.00636943 47.99363057] ; [216.99363057 117.00636943],0
p1,1,0.116731,2.460642,[  5 132] ; [ 25 306],[  8.78205128 128.21794872] ; [ 21.21794872 309.78205128],0
b1,1,0.127878,2.318078,[65 72] ; [133 201],[57.59235669 79.40764331] ; [140.40764331 193.59235669],0
d3,1,0.14155,2.161027,[76 60] ; [211 123],[83.04680851 52.95319149] ; [203.95319149 130.04680851],0
s5,1,0.154165,2.030551,[ 28 107] ; [ 88 237],[ 34.04347826 100.95652174] ; [ 81.95652174 243.04347826],0
b4,1,0.172523,1.86088,[71 66] ; [196 138],[77.66242038 59.33757962] ; [189.33757962 144.66242038],0
p8,1,0.179449,1.802185,[55 81] ; [155 173],[61.55172414 74.44827586] ; [148.44827586 179.55172414],0
p7,1,0.190137,1.716555,[70 64] ; [192 134],[76.32173913 57.67826087] ; [185.67826087 140.32173913],0
v2,1,0.21238,1.555128,[48 86] ; [136 187],[53.95185996 80.04814004] ; [130.04814004 192.95185996],0
a7,1,0.25105,1.317449,[89 48] ; [235  99],[94.24203822 42.75796178] ; [229.75796178 104.24203822],0
r3,1,0.381569,0.765641,[121  16] ; [302  30],[123.56289979  13.43710021] ; [299.43710021  32.56289979],0
n2,1,0.554155,0.349926,[34 18] ; [59 25],[35.55882353 16.44117647] ; [57.44117647 26.55882353],0
u3,1,0.590142,0.290123,[31 27] ; [50 52],[29.3625 28.6375] ; [51.6375 50.3625],0
b5,1,0.597353,0.279007,[84 53] ; [196 138],[81.44373673 55.55626327] ; [198.55626327 135.44373673],0
u2,1,0.67369,0.177316,[29 29] ; [54 47],[30.27672956 27.72327044] ; [52.72327044 48.27672956],0
v4,1,0.856945,0.032495,[120  15] ; [297  35],[120.54603854  14.45396146] ; [296.45396146  35.54603854],0
s1,1,0.864152,0.029272,[  5 132] ; [ 11 319],[  4.69379015 132.30620985] ; [ 11.30620985 318.69379015],0
a1,1,0.957551,0.002833,[  6 131] ; [ 15 319],[  6.10828025 130.89171975] ; [ 14.89171975 319.10828025],0
n3,1,0.977526,0.000794,[35 17] ; [55 27],[34.92537313 17.07462687] ; [55.07462687 26.92537313],0
