Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.035703,4.411235,[2 5] ; [22  9],[4.42105263 2.57894737] ; [19.57894737 11.42105263],0
p3,1,0.035703,4.411235,[5 2] ; [ 9 22],[2.57894737 4.42105263] ; [11.42105263 19.57894737],0
r4,1,0.084997,2.966658,[5 2] ; [29  2],[6.26315789 0.73684211] ; [27.73684211  3.26315789],0
a5,1,0.115838,2.472705,[2 5] ; [19 12],[3.86842105 3.13157895] ; [17.13157895 13.86842105],0
n6,1,0.186492,1.745114,[4 3] ; [25  6],[5.34210526 1.65789474] ; [23.65789474  7.34210526],0
u2,1,0.20686,1.593266,[3 2] ; [8 1],[3.92857143 1.07142857] ; [7.07142857 1.92857143],0
r2,1,0.236569,1.400922,[6 1] ; [30  1],[6.63157895 0.36842105] ; [29.36842105  1.63157895],0
b5,1,0.270132,1.216078,[5 2] ; [15 16],[3.68421053 3.31578947] ; [16.31578947 14.68421053],0
n4,1,0.271174,1.210797,[4 3] ; [24  7],[5.15789474 1.84210526] ; [22.84210526  8.15789474],0
a6,1,0.289651,1.121245,[3 4] ; [20 11],[4.23684211 2.76315789] ; [18.76315789 12.23684211],0
p6,1,0.294937,1.096949,[3 4] ; [ 7 23],[1.89189189 5.10810811] ; [ 8.10810811 21.89189189],0
n5,1,0.368955,0.807181,[4 3] ; [23  8],[4.97368421 2.02631579] ; [22.02631579  8.97368421],0
p8,1,0.372299,0.795978,[4 3] ; [12 19],[2.94736842 4.05263158] ; [13.05263158 17.94736842],0
p10,1,0.421999,0.644742,[2 5] ; [14 17],[2.94736842 4.05263158] ; [13.05263158 17.94736842],0
a4,1,0.423558,0.640421,[1 6] ; [ 9 22],[1.84210526 5.15789474] ; [ 8.15789474 22.84210526],0
s5,1,0.505641,0.443077,[1 5] ; [ 9 21],[1.66666667 4.33333333] ; [ 8.33333333 21.66666667],0
v1,1,0.513526,0.426875,[2 5] ; [13 18],[2.76315789 4.23684211] ; [12.23684211 18.76315789],0
r1,1,0.589032,0.291859,[5 2] ; [25  6],[5.52631579 1.47368421] ; [24.47368421  6.52631579],0
a7,1,0.615496,0.252249,[5 2] ; [19 12],[4.42105263 2.57894737] ; [19.57894737 11.42105263],0
d2,1,0.675605,0.175115,[3 4] ; [16 15],[3.5 3.5] ; [15.5 15.5],0
d5,1,0.754674,0.097645,[6 1] ; [25  6],[5.71052632 1.28947368] ; [25.28947368  5.71052632],0
s7,1,0.759766,0.093506,[4 2] ; [18 12],[3.66666667 2.33333333] ; [18.33333333 11.66666667],0
d1,1,0.79127,0.070046,[4 3] ; [16 15],[3.68421053 3.31578947] ; [16.31578947 14.68421053],0
p11,1,0.839318,0.041114,[4 3] ; [19 12],[4.23684211 2.76315789] ; [18.76315789 12.23684211],0
v3,1,0.855494,0.033165,[3 4] ; [14 16],[3.21621622 3.78378378] ; [13.78378378 16.21621622],0
p7,1,0.855494,0.033165,[4 3] ; [16 14],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
b4,1,0.880726,0.022515,[5 2] ; [23  8],[5.15789474 1.84210526] ; [22.84210526  8.15789474],0
d4,1,0.880726,0.022515,[5 2] ; [23  8],[5.15789474 1.84210526] ; [22.84210526  8.15789474],0
u1,1,0.903848,0.014593,[1 6] ; [ 5 26],[1.10526316 5.89473684] ; [ 4.89473684 26.10526316],0
a2,1,0.922144,0.009552,[1 6] ; [ 4 27],[0.92105263 6.07894737] ; [ 4.07894737 26.92105263],0
u3,1,0.92265,0.009428,[4 1] ; [7 2],[3.92857143 1.07142857] ; [7.07142857 1.92857143],0
d3,1,0.964419,0.00199,[4 3] ; [18 13],[4.05263158 2.94736842] ; [17.94736842 13.05263158],0
b1,1,0.980628,0.00059,[5 2] ; [22  9],[4.97368421 2.02631579] ; [22.02631579  8.97368421],0
v2,1,0.981731,0.000524,[4 3] ; [17 13],[3.97297297 3.02702703] ; [17.02702703 12.97297297],0
