Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.435821,[ 2 21] ; [84 18],[15.824  7.176] ; [70.176 31.824],1
v4,1,0.0,31.456025,[10 13] ; [93  8],[19.10483871  3.89516129] ; [83.89516129 17.10483871],1
r1,1,0.00016,14.250609,[ 6 17] ; [70 32],[13.984  9.016] ; [62.016 39.984],1
a6,1,0.000694,11.504564,[ 5 18] ; [62 40],[12.328 10.672] ; [54.672 47.328],1
r3,1,0.001113,10.62972,[12 10] ; [87 15],[17.56451613  4.43548387] ; [81.43548387 20.56451613],0
p3,1,0.001293,10.352029,[ 1 22] ; [40 62],[ 7.544 15.456] ; [33.456 68.544],0
n6,1,0.006136,7.509794,[11 12] ; [78 24],[16.376  6.624] ; [72.624 29.376],0
v3,1,0.006514,7.402386,[ 1 22] ; [32 67],[ 6.22131148 16.77868852] ; [26.77868852 72.22131148],0
s3,1,0.01861,5.537774,[ 2 21] ; [33 66],[ 6.59836066 16.40163934] ; [28.40163934 70.59836066],0
p6,1,0.028188,4.816525,[ 1 21] ; [26 74],[ 4.86885246 17.13114754] ; [22.13114754 77.86885246],0
b1,1,0.029275,4.751394,[15  8] ; [41 61],[10.304 12.696] ; [45.696 56.304],0
u3,1,0.036875,4.356158,[ 2 12] ; [25 31],[5.4 8.6] ; [21.6 34.4],0
s6,1,0.046624,3.95892,[ 4 19] ; [39 60],[ 8.10655738 14.89344262] ; [34.89344262 64.10655738],0
p4,1,0.046624,3.95892,[ 4 19] ; [39 60],[ 8.10655738 14.89344262] ; [34.89344262 64.10655738],0
v2,1,0.048506,3.892378,[ 4 18] ; [39 57],[ 8.01694915 13.98305085] ; [34.98305085 61.01694915],0
n4,1,0.051989,3.776114,[10 13] ; [66 35],[14.09677419  8.90322581] ; [61.90322581 39.09677419],0
v1,1,0.094677,2.793003,[ 5 18] ; [40 59],[ 8.48360656 14.51639344] ; [36.51639344 62.48360656],0
a7,1,0.11563,2.475534,[ 8 15] ; [54 48],[11.408 11.592] ; [50.592 51.408],0
p7,1,0.125218,2.350805,[ 8 15] ; [52 47],[11.31147541 11.68852459] ; [48.68852459 50.31147541],0
p11,1,0.159437,1.979559,[13 10] ; [73 29],[15.824  7.176] ; [70.176 31.824],0
p9,1,0.171786,1.867284,[12 10] ; [69 30],[14.72727273  7.27272727] ; [66.27272727 32.72727273],0
d3,1,0.242882,1.363789,[ 5 18] ; [35 67],[ 7.36 15.64] ; [32.64 69.36],0
u2,1,0.253205,1.305531,[ 4 10] ; [25 30],[5.88405797 8.11594203] ; [23.11594203 31.88405797],0
s7,1,0.282379,1.155605,[ 3 19] ; [23 72],[ 4.88888889 17.11111111] ; [21.11111111 73.88888889],0
b3,1,0.327187,0.96,[3 9] ; [24 36],[4.5 7.5] ; [22.5 37.5],0
b2,1,0.327187,0.96,[3 9] ; [24 36],[4.5 7.5] ; [22.5 37.5],0
s1,1,0.345867,0.888562,[ 2 21] ; [ 4 96],[ 1.12195122 21.87804878] ; [ 4.87804878 95.12195122],0
p2,1,0.35745,0.846834,[13 10] ; [68 34],[14.904  8.096] ; [66.096 35.904],0
p5,1,0.369349,0.805853,[ 1 21] ; [11 91],[ 2.12903226 19.87096774] ; [ 9.87096774 92.12903226],0
s4,1,0.388254,0.744404,[ 4 19] ; [11 90],[ 2.78225806 20.21774194] ; [12.21774194 88.78225806],0
p10,1,0.409671,0.679754,[11 11] ; [59 40],[12.72727273  9.27272727] ; [57.27272727 41.72727273],0
b5,1,0.412135,0.672633,[10 13] ; [54 48],[11.776 11.224] ; [52.224 49.776],0
d4,1,0.413338,0.66918,[ 7 16] ; [40 61],[ 8.71774194 14.28225806] ; [38.28225806 62.71774194],0
s5,1,0.420605,0.648624,[ 2 21] ; [15 84],[ 3.20491803 19.79508197] ; [13.79508197 85.20491803],0
p8,1,0.424785,0.63704,[ 7 15] ; [41 59],[ 8.6557377 13.3442623] ; [39.3442623 60.6557377],0
a5,1,0.462755,0.539222,[ 8 15] ; [44 58],[ 9.568 13.432] ; [42.432 59.568],0
n3,1,0.513616,0.426694,[9 5] ; [20  7],[9.90243902 4.09756098] ; [19.09756098  7.90243902],0
p1,1,0.589301,0.291437,[ 2 21] ; [13 89],[ 2.76 20.24] ; [12.24 89.76],0
p12,1,0.641877,0.216296,[ 1 22] ; [ 7 93],[ 1.49593496 21.50406504] ; [ 6.50406504 93.49593496],0
a2,1,0.656212,0.198157,[ 1 22] ; [ 7 95],[ 1.472 21.528] ; [ 6.528 95.472],0
b4,1,0.662717,0.19024,[14  9] ; [57 45],[13.064  9.936] ; [57.936 44.064],0
a3,1,0.663941,0.188771,[ 9 13] ; [46 54],[ 9.91803279 12.08196721] ; [45.08196721 54.91803279],0
a8,1,0.728052,0.120908,[ 2 19] ; [ 7 89],[ 1.61538462 19.38461538] ; [ 7.38461538 88.61538462],0
s8,1,0.748443,0.102844,[ 5 18] ; [19 82],[ 4.4516129 18.5483871] ; [19.5483871 81.4516129],0
a1,1,0.772477,0.0836,[ 1 22] ; [ 6 96],[ 1.288 21.712] ; [ 5.712 96.288],0
n1,1,0.82409,0.049412,[6 8] ; [11 17],[5.66666667 8.33333333] ; [11.33333333 16.66666667],0
n5,1,0.912547,0.012062,[15  8] ; [64 36],[14.77235772  8.22764228] ; [64.22764228 35.77235772],0
d2,1,0.932933,0.007082,[ 5 18] ; [23 79],[ 5.152 17.848] ; [22.848 79.152],0
n2,1,0.946189,0.004555,[10  4] ; [21  8],[10.09302326  3.90697674] ; [20.90697674  8.09302326],0
a4,1,0.978258,0.000743,[ 5 18] ; [22 78],[ 5.04878049 17.95121951] ; [21.95121951 78.04878049],0
