Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000959,10.905366,[38  2] ; [3 3],[35.65217391  4.34782609] ; [5.34782609 0.65217391],1
r1,1,0.038603,4.278274,[30 10] ; [2 4],[27.82608696 12.17391304] ; [4.17391304 1.82608696],0
a3,1,0.038603,4.278274,[30 10] ; [2 4],[27.82608696 12.17391304] ; [4.17391304 1.82608696],0
d2,1,0.046908,3.948698,[24 16] ; [1 5],[21.73913043 18.26086957] ; [3.26086957 2.73913043],0
n6,1,0.062812,3.461538,[36  3] ; [4 2],[34.66666667  4.33333333] ; [5.33333333 0.66666667],0
r2,1,0.062812,3.461538,[36  3] ; [4 2],[34.66666667  4.33333333] ; [5.33333333 0.66666667],0
s7,1,0.078247,3.100944,[26 11] ; [2 4],[24.09302326 12.90697674] ; [3.90697674 2.09302326],0
b5,1,0.101311,2.684785,[19 21] ; [5 1],[20.86956522 19.13043478] ; [3.13043478 2.86956522],0
s3,1,0.138319,2.196561,[26 14] ; [2 4],[24.34782609 15.65217391] ; [3.65217391 2.34782609],0
b1,1,0.138319,2.196561,[14 26] ; [4 2],[15.65217391 24.34782609] ; [2.34782609 3.65217391],0
d5,1,0.152574,2.046324,[31  9] ; [3 3],[29.56521739 10.43478261] ; [4.43478261 1.56521739],0
d1,1,0.219178,1.509744,[24 16] ; [2 4],[22.60869565 17.39130435] ; [3.39130435 2.60869565],0
s6,1,0.236724,1.4,[31  5] ; [4 2],[30.  6.] ; [5. 1.],0
a5,1,0.264022,1.247545,[29 11] ; [3 3],[27.82608696 12.17391304] ; [4.17391304 1.82608696],0
s5,1,0.312951,1.018182,[20 16] ; [2 4],[18.85714286 17.14285714] ; [3.14285714 2.85714286],0
d3,1,0.329801,0.949677,[28 12] ; [3 3],[26.95652174 13.04347826] ; [4.04347826 1.95652174],0
s8,1,0.349397,0.875646,[21 18] ; [2 4],[19.93333333 19.06666667] ; [3.06666667 2.93333333],0
r4,1,0.361946,0.831131,[33  7] ; [4 2],[32.17391304  7.82608696] ; [4.82608696 1.17391304],0
d4,1,0.361946,0.831131,[33  7] ; [4 2],[32.17391304  7.82608696] ; [4.82608696 1.17391304],0
p12,1,0.380455,0.769231,[ 7 32] ; [2 4],[ 7.8 31.2] ; [1.2 4.8],0
u3,1,0.393153,0.729167,[5 5] ; [3 1],[5.71428571 4.28571429] ; [2.28571429 1.71428571],0
v2,1,0.401318,0.704375,[13 27] ; [3 3],[13.91304348 26.08695652] ; [2.08695652 3.91304348],0
a1,1,0.457427,0.552183,[ 3 37] ; [1 5],[ 3.47826087 36.52173913] ; [0.52173913 5.47826087],0
b3,1,0.470538,0.520712,[13 16] ; [2 1],[13.59375 15.40625] ; [1.40625 1.59375],0
b2,1,0.470538,0.520712,[13 16] ; [2 1],[13.59375 15.40625] ; [1.40625 1.59375],0
p2,1,0.472073,0.51712,[36  3] ; [5 1],[35.53333333  3.46666667] ; [5.46666667 0.53333333],0
p1,1,0.655421,0.199134,[10 30] ; [1 5],[ 9.56521739 30.43478261] ; [1.43478261 4.56521739],0
p3,1,0.664663,0.187908,[30 10] ; [4 2],[29.56521739 10.43478261] ; [4.43478261 1.56521739],0
p7,1,0.719831,0.128655,[28 10] ; [4 2],[27.63636364 10.36363636] ; [4.36363636 1.63636364],0
p4,1,0.746668,0.104352,[31  9] ; [5 1],[31.30434783  8.69565217] ; [4.69565217 1.30434783],0
r3,1,0.777486,0.079861,[35  5] ; [5 1],[34.7826087  5.2173913] ; [5.2173913 0.7826087],0
p6,1,0.809855,0.057895,[21 17] ; [3 3],[20.72727273 17.27272727] ; [3.27272727 2.72727273],0
b4,1,0.843691,0.038878,[25 15] ; [4 2],[25.2173913 14.7826087] ; [3.7826087 2.2173913],0
a7,1,0.868573,0.027381,[28 12] ; [4 2],[27.82608696 12.17391304] ; [4.17391304 1.82608696],0
p8,1,0.899494,0.015952,[27 12] ; [4 2],[26.86666667 12.13333333] ; [4.13333333 1.86666667],0
u1,1,0.915593,0.011233,[ 6 34] ; [1 5],[ 6.08695652 33.91304348] ; [0.91304348 5.08695652],0
a6,1,0.936293,0.006389,[26 14] ; [4 2],[26.08695652 13.91304348] ; [3.91304348 2.08695652],0
s2,1,1.0,0.0,[20 20] ; [3 3],[20. 20.] ; [3. 3.],0
v1,1,1.0,0.0,[19 19] ; [3 3],[19. 19.] ; [3. 3.],0
