Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,50.950155,[ 2 50] ; [83 51],[23.76344086 28.23655914] ; [61.23655914 72.76344086],1
d5,1,0.0,46.890366,[16 36] ; [111  23],[35.50537634 16.49462366] ; [91.49462366 42.50537634],1
d3,1,2e-06,22.374483,[15 37] ; [90 44],[29.35483871 22.64516129] ; [75.64516129 58.35483871],1
a7,1,0.000148,14.401604,[19 32] ; [91 43],[30.32432432 20.67567568] ; [79.67567568 54.32432432],1
r3,1,0.000374,12.657071,[34 17] ; [119  15],[42.17837838  8.82162162] ; [110.82162162  23.17837838],1
a3,1,0.000945,10.931438,[20 30] ; [89 44],[29.78142077 20.21857923] ; [79.21857923 53.78142077],1
d2,1,0.001043,10.749947,[15 37] ; [74 59],[25.01621622 26.98378378] ; [63.98378378 69.01621622],0
a5,1,0.001882,9.66164,[22 30] ; [90 44],[31.31182796 20.68817204] ; [80.68817204 53.31182796],0
s6,1,0.002427,9.194979,[12 39] ; [64 69],[21.06521739 29.93478261] ; [54.93478261 78.06521739],0
u1,1,0.005391,7.743327,[ 1 51] ; [ 23 111],[ 6.70967742 45.29032258] ; [ 17.29032258 116.70967742],0
v2,1,0.005422,7.733157,[13 37] ; [64 67],[21.27071823 28.72928177] ; [55.72928177 75.27071823],0
s7,1,0.005426,7.731641,[ 6 43] ; [42 85],[13.36363636 35.63636364] ; [34.63636364 92.36363636],0
r1,1,0.009619,6.70413,[27 24] ; [97 36],[34.36956522 16.63043478] ; [89.63043478 43.36956522],0
s2,1,0.02041,5.376467,[ 8 44] ; [43 90],[14.33513514 37.66486486] ; [36.66486486 96.33513514],0
a4,1,0.035848,4.404301,[14 37] ; [59 74],[20.23369565 30.76630435] ; [52.76630435 80.23369565],0
a2,1,0.04548,4.000735,[ 5 47] ; [ 30 104],[ 9.78494624 42.21505376] ; [ 25.21505376 108.78494624],0
r2,1,0.05192,3.778353,[39 12] ; [117  16],[43.23913043  7.76086957] ; [112.76086957  20.23913043],0
n3,1,0.053557,3.72644,[17  5] ; [26 23],[13.32394366  8.67605634] ; [29.67605634 19.32394366],0
