Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,6.5e-05,15.940632,[31 27] ; [18 67],[19.87412587 38.12587413] ; [29.12587413 55.87412587],1
v1,1,0.000272,13.256393,[38 21] ; [29 57],[27.26206897 31.73793103] ; [39.73793103 46.26206897],1
s2,1,0.0008,11.240727,[36 22] ; [29 57],[26.18055556 31.81944444] ; [38.81944444 47.18055556],1
s6,1,0.001152,10.565597,[43 13] ; [42 43],[33.75886525 22.24113475] ; [51.24113475 33.75886525],0
p6,1,0.001794,9.749239,[27 30] ; [19 66],[18.46478873 38.53521127] ; [27.53521127 57.46478873],0
r4,1,0.004124,8.228197,[51  8] ; [56 30],[43.53793103 15.46206897] ; [63.46206897 22.53793103],0
p10,1,0.005218,7.802291,[40 18] ; [38 46],[31.85915493 26.14084507] ; [46.14084507 37.85915493],0
s8,1,0.009469,6.732168,[30 28] ; [26 60],[22.55555556 35.44444444] ; [33.44444444 52.55555556],0
n2,1,0.011795,6.341353,[15  1] ; [25 17],[11.03448276  4.96551724] ; [28.96551724 13.03448276],0
v4,1,0.013152,6.148539,[55  4] ; [67 19],[49.64137931  9.35862069] ; [72.35862069 13.64137931],0
r3,1,0.014115,6.02372,[50  8] ; [58 27],[43.8041958 14.1958042] ; [64.1958042 20.8041958],0
r1,1,0.026271,4.938118,[48 11] ; [54 30],[42.08391608 16.91608392] ; [59.91608392 24.08391608],0
p3,1,0.027231,4.876087,[28 31] ; [25 60],[21.71527778 37.28472222] ; [31.28472222 53.71527778],0
d4,1,0.029457,4.74071,[48 11] ; [55 30],[42.20138889 16.79861111] ; [60.79861111 24.20138889],0
n3,1,0.031761,4.611331,[13  3] ; [20 20],[9.42857143 6.57142857] ; [23.57142857 16.42857143],0
d5,1,0.032251,4.585121,[49 10] ; [57 28],[43.43055556 15.56944444] ; [62.56944444 22.43055556],0
s7,1,0.044288,4.045534,[31 22] ; [33 48],[25.31343284 27.68656716] ; [38.68656716 42.31343284],0
p9,1,0.046406,3.966806,[43 15] ; [48 35],[37.43262411 20.56737589] ; [53.56737589 29.43262411],0
p4,1,0.046797,3.952672,[33 25] ; [34 51],[27.17482517 30.82517483] ; [39.82517483 45.17482517],0
r2,1,0.050067,3.839226,[56  2] ; [73 11],[52.69014085  5.30985915] ; [76.30985915  7.69014085],0
s5,1,0.055774,3.658786,[22 34] ; [20 63],[16.92086331 39.07913669] ; [25.07913669 57.92086331],0
p7,1,0.063217,3.450904,[32 24] ; [35 50],[26.60992908 29.39007092] ; [40.39007092 44.60992908],0
p2,1,0.082805,3.008962,[43 16] ; [50 35],[38.10416667 20.89583333] ; [54.89583333 30.10416667],0
p1,1,0.084947,2.967618,[ 3 56] ; [12 74],[ 6.10344828 52.89655172] ; [ 8.89655172 77.10344828],0
n6,1,0.093807,2.807805,[50  9] ; [62 23],[45.88888889 13.11111111] ; [66.11111111 18.88888889],0
b5,1,0.109015,2.568442,[42 17] ; [50 36],[37.43448276 21.56551724] ; [54.56551724 31.43448276],0
a1,1,0.122727,2.382164,[ 3 56] ; [11 75],[ 5.69655172 53.30344828] ; [ 8.30344828 77.69655172],0
a4,1,0.219486,1.507731,[30 29] ; [34 50],[26.40559441 32.59440559] ; [37.59440559 46.40559441],0
p5,1,0.224985,1.472286,[ 4 55] ; [11 73],[ 6.18881119 52.81118881] ; [ 8.81118881 75.18881119],0
a5,1,0.234201,1.415166,[42 17] ; [53 33],[38.65517241 20.34482759] ; [56.34482759 29.65517241],0
u3,1,0.251744,1.313597,[9 7] ; [12 19],[7.14893617 8.85106383] ; [13.85106383 17.14893617],0
a2,1,0.275811,1.187618,[17 42] ; [18 68],[14.24137931 44.75862069] ; [20.75862069 65.24137931],0
d3,1,0.279912,1.167518,[39 20] ; [48 36],[35.8951049 23.1048951] ; [51.1048951 32.8951049],0
b4,1,0.328476,0.954895,[33 26] ; [41 45],[30.11034483 28.88965517] ; [43.88965517 42.11034483],0
p12,1,0.337856,0.918548,[ 1 58] ; [ 4 82],[ 2.03448276 56.96551724] ; [ 2.96551724 83.03448276],0
n4,1,0.342858,0.899715,[52  7] ; [70 15],[49.98611111  9.01388889] ; [72.01388889 12.98611111],0
a7,1,0.363235,0.826679,[42 17] ; [55 31],[39.46896552 19.53103448] ; [57.53103448 28.46896552],0
a3,1,0.400794,0.705943,[43 16] ; [55 28],[40.71830986 18.28169014] ; [57.28169014 25.71830986],0
u1,1,0.413421,0.668941,[12 47] ; [13 73],[10.17241379 48.82758621] ; [14.82758621 71.17241379],0
u2,1,0.456956,0.55334,[6 9] ; [ 9 22],[ 4.89130435 10.10869565] ; [10.10869565 20.89130435],0
s1,1,0.469285,0.523659,[ 3 55] ; [ 7 77],[ 4.08450704 53.91549296] ; [ 5.91549296 78.08450704],0
s3,1,0.478653,0.50193,[32 27] ; [41 44],[29.90972222 29.09027778] ; [43.09027778 41.90972222],0
d1,1,0.607758,0.263453,[30 29] ; [40 46],[28.48275862 30.51724138] ; [41.51724138 44.48275862],0
p8,1,0.624465,0.239641,[20 38] ; [26 59],[18.65734266 39.34265734] ; [27.34265734 57.65734266],0
a6,1,0.685928,0.163529,[36 23] ; [49 36],[34.82638889 24.17361111] ; [50.17361111 34.82638889],0
u4,1,0.700695,0.147749,[ 2 57] ; [ 2 84],[ 1.62758621 57.37241379] ; [ 2.37241379 83.62758621],0
d2,1,0.703797,0.144552,[29 30] ; [44 40],[30.11888112 28.88111888] ; [42.88111888 41.11888112],0
n1,1,0.799344,0.064615,[9 7] ; [21 19],[8.57142857 7.42857143] ; [21.42857143 18.57142857],0
b2,1,0.825188,0.048787,[12 21] ; [19 30],[12.47560976 20.52439024] ; [18.52439024 30.47560976],0
b3,1,0.825188,0.048787,[12 21] ; [19 30],[12.47560976 20.52439024] ; [18.52439024 30.47560976],0
b1,1,0.851236,0.035172,[32 27] ; [48 38],[32.55172414 26.44827586] ; [47.44827586 38.55172414],0
s4,1,0.90259,0.014979,[ 9 49] ; [14 72],[ 9.26388889 48.73611111] ; [13.73611111 72.26388889],0
a8,1,0.990882,0.000131,[ 8 41] ; [13 67],[ 7.97674419 41.02325581] ; [13.02325581 66.97674419],0
