Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.003163,8.711111,[6 1] ; [14 35],[2.5 4.5] ; [17.5 31.5],0
r1,1,0.016793,5.717833,[7 1] ; [21 29],[3.86206897 4.13793103] ; [24.13793103 25.86206897],0
s5,1,0.017402,5.655406,[3 5] ; [ 4 46],[0.96551724 7.03448276] ; [ 6.03448276 43.96551724],0
b1,1,0.029185,4.75669,[1 7] ; [27 23],[3.86206897 4.13793103] ; [24.13793103 25.86206897],0
s6,1,0.049752,3.849794,[6 2] ; [19 31],[3.44827586 4.55172414] ; [21.55172414 28.44827586],0
a7,1,0.053867,3.716814,[7 1] ; [25 24],[4.49122807 3.50877193] ; [27.50877193 21.49122807],0
s4,1,0.149797,2.074313,[3 5] ; [ 8 42],[1.51724138 6.48275862] ; [ 9.48275862 40.51724138],0
d3,1,0.169708,1.885522,[3 5] ; [ 8 40],[1.57142857 6.42857143] ; [ 9.42857143 38.57142857],0
r4,1,0.260578,1.265681,[7 1] ; [34 16],[5.65517241 2.34482759] ; [35.34482759 14.65517241],0
a3,1,0.279021,1.171851,[5 3] ; [21 29],[3.5862069 4.4137931] ; [22.4137931 27.5862069],0
p5,1,0.322825,0.977466,[1 7] ; [ 2 47],[0.42105263 7.57894737] ; [ 2.57894737 46.42105263],0
s7,1,0.371093,0.8,[3 4] ; [13 36],[2. 5.] ; [14. 35.],0
n6,1,0.416881,0.659091,[6 2] ; [30 20],[4.96551724 3.03448276] ; [31.03448276 18.96551724],0
b5,1,0.446312,0.58,[3 5] ; [26 24],[4. 4.] ; [25. 25.],0
p6,1,0.468937,0.524479,[1 7] ; [12 38],[1.79310345 6.20689655] ; [11.20689655 38.79310345],0
u2,1,0.470538,0.520712,[2 1] ; [13 16],[1.40625 1.59375] ; [13.59375 15.40625],0
p8,1,0.474867,0.510628,[4 4] ; [18 31],[3.0877193 4.9122807] ; [18.9122807 30.0877193],0
p11,1,0.477483,0.504607,[6 2] ; [31 19],[5.10344828 2.89655172] ; [31.89655172 18.10344828],0
s1,1,0.500538,0.453796,[1 7] ; [ 3 47],[0.55172414 7.44827586] ; [ 3.44827586 46.55172414],0
p1,1,0.500538,0.453796,[1 7] ; [ 3 47],[0.55172414 7.44827586] ; [ 3.44827586 46.55172414],0
u3,1,0.544197,0.367816,[2 1] ; [14 15],[1.5 1.5] ; [14.5 14.5],0
v1,1,0.583631,0.300402,[3 5] ; [14 36],[2.34482759 5.65517241] ; [14.65517241 35.34482759],0
p3,1,0.583631,0.300402,[3 5] ; [14 36],[2.34482759 5.65517241] ; [14.65517241 35.34482759],0
b4,1,0.593888,0.284314,[4 4] ; [20 30],[3.31034483 4.68965517] ; [20.68965517 29.31034483],0
r2,1,0.615378,0.252418,[7 1] ; [40 10],[6.48275862 1.51724138] ; [40.51724138  9.48275862],0
d5,1,0.625697,0.237941,[4 4] ; [20 29],[3.36842105 4.63157895] ; [20.63157895 28.36842105],0
p4,1,0.671394,0.179976,[4 4] ; [21 29],[3.44827586 4.55172414] ; [21.55172414 28.44827586],0
a6,1,0.671394,0.179976,[4 4] ; [21 29],[3.44827586 4.55172414] ; [21.55172414 28.44827586],0
n5,1,0.705808,0.1425,[4 4] ; [21 28],[3.50877193 4.49122807] ; [21.49122807 27.50877193],0
b3,1,0.717675,0.130731,[1 3] ; [ 4 19],[0.74074074 3.25925926] ; [ 4.25925926 18.74074074],0
b2,1,0.717675,0.130731,[1 3] ; [ 4 19],[0.74074074 3.25925926] ; [ 4.25925926 18.74074074],0
p7,1,0.751369,0.100385,[4 4] ; [28 22],[4.4137931 3.5862069] ; [27.5862069 22.4137931],0
p2,1,0.758273,0.09471,[5 3] ; [34 16],[5.37931034 2.62068966] ; [33.62068966 16.37931034],0
s8,1,0.772989,0.083214,[2 6] ; [15 35],[2.34482759 5.65517241] ; [14.65517241 35.34482759],0
s2,1,0.846664,0.037395,[3 5] ; [17 33],[2.75862069 5.24137931] ; [17.24137931 32.75862069],0
a5,1,0.893236,0.018012,[3 5] ; [20 30],[3.17241379 4.82758621] ; [19.82758621 30.17241379],0
r3,1,0.90905,0.01305,[7 1] ; [43  7],[6.89655172 1.10344828] ; [43.10344828  6.89655172],0
a4,1,0.90905,0.01305,[1 7] ; [ 7 43],[1.10344828 6.89655172] ; [ 6.89655172 43.10344828],0
s3,1,0.934675,0.006718,[3 5] ; [18 32],[2.89655172 5.10344828] ; [18.10344828 31.89655172],0
v4,1,0.967848,0.001625,[7 1] ; [44  6],[7.03448276 0.96551724] ; [43.96551724  6.03448276],0
