Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.400415,[22 10] ; [31 92],[10.94193548 21.05806452] ; [42.05806452 80.94193548],1
s3,1,0.001374,10.240596,[22 10] ; [45 76],[14.0130719 17.9869281] ; [52.9869281 68.0130719],0
s7,1,0.001706,9.841917,[16 14] ; [28 89],[ 8.97959184 21.02040816] ; [35.02040816 81.97959184],0
d3,1,0.005629,7.665508,[26  5] ; [70 53],[19.32467532 11.67532468] ; [76.67532468 46.32467532],0
u3,1,0.009509,6.724638,[10  2] ; [19 27],[6. 6.] ; [23. 23.],0
p8,1,0.011406,6.400944,[ 4 27] ; [45 78],[ 9.86363636 21.13636364] ; [39.13636364 83.86363636],0
p11,1,0.013471,6.106194,[14 18] ; [83 40],[20.02580645 11.97419355] ; [76.97419355 46.02580645],0
p10,1,0.043814,4.063716,[23  8] ; [65 55],[18.06622517 12.93377483] ; [69.93377483 50.06622517],0
s6,1,0.056426,3.639431,[19 12] ; [51 70],[14.27631579 16.72368421] ; [55.72368421 65.27631579],0
s5,1,0.111079,2.538801,[10 19] ; [24 93],[ 6.75342466 22.24657534] ; [27.24657534 89.75342466],0
b5,1,0.123737,2.369368,[23  9] ; [70 53],[19.2 12.8] ; [73.8 49.2],0
p6,1,0.153428,2.037835,[ 7 25] ; [ 14 103],[ 4.51006711 27.48993289] ; [ 16.48993289 100.51006711],0
d2,1,0.183444,1.769502,[15 17] ; [42 81],[11.76774194 20.23225806] ; [45.23225806 77.76774194],0
p9,1,0.203575,1.61654,[23  7] ; [78 43],[20.06622517  9.93377483] ; [80.93377483 40.06622517],0
v3,1,0.267566,1.229181,[11 21] ; [28 86],[ 8.54794521 23.45205479] ; [30.45205479 83.54794521],0
p2,1,0.310621,1.028033,[19 13] ; [84 38],[21.4025974 10.5974026] ; [81.5974026 40.4025974],0
b1,1,0.32873,0.953893,[ 9 23] ; [46 77],[11.35483871 20.64516129] ; [43.64516129 79.35483871],0
d1,1,0.350937,0.870066,[17 15] ; [54 69],[14.65806452 17.34193548] ; [56.34193548 66.65806452],0
s8,1,0.386502,0.749919,[10 22] ; [29 93],[ 8.1038961 23.8961039] ; [30.8961039 91.1038961],0
a2,1,0.395321,0.722511,[ 2 30] ; [ 14 109],[ 3.30322581 28.69677419] ; [ 12.69677419 110.30322581],0
b4,1,0.420566,0.648732,[17 15] ; [75 48],[18.99354839 13.00645161] ; [73.00645161 49.99354839],0
v1,1,0.44136,0.592743,[10 22] ; [46 73],[11.86754967 20.13245033] ; [44.13245033 74.86754967],0
v4,1,0.520532,0.412839,[28  3] ; [104  17],[26.92105263  4.07894737] ; [105.07894737  15.92105263],0
r3,1,0.544344,0.367547,[28  4] ; [112  11],[28.90322581  3.09677419] ; [111.09677419  11.90322581],0
s1,1,0.55891,0.341595,[ 1 31] ; [  7 116],[ 1.6516129 30.3483871] ; [  6.3483871 116.6516129],0
r1,1,0.57558,0.313435,[21 11] ; [87 36],[22.29677419  9.70322581] ; [85.70322581 37.29677419],0
n1,1,0.601562,0.272646,[4 8] ; [10 29],[3.29411765 8.70588235] ; [10.70588235 28.29411765],0
d4,1,0.615471,0.252285,[27  5] ; [99 24],[26.01290323  5.98709677] ; [99.98709677 23.01290323],0
n3,1,0.627364,0.235652,[9 3] ; [25 12],[8.32653061 3.67346939] ; [25.67346939 11.32653061],0
v2,1,0.680335,0.169749,[16 15] ; [56 62],[14.97986577 16.02013423] ; [57.02013423 60.97986577],0
n4,1,0.689526,0.159599,[11 21] ; [47 76],[11.97419355 20.02580645] ; [46.02580645 76.97419355],0
a4,1,0.693543,0.155277,[10 22] ; [43 80],[10.94193548 21.05806452] ; [42.05806452 80.94193548],0
u1,1,0.697994,0.150567,[ 3 29] ; [  9 114],[ 2.47741935 29.52258065] ; [  9.52258065 113.47741935],0
n2,1,0.717747,0.130662,[7 5] ; [25 14],[7.52941176 4.47058824] ; [24.47058824 14.52941176],0
a7,1,0.745148,0.105653,[21 10] ; [87 36],[21.74025974  9.25974026] ; [86.25974026 36.74025974],0
a5,1,0.793243,0.068697,[18 14] ; [66 57],[17.34193548 14.65806452] ; [66.65806452 56.34193548],0
p1,1,0.794061,0.068142,[ 1 31] ; [  5 116],[ 1.25490196 30.74509804] ; [  4.74509804 116.25490196],0
b3,1,0.805641,0.060542,[5 9] ; [21 44],[4.60759494 9.39240506] ; [21.39240506 43.60759494],0
b2,1,0.805641,0.060542,[5 9] ; [21 44],[4.60759494 9.39240506] ; [21.39240506 43.60759494],0
p7,1,0.829914,0.046144,[12 19] ; [49 71],[12.52317881 18.47682119] ; [48.47682119 71.52317881],0
r4,1,0.839028,0.041265,[25  7] ; [94 29],[24.56774194  7.43225806] ; [94.43225806 28.56774194],0
u2,1,0.863201,0.029688,[7 5] ; [25 20],[6.73684211 5.26315789] ; [25.26315789 19.73684211],0
a6,1,0.866076,0.028441,[19 13] ; [71 52],[18.58064516 13.41935484] ; [71.41935484 51.58064516],0
d5,1,0.908327,0.013259,[23  8] ; [90 33],[22.74675325  8.25324675] ; [90.25324675 32.74675325],0
p3,1,0.944872,0.004781,[ 7 25] ; [26 96],[ 6.85714286 25.14285714] ; [26.14285714 95.85714286],0
a3,1,0.948886,0.004109,[20 12] ; [77 45],[20.15584416 11.84415584] ; [76.84415584 45.15584416],0
n6,1,0.99792,7e-06,[19 13] ; [73 50],[18.99354839 13.00645161] ; [73.00645161 49.99354839],0
