Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000251,13.407288,[ 7 20] ; [61 32],[15.3 11.7] ; [52.7 40.3],1
a7,1,0.000305,13.036752,[11 16] ; [74 22],[18.65853659  8.34146341] ; [66.34146341 29.65853659],1
p8,1,0.00091,11.002436,[ 3 24] ; [44 51],[10.40163934 16.59836066] ; [36.59836066 58.40163934],1
a6,1,0.001278,10.374596,[10 17] ; [68 28],[17.12195122  9.87804878] ; [60.87804878 35.12195122],0
p10,1,0.011924,6.322188,[13 13] ; [71 23],[18.2  7.8] ; [65.8 28.2],0
d3,1,0.014664,5.956394,[14 13] ; [73 23],[19.09756098  7.90243902] ; [67.90243902 28.09756098],0
p9,1,0.019686,5.439499,[14 11] ; [75 20],[18.54166667  6.45833333] ; [70.45833333 24.54166667],0
p11,1,0.020534,5.365919,[12 15] ; [66 30],[17.12195122  9.87804878] ; [60.87804878 35.12195122],0
b2,1,0.026113,4.948496,[7 5] ; [14 41],[3.76119403 8.23880597] ; [17.23880597 37.76119403],0
b3,1,0.026113,4.948496,[7 5] ; [14 41],[3.76119403 8.23880597] ; [17.23880597 37.76119403],0
v4,1,0.026714,4.909217,[22  5] ; [90  5],[24.78688525  2.21311475] ; [87.21311475  7.78688525],0
a4,1,0.027305,4.871427,[15 12] ; [31 65],[10.09756098 16.90243902] ; [35.90243902 60.09756098],0
n3,1,0.034212,4.484081,[7 5] ; [23  3],[9.47368421 2.52631579] ; [20.52631579  5.47368421],0
p4,1,0.048707,3.885414,[ 8 19] ; [49 47],[12.51219512 14.48780488] ; [44.48780488 51.51219512],0
p3,1,0.068018,3.330217,[ 7 19] ; [45 51],[11.08196721 14.91803279] ; [40.91803279 55.08196721],0
v1,1,0.080105,3.062772,[15 12] ; [33 57],[11.07692308 15.92307692] ; [36.92307692 53.07692308],0
n6,1,0.081033,3.044055,[12 15] ; [60 35],[15.93442623 11.06557377] ; [56.06557377 38.93442623],0
u3,1,0.110612,2.545455,[4 5] ; [24  9],[6. 3.] ; [22. 11.],0
n1,1,0.144424,2.130178,[7 7] ; [ 7 19],[4.9 9.1] ; [ 9.1 16.9],0
s2,1,0.195213,1.677827,[22  5] ; [66 30],[19.31707317  7.68292683] ; [68.68292683 27.31707317],0
p6,1,0.200784,1.636661,[ 4 22] ; [26 68],[ 6.5 19.5] ; [23.5 70.5],0
s8,1,0.210343,1.569067,[ 9 18] ; [45 51],[11.85365854 15.14634146] ; [42.14634146 53.85365854],0
n4,1,0.22006,1.503979,[ 8 19] ; [41 55],[10.75609756 16.24390244] ; [38.24390244 57.75609756],0
s4,1,0.263278,1.251437,[10 17] ; [25 71],[ 7.68292683 19.31707317] ; [27.31707317 68.68292683],0
r2,1,0.285733,1.13962,[24  3] ; [89  5],[25.21487603  1.78512397] ; [87.78512397  6.21487603],0
r4,1,0.341953,0.903095,[21  6] ; [82 14],[22.6097561  4.3902439] ; [80.3902439 15.6097561],0
r1,1,0.349673,0.874645,[19  8] ; [75 20],[20.80327869  6.19672131] ; [73.19672131 21.80327869],0
v2,1,0.375893,0.784091,[15 10] ; [45 45],[13.04347826 11.95652174] ; [46.95652174 43.04347826],0
s1,1,0.391498,0.734284,[ 3 24] ; [ 6 90],[ 1.97560976 25.02439024] ; [ 7.02439024 88.97560976],0
n2,1,0.393231,0.728926,[9 5] ; [20  6],[10.15  3.85] ; [18.85  7.15],0
b4,1,0.450559,0.569245,[15 12] ; [61 35],[16.68292683 10.31707317] ; [59.31707317 36.68292683],0
d2,1,0.455165,0.557758,[14 13] ; [42 54],[12.29268293 14.70731707] ; [43.70731707 52.29268293],0
s5,1,0.512414,0.429135,[10 14] ; [31 59],[ 8.63157895 15.36842105] ; [32.36842105 57.63157895],0
p1,1,0.531576,0.391378,[ 3 24] ; [ 7 88],[ 2.21311475 24.78688525] ; [ 7.78688525 87.21311475],0
s7,1,0.546636,0.363378,[13 11] ; [43 48],[11.68695652 12.31304348] ; [44.31304348 46.68695652],0
d5,1,0.628089,0.234661,[19  8] ; [72 24],[19.97560976  7.02439024] ; [71.02439024 24.97560976],0
p12,1,0.632694,0.228426,[ 1 25] ; [ 6 89],[ 1.50413223 24.49586777] ; [ 5.49586777 89.50413223],0
a2,1,0.637376,0.222191,[ 4 23] ; [18 78],[ 4.82926829 22.17073171] ; [17.17073171 78.82926829],0
b1,1,0.644006,0.213542,[10 17] ; [31 65],[ 9. 18.] ; [32. 64.],0
d1,1,0.64745,0.209131,[13 14] ; [51 45],[14.04878049 12.95121951] ; [49.95121951 46.04878049],0
a1,1,0.663022,0.189873,[ 2 25] ; [ 5 91],[ 1.53658537 25.46341463] ; [ 5.46341463 90.53658537],0
a5,1,0.719938,0.128552,[17 10] ; [64 32],[17.7804878  9.2195122] ; [63.2195122 32.7804878],0
b5,1,0.721921,0.12666,[15 12] ; [57 39],[15.80487805 11.19512195] ; [56.19512195 39.80487805],0
u1,1,0.740128,0.110014,[ 3 24] ; [13 83],[ 3.51219512 23.48780488] ; [12.48780488 83.51219512],0
s6,1,0.755488,0.096977,[19  7] ; [73 23],[19.60655738  6.39344262] ; [72.39344262 23.60655738],0
a3,1,0.813636,0.055572,[18  9] ; [61 34],[17.48360656  9.51639344] ; [61.51639344 33.48360656],0
d4,1,0.817797,0.053074,[23  4] ; [80 16],[22.6097561  4.3902439] ; [80.3902439 15.6097561],0
v3,1,0.822844,0.050126,[ 7 17] ; [25 68],[ 6.56410256 17.43589744] ; [25.43589744 67.56410256],0
