Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1.7e-05,18.515512,[149 131] ; [15 49],[133.48837209 146.51162791] ; [30.51162791 33.48837209],1
p3,1,3.5e-05,17.105448,[188  93] ; [25 39],[173.48695652 107.51304348] ; [39.51304348 24.48695652],1
p4,1,0.000148,14.393198,[220  61] ; [36 29],[207.90751445  73.09248555] ; [48.09248555 16.90751445],1
p11,1,0.002782,8.945497,[249  33] ; [48 17],[241.36599424  40.63400576] ; [55.63400576  9.36599424],0
p2,1,0.005823,7.604206,[263  18] ; [54 11],[257.44797688  23.55202312] ; [59.55202312  5.44797688],0
s5,1,0.018284,5.568704,[104 168] ; [13 46],[ 96.14501511 175.85498489] ; [20.85498489 38.14501511],0
r3,1,0.01937,5.467774,[271   8] ; [59  6],[267.64534884  11.35465116] ; [62.35465116  2.64534884],0
v4,1,0.022195,5.230414,[273   6] ; [60  5],[270.07848837   8.92151163] ; [62.92151163  2.07848837],0
s6,1,0.038308,4.291289,[196  78] ; [36 26],[189.19047619  84.80952381] ; [42.80952381 19.19047619],0
s8,1,0.038841,4.267798,[133 146] ; [21 42],[125.63157895 153.36842105] ; [28.36842105 34.63157895],0
n1,1,0.039453,4.241243,[11 30] ; [8 6],[14.16363636 26.83636364] ; [4.83636364 9.16363636],0
s1,1,0.039569,4.236292,[  7 273] ; [ 5 60],[  9.73913043 270.26086957] ; [ 2.26086957 62.73913043],0
a3,1,0.0579,3.596544,[208  72] ; [40 24],[201.86046512  78.13953488] ; [46.13953488 17.86046512],0
n4,1,0.11302,2.511481,[225  57] ; [46 19],[220.23631124  61.76368876] ; [50.76368876 14.23631124],0
n5,1,0.116422,2.464808,[224  57] ; [46 19],[219.27745665  61.72254335] ; [50.72254335 14.27745665],0
a1,1,0.121698,2.395331,[ 18 264] ; [ 1 64],[ 15.44092219 266.55907781] ; [ 3.55907781 61.44092219],0
s7,1,0.122421,2.386065,[140 125] ; [26 36],[134.52599388 130.47400612] ; [31.47400612 30.52599388],0
p10,1,0.133097,2.256005,[248  33] ; [52 12],[244.34782609  36.65217391] ; [55.65217391  8.34782609],0
d2,1,0.168012,1.900588,[129 152] ; [36 29],[134.00289017 146.99710983] ; [30.99710983 34.00289017],0
b1,1,0.177964,1.814541,[103 179] ; [18 47],[ 98.33429395 183.66570605] ; [22.66570605 42.33429395],0
n6,1,0.20512,1.605543,[246  31] ; [54 11],[242.98245614  34.01754386] ; [57.01754386  7.98245614],0
u3,1,0.29872,1.079898,[41 32] ; [17  8],[43.20408163 29.79591837] ; [14.79591837 10.20408163],0
a6,1,0.308589,1.036707,[215  65] ; [46 19],[211.82608696  68.17391304] ; [49.17391304 15.82608696],0
v3,1,0.324378,0.971213,[120 151] ; [24 40],[116.48955224 154.51044776] ; [27.51044776 36.48955224],0
r4,1,0.349485,0.875327,[265  17] ; [59  6],[263.30835735  18.69164265] ; [60.69164265  4.30835735],0
v2,1,0.351798,0.866959,[166 106] ; [35 29],[162.71428571 109.28571429] ; [38.28571429 25.71428571],0
r1,1,0.359671,0.839043,[240  39] ; [53 12],[237.63662791  41.36337209] ; [55.36337209  9.63662791],0
p5,1,0.380434,0.769299,[ 52 230] ; [ 9 56],[ 49.57348703 232.42651297] ; [11.42651297 53.57348703],0
n3,1,0.383702,0.758808,[32 10] ; [9 5],[30.75 11.25] ; [10.25  3.75],0
s3,1,0.423763,0.639856,[154 123] ; [31 31],[151.16519174 125.83480826] ; [33.83480826 28.16519174],0
a2,1,0.452065,0.565469,[ 78 204] ; [15 50],[ 75.57925072 206.42074928] ; [17.42074928 47.57925072],0
a5,1,0.456896,0.553487,[218  64] ; [53 12],[220.23631124  61.76368876] ; [50.76368876 14.23631124],0
u1,1,0.468902,0.524562,[ 59 223] ; [11 54],[ 56.88760807 225.11239193] ; [13.11239193 51.88760807],0
p1,1,0.486878,0.483418,[ 34 245] ; [10 55],[ 35.68604651 243.31395349] ; [ 8.31395349 56.68604651],0
p12,1,0.497442,0.460388,[ 35 247] ; [ 6 58],[ 33.41618497 248.58381503] ; [ 7.58381503 56.41618497],0
u4,1,0.503101,0.448389,[  5 276] ; [ 2 63],[  5.6849711 275.3150289] ; [ 1.3150289 63.6849711],0
n2,1,0.528558,0.397163,[36  6] ; [11  3],[35.25  6.75] ; [11.75  2.25],0
p9,1,0.680957,0.16905,[250  30] ; [56  8],[249.06976744  30.93023256] ; [56.93023256  7.06976744],0
d1,1,0.685081,0.164463,[179 103] ; [43 22],[180.41498559 101.58501441] ; [41.58501441 23.41498559],0
b4,1,0.695116,0.153602,[168 114] ; [37 28],[166.59942363 115.40057637] ; [38.40057637 26.59942363],0
d4,1,0.714677,0.13365,[237  44] ; [56  9],[237.9566474  43.0433526] ; [55.0433526  9.9566474],0
