Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,42.17437,[88 47] ; [ 3 38],[69.80113636 65.19886364] ; [21.19886364 19.80113636],1
d4,1,0.000146,14.422273,[118  17] ; [25 16],[109.6875  25.3125] ; [33.3125  7.6875],1
d3,1,0.000215,13.692069,[110  24] ; [22 19],[101.07428571  32.92571429] ; [30.92571429 10.07428571],1
p7,1,0.006355,7.446855,[60 68] ; [28 11],[67.4491018 60.5508982] ; [20.5508982 18.4491018],0
a8,1,0.015107,5.903909,[  2 120] ; [ 4 36],[  4.51851852 117.48148148] ; [ 1.48148148 38.51851852],0
u3,1,0.037773,4.315231,[34 15] ; [ 8 11],[30.26470588 18.73529412] ; [11.73529412  7.26470588],0
a4,1,0.045651,3.994432,[45 90] ; [ 7 34],[39.88636364 95.11363636] ; [12.11363636 28.88636364],0
d2,1,0.050899,3.811589,[52 83] ; [ 9 32],[46.78977273 88.21022727] ; [14.21022727 26.78977273],0
a6,1,0.056161,3.647262,[100  35] ; [24 17],[95.11363636 39.88636364] ; [28.88636364 12.11363636],0
r1,1,0.057191,3.617021,[102  32] ; [25 16],[97.24571429 36.75428571] ; [29.75428571 11.24571429],0
v2,1,0.077879,3.108625,[70 55] ; [16 24],[65.15151515 59.84848485] ; [20.84848485 19.15151515],0
a5,1,0.102486,2.666423,[82 53] ; [19 22],[77.47159091 57.52840909] ; [23.52840909 17.47159091],0
u1,1,0.111635,2.530927,[ 19 116] ; [ 2 39],[ 16.10795455 118.89204545] ; [ 4.89204545 36.10795455],0
s1,1,0.117883,2.445231,[  3 131] ; [ 3 38],[  4.59428571 129.40571429] ; [ 1.40571429 39.59428571],0
r2,1,0.14372,2.137671,[122  12] ; [34  7],[119.45142857  14.54857143] ; [36.54857143  4.45142857],0
a3,1,0.178439,1.810581,[85 50] ; [21 20],[81.30681818 53.69318182] ; [24.69318182 16.30681818],0
r3,1,0.183498,1.769063,[126   8] ; [36  5],[124.04571429   9.95428571] ; [37.95428571  3.04571429],0
a2,1,0.185307,1.75454,[ 25 110] ; [ 4 37],[ 22.24431818 112.75568182] ; [ 6.75568182 34.24431818],0
v4,1,0.188229,1.731428,[125   8] ; [36  5],[123.06321839   9.93678161] ; [37.93678161  3.06321839],0
p5,1,0.192153,1.701032,[  6 127] ; [ 4 36],[  7.68786127 125.31213873] ; [ 2.31213873 37.68786127],0
r4,1,0.203472,1.617273,[111  24] ; [30 11],[108.15340909  26.84659091] ; [32.84659091  8.15340909],0
p12,1,0.215476,1.534249,[  4 130] ; [ 3 38],[  5.36 128.64] ; [ 1.64 39.36],0
p6,1,0.249108,1.328301,[ 28 104] ; [12 28],[ 30.69767442 101.30232558] ; [ 9.30232558 30.69767442],0
n1,1,0.252634,1.30868,[10 38] ; [5 9],[11.61290323 36.38709677] ; [ 3.38709677 10.61290323],0
n5,1,0.27051,1.214159,[40 94] ; [16 25],[42.88 91.12] ; [13.12 27.88],0
p11,1,0.280868,1.162886,[83 52] ; [29 12],[85.90909091 49.09090909] ; [26.09090909 14.90909091],0
b5,1,0.290987,1.115051,[88 47] ; [23 18],[85.14204545 49.85795455] ; [25.85795455 15.14204545],0
v1,1,0.31059,1.028166,[56 74] ; [14 27],[53.21637427 76.78362573] ; [16.78362573 24.21637427],0
b1,1,0.34512,0.891319,[42 93] ; [16 25],[44.48863636 90.51136364] ; [13.51136364 27.48863636],0
n2,1,0.347211,0.883622,[27 20] ; [10  4],[28.50819672 18.49180328] ; [8.49180328 5.50819672],0
u4,1,0.3689,0.807368,[  1 134] ; [ 1 40],[  1.53409091 133.46590909] ; [ 0.46590909 40.53409091],0
a1,1,0.3689,0.807368,[  1 134] ; [ 1 40],[  1.53409091 133.46590909] ; [ 0.46590909 40.53409091],0
n6,1,0.374222,0.789597,[84 49] ; [29 12],[86.37356322 46.62643678] ; [26.62643678 14.37356322],0
s7,1,0.403966,0.696489,[42 86] ; [16 24],[44.19047619 83.80952381] ; [13.80952381 26.19047619],0
p8,1,0.434193,0.611581,[60 72] ; [21 19],[62.1627907 69.8372093] ; [18.8372093 21.1627907],0
s8,1,0.454284,0.559941,[41 94] ; [15 26],[42.95454545 92.04545455] ; [13.04545455 27.95454545],0
v3,1,0.530675,0.393098,[38 88] ; [10 30],[36.43373494 89.56626506] ; [11.56626506 28.43373494],0
p4,1,0.535486,0.38397,[58 76] ; [20 21],[59.72571429 74.27428571] ; [18.27428571 22.72571429],0
p3,1,0.54836,0.360263,[49 84] ; [13 28],[47.3908046 85.6091954] ; [14.6091954 26.3908046],0
s5,1,0.594663,0.283121,[39 94] ; [10 30],[37.67052023 95.32947977] ; [11.32947977 28.67052023],0
b4,1,0.595578,0.281717,[82 53] ; [23 18],[80.53977273 54.46022727] ; [24.46022727 16.53977273],0
s4,1,0.610985,0.258743,[ 31 104] ; [11 30],[ 32.21590909 102.78409091] ; [ 9.78409091 31.21590909],0
u2,1,0.623989,0.240301,[29 20] ; [10  9],[28.10294118 20.89705882] ; [10.89705882  8.10294118],0
n3,1,0.633949,0.226744,[31 17] ; [10  4],[31.74193548 16.25806452] ; [9.25806452 4.74193548],0
s2,1,0.736124,0.113563,[60 75] ; [17 24],[59.0625 75.9375] ; [17.9375 23.0625],0
b3,1,0.742398,0.10803,[21 45] ; [ 5 13],[20.42857143 45.57142857] ; [ 5.57142857 12.42857143],0
b2,1,0.742398,0.10803,[21 45] ; [ 5 13],[20.42857143 45.57142857] ; [ 5.57142857 12.42857143],0
s6,1,0.826973,0.047779,[81 53] ; [24 17],[80.4 53.6] ; [24.6 16.4],0
p1,1,0.914761,0.011457,[  7 125] ; [ 2 39],[  6.86705202 125.13294798] ; [ 2.13294798 38.86705202],0
p9,1,0.955371,0.003132,[102  28] ; [32  9],[101.87134503  28.12865497] ; [32.12865497  8.87134503],0
p10,1,0.990577,0.000139,[95 35] ; [30 11],[95.02923977 34.97076023] ; [29.97076023 11.02923977],0
s3,1,0.991807,0.000105,[65 68] ; [20 21],[64.97126437 68.02873563] ; [20.02873563 20.97126437],0
p2,1,0.998008,6e-06,[103  29] ; [32  9],[103.00578035  28.99421965] ; [31.99421965  9.00578035],0
