Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,61.054532,[ 33 532] ; [29 63],[ 53.31811263 511.68188737] ; [ 8.68188737 83.31811263],1
p12,1,0.0,47.591557,[ 37 528] ; [27 64],[ 55.12195122 509.87804878] ; [ 8.87804878 82.12195122],1
s5,1,0.0,35.442191,[181 368] ; [55 27],[205.33122029 343.66877971] ; [30.66877971 51.33122029],1
p8,1,0.0,28.515272,[295 263] ; [76 16],[318.48923077 239.51076923] ; [52.51076923 39.48923077],1
p3,1,0.0,27.613506,[283 284] ; [73 19],[306.30045524 260.69954476] ; [49.69954476 42.30045524],1
p4,1,0.0,27.273391,[338 227] ; [81 11],[360.32724505 204.67275495] ; [58.67275495 33.32724505],1
p6,1,1e-06,24.258594,[210 351] ; [59 32],[231.45552147 329.54447853] ; [37.54447853 53.45552147],1
a1,1,2e-06,22.575963,[ 17 550] ; [13 79],[ 25.81183612 541.18816388] ; [ 4.18816388 87.81183612],1
s7,1,0.000237,13.513463,[271 275] ; [61 25],[286.82278481 259.17721519] ; [45.17721519 40.82278481],1
b5,1,0.000362,12.718282,[352 215] ; [39 53],[336.41426404 230.58573596] ; [54.58573596 37.41426404],1
v3,1,0.001469,10.117312,[214 337] ; [50 38],[227.64319249 323.35680751] ; [36.35680751 51.64319249],0
s1,1,0.00223,9.349763,[ 11 548] ; [ 7 85],[ 15.4562212 543.5437788] ; [ 2.5437788 89.4562212],0
s6,1,0.006551,7.392099,[386 172] ; [71 14],[396.58786936 161.41213064] ; [60.41213064 24.58786936],0
p7,1,0.00697,7.280708,[360 196] ; [72 19],[371.23956723 184.76043277] ; [60.76043277 30.23956723],0
v1,1,0.010108,6.615695,[303 251] ; [61 27],[314.105919 239.894081] ; [49.894081 38.105919],0
n4,1,0.01164,6.364936,[455 111] ; [84  8],[463.63829787 102.36170213] ; [75.36170213 16.63829787],0
r2,1,0.01212,6.293226,[538  22] ; [81  9],[533.29230769  26.70769231] ; [85.70769231  4.29230769],0
n5,1,0.023168,5.155849,[454 111] ; [83  9],[461.80365297 103.19634703] ; [75.19634703 16.80365297],0
s8,1,0.023437,5.135831,[263 302] ; [54 37],[273.02591463 291.97408537] ; [43.97408537 47.02591463],0
n3,1,0.04856,3.890494,[92 27] ; [10  8],[88.59854015 30.40145985] ; [13.40145985  4.59854015],0
u4,1,0.059352,3.555407,[ 12 555] ; [ 5 86],[ 14.64893617 552.35106383] ; [ 2.35106383 88.64893617],0
b3,1,0.09132,2.850946,[127 207] ; [32 33],[133.09774436 200.90225564] ; [25.90225564 39.09774436],0
b2,1,0.09132,2.850946,[127 207] ; [32 33],[133.09774436 200.90225564] ; [25.90225564 39.09774436],0
p10,1,0.093838,2.807268,[518  47] ; [88  3],[521.93597561  43.06402439] ; [84.06402439  6.93597561],0
b1,1,0.143337,2.141769,[184 383] ; [37 55],[190.14719272 376.85280728] ; [30.85280728 61.14719272],0
a3,1,0.176471,1.827095,[409 154] ; [73 19],[414.29923664 148.70076336] ; [67.70076336 24.29923664],0
a2,1,0.191466,1.706304,[147 420] ; [18 74],[141.96509863 425.03490137] ; [23.03490137 68.96509863],0
r3,1,0.212961,1.551185,[548  17] ; [85  5],[546.02290076  18.97709924] ; [86.97709924  3.02290076],0
p11,1,0.21469,1.539514,[477  90] ; [82 10],[480.96054628  86.03945372] ; [78.03945372 13.96054628],0
n1,1,0.229018,1.44695,[42 77] ; [9 9],[44.29927007 74.70072993] ; [ 6.70072993 11.29927007],0
s2,1,0.239123,1.385759,[294 269] ; [53 37],[299.17457887 263.82542113] ; [47.82542113 42.17457887],0
s4,1,0.249988,1.323373,[104 458] ; [12 77],[100.14132104 461.85867896] ; [15.85867896 73.14132104],0
p2,1,0.270908,1.212146,[493  72] ; [84  8],[496.20243531  68.79756469] ; [80.79756469 11.20243531],0
