Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001641,9.912833,[19 78] ; [18 21],[26.38970588 70.61029412] ; [10.61029412 28.38970588],0
v3,1,0.004868,7.927943,[20 72] ; [18 21],[26.6870229 65.3129771] ; [11.3129771 27.6870229],0
s6,1,0.00535,7.757207,[28 70] ; [21 18],[35.05109489 62.94890511] ; [13.94890511 25.05109489],0
u3,1,0.00536,7.753846,[15 27] ; [11  3],[19.5 22.5] ; [6.5 7.5],0
s3,1,0.011348,6.410029,[26 70] ; [19 19],[32.23880597 63.76119403] ; [12.76119403 25.23880597],0
s7,1,0.026413,4.92875,[10 82] ; [10 28],[14.15384615 77.84615385] ; [ 5.84615385 32.15384615],0
u1,1,0.037904,4.309326,[ 6 92] ; [ 7 33],[ 9.23188406 88.76811594] ; [ 3.76811594 36.23188406],0
b1,1,0.047516,3.927032,[50 48] ; [13 27],[44.73913043 53.26086957] ; [18.26086957 21.73913043],0
p11,1,0.057836,3.598377,[39 59] ; [23 17],[44.02898551 53.97101449] ; [17.97101449 22.02898551],0
v4,1,0.131947,2.269441,[68 30] ; [32  7],[71.53284672 26.46715328] ; [28.46715328 10.53284672],0
p9,1,0.132889,2.258427,[38 55] ; [22 18],[41.95488722 51.04511278] ; [18.04511278 21.95488722],0
v2,1,0.134714,2.237319,[33 59] ; [19 19],[36.8 55.2] ; [15.2 22.8],0
n6,1,0.145037,2.123683,[54 43] ; [27 12],[57.77205882 39.22794118] ; [23.22794118 15.77205882],0
a8,1,0.157299,2.0,[10 86] ; [ 1 35],[ 8. 88.] ; [ 3. 33.],0
d5,1,0.163012,1.946058,[61 36] ; [20 20],[57.35036496 39.64963504] ; [23.64963504 16.35036496],0
d3,1,0.180573,1.792898,[46 51] ; [24 16],[49.5620438 47.4379562] ; [20.4379562 19.5620438],0
p10,1,0.181218,1.787606,[38 57] ; [21 19],[41.51851852 53.48148148] ; [17.48148148 22.51851852],0
n1,1,0.189612,1.720633,[16 27] ; [7 5],[17.98181818 25.01818182] ; [5.01818182 6.98181818],0
a7,1,0.191371,1.707033,[56 42] ; [27 12],[59.37226277 38.62773723] ; [23.62773723 15.37226277],0
r4,1,0.194603,1.682419,[57 41] ; [28 12],[60.36231884 37.63768116] ; [24.63768116 15.36231884],0
a2,1,0.240345,1.378568,[12 86] ; [ 8 32],[14.20289855 83.79710145] ; [ 5.79710145 34.20289855],0
n2,1,0.252983,1.306757,[25 19] ; [9 3],[26.71428571 17.28571429] ; [7.28571429 4.71428571],0
s5,1,0.304299,1.05526,[13 81] ; [ 8 30],[14.95454545 79.04545455] ; [ 6.04545455 31.95454545],0
p4,1,0.329744,0.949901,[21 74] ; [12 28],[23.22222222 71.77777778] ; [ 9.77777778 30.22222222],0
a3,1,0.335505,0.927531,[56 41] ; [26 13],[58.48529412 38.51470588] ; [23.51470588 15.48529412],0
n3,1,0.344401,0.893982,[21 20] ; [8 4],[22.43396226 18.56603774] ; [6.56603774 5.43396226],0
a4,1,0.352286,0.865204,[34 63] ; [17 22],[36.375 60.625] ; [14.625 24.375],0
s1,1,0.375647,0.7849,[10 87] ; [ 6 32],[11.4962963 85.5037037] ; [ 4.5037037 33.4962963],0
p6,1,0.375647,0.7849,[10 87] ; [ 6 32],[11.4962963 85.5037037] ; [ 4.5037037 33.4962963],0
b3,1,0.376941,0.780655,[20 34] ; [11 12],[21.74025974 32.25974026] ; [ 9.25974026 13.74025974],0
b2,1,0.376941,0.780655,[20 34] ; [11 12],[21.74025974 32.25974026] ; [ 9.25974026 13.74025974],0
r1,1,0.392479,0.731248,[55 43] ; [25 14],[57.22627737 40.77372263] ; [22.77372263 16.22627737],0
b5,1,0.39442,0.725271,[51 47] ; [24 16],[53.26086957 44.73913043] ; [21.73913043 18.26086957],0
r3,1,0.442126,0.590758,[69 29] ; [30  9],[70.81751825 27.18248175] ; [28.18248175 10.81751825],0
u4,1,0.509355,0.435392,[ 1 97] ; [ 1 39],[ 1.42028986 96.57971014] ; [ 0.57971014 39.42028986],0
r2,1,0.5333,0.388099,[76 19] ; [33  6],[77.2761194 17.7238806] ; [31.7238806  7.2761194],0
d4,1,0.558407,0.34247,[68 29] ; [26 14],[66.55474453 30.44525547] ; [27.44525547 12.55474453],0
a5,1,0.598476,0.2773,[54 44] ; [24 16],[55.39130435 42.60869565] ; [22.60869565 17.39130435],0
d2,1,0.619003,0.247271,[40 55] ; [15 25],[38.7037037 56.2962963] ; [16.2962963 23.7037037],0
n4,1,0.637625,0.221862,[56 42] ; [24 15],[57.22627737 40.77372263] ; [22.77372263 16.22627737],0
p12,1,0.651914,0.203495,[ 4 94] ; [ 1 39],[ 3.55072464 94.44927536] ; [ 1.44927536 38.55072464],0
n5,1,0.683333,0.166399,[56 41] ; [24 15],[57.05882353 39.94117647] ; [22.94117647 16.05882353],0
p3,1,0.746392,0.104588,[25 73] ; [11 28],[25.75182482 72.24817518] ; [10.24817518 28.75182482],0
p8,1,0.770474,0.085121,[22 75] ; [10 30],[22.65693431 74.34306569] ; [ 9.34306569 30.65693431],0
p7,1,0.854348,0.033699,[27 69] ; [11 26],[27.42857143 68.57142857] ; [10.57142857 26.42857143],0
b4,1,0.865767,0.028574,[53 45] ; [21 19],[52.55072464 45.44927536] ; [21.44927536 18.55072464],0
p1,1,0.881599,0.022184,[ 9 89] ; [ 4 36],[ 9.23188406 88.76811594] ; [ 3.76811594 36.23188406],0
u2,1,0.92727,0.008332,[17 24] ; [6 8],[17.14545455 23.85454545] ; [5.85454545 8.14545455],0
s4,1,0.939166,0.005825,[16 82] ; [ 6 32],[15.85294118 82.14705882] ; [ 6.14705882 31.85294118],0
a6,1,0.942798,0.005149,[54 43] ; [22 18],[53.81021898 43.18978102] ; [22.18978102 17.81021898],0
d1,1,0.942907,0.005129,[41 57] ; [17 23],[41.1884058 56.8115942] ; [16.8115942 23.1884058],0
p5,1,0.970186,0.001397,[ 5 92] ; [ 2 38],[ 4.95620438 92.04379562] ; [ 2.04379562 37.95620438],0
a1,1,0.971262,0.001298,[10 88] ; [ 4 36],[ 9.94202899 88.05797101] ; [ 4.05797101 35.94202899],0
