Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,111.790061,[211 109] ; [ 4 91],[165.78313253 154.21686747] ; [49.21686747 45.78313253],1
d3,1,0.0,99.424629,[253  67] ; [22 71],[213.07506053 106.92493947] ; [61.92493947 31.07506053],1
d5,1,0.0,70.468657,[274  46] ; [41 53],[243.47826087  76.52173913] ; [71.52173913 22.47826087],1
a3,1,0.0,26.13375,[232  88] ; [42 53],[211.27710843 108.72289157] ; [62.72289157 32.27710843],1
a5,1,1e-06,24.309412,[232  88] ; [43 52],[212.04819277 107.95180723] ; [62.95180723 32.04819277],1
a7,1,2e-06,22.838115,[245  75] ; [48 46],[226.47342995  93.52657005] ; [66.52657005 27.47342995],1
r1,1,1.4e-05,18.907928,[255  64] ; [55 40],[238.8647343  80.1352657] ; [71.1352657 23.8647343],1
d2,1,1.8e-05,18.371463,[160 159] ; [24 71],[141.77777778 177.22222222] ; [42.22222222 52.77777778],1
a4,1,3.4e-05,17.156943,[143 177] ; [20 75],[125.68674699 194.31325301] ; [37.31325301 57.68674699],1
a2,1,4.3e-05,16.722862,[ 78 242] ; [ 5 90],[ 64. 256.] ; [19. 76.],1
u1,1,0.000145,14.440094,[ 56 264] ; [ 2 93],[ 44.72289157 275.27710843] ; [13.27710843 81.72289157],1
r4,1,0.012263,6.27242,[287  33] ; [76 19],[279.90361446  40.09638554] ; [83.09638554 11.90361446],0
r3,1,0.013292,6.129803,[300  19] ; [82 13],[294.34299517  24.65700483] ; [87.65700483  7.34299517],0
s2,1,0.013738,6.071478,[151 168] ; [31 63],[140.57627119 178.42372881] ; [41.42372881 52.57627119],0
r2,1,0.022689,5.19214,[298  18] ; [83 12],[292.93430657  23.06569343] ; [88.06569343  6.93430657],0
u3,1,0.02424,5.077384,[52 33] ; [22 31],[45.57971014 39.42028986] ; [28.42028986 24.57971014],0
u2,1,0.035974,4.398336,[53 33] ; [23 30],[47.02158273 38.97841727] ; [28.97841727 24.02158273],0
p10,1,0.037937,4.307842,[242  75] ; [61 32],[234.27073171  82.72926829] ; [68.72926829 24.27073171],0
a6,1,0.043466,4.077193,[224  96] ; [56 39],[215.90361446 104.09638554] ; [64.09638554 30.90361446],0
v2,1,0.053527,3.727379,[132 176] ; [28 61],[124.13098237 183.86901763] ; [35.86901763 53.13098237],0
s3,1,0.071685,3.244001,[170 147] ; [40 53],[162.36585366 154.63414634] ; [47.63414634 45.36585366],0
a1,1,0.073472,3.203694,[ 17 303] ; [ 1 94],[ 13.87951807 306.12048193] ; [ 4.12048193 90.87951807],0
s6,1,0.081376,3.037204,[195 121] ; [48 45],[187.74572127 128.25427873] ; [55.25427873 37.74572127],0
n4,1,0.0822,3.020864,[228  91] ; [59 36],[221.14251208  97.85748792] ; [65.85748792 29.14251208],0
s7,1,0.102716,2.662865,[139 170] ; [31 57],[132.31738035 176.68261965] ; [37.68261965 50.31738035],0
b3,1,0.108229,2.579892,[ 57 123] ; [10 40],[ 52.43478261 127.56521739] ; [14.56521739 35.43478261],0
b2,1,0.108229,2.579892,[ 57 123] ; [10 40],[ 52.43478261 127.56521739] ; [14.56521739 35.43478261],0
p9,1,0.10866,2.573607,[247  68] ; [64 27],[241.29310345  73.70689655] ; [69.70689655 21.29310345],0
p12,1,0.117819,2.446071,[ 14 305] ; [ 8 86],[ 16.99273608 302.00726392] ; [ 5.00726392 88.99273608],0
s8,1,0.160632,1.968266,[117 203] ; [27 67],[111.30434783 208.69565217] ; [32.69565217 61.30434783],0
p1,1,0.187035,1.740817,[ 18 300] ; [ 9 86],[ 20.78934625 297.21065375] ; [ 6.21065375 88.78934625],0
p4,1,0.223864,1.479429,[165 150] ; [43 52],[159.80487805 155.19512195] ; [48.19512195 46.80487805],0
b4,1,0.281997,1.15744,[185 135] ; [49 46],[180.43373494 139.56626506] ; [53.56626506 41.43373494],0
p5,1,0.322031,0.980678,[ 21 299] ; [ 9 85],[ 23.1884058 296.8115942] ; [ 6.8115942 87.1884058],0
n3,1,0.331408,0.943389,[68 29] ; [23  6],[70.05555556 26.94444444] ; [20.94444444  8.05555556],0
b5,1,0.361544,0.832523,[182 138] ; [49 46],[178.12048193 141.87951807] ; [52.87951807 42.12048193],0
n6,1,0.426158,0.633271,[261  59] ; [74 21],[258.31325301  61.68674699] ; [76.68674699 18.31325301],0
n5,1,0.45319,0.562662,[203 113] ; [65 30],[206.05352798 109.94647202] ; [61.94647202 33.05352798],0
p7,1,0.486713,0.483784,[176 135] ; [57 37],[178.92098765 132.07901235] ; [54.07901235 39.92098765],0
p8,1,0.5771,0.310946,[143 174] ; [45 48],[145.35609756 171.64390244] ; [42.64390244 50.35609756],0
p2,1,0.585329,0.297698,[251  69] ; [72 23],[249.06024096  70.93975904] ; [73.93975904 21.06024096],0
v3,1,0.622898,0.241816,[ 87 225] ; [23 68],[ 85.16129032 226.83870968] ; [24.83870968 66.16129032],0
n2,1,0.661863,0.191269,[68 29] ; [23  8],[68.9609375 28.0390625] ; [22.0390625  8.9609375],0
