Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.183444,[111  59] ; [ 2 55],[84.62555066 85.37444934] ; [28.37444934 28.62555066],1
d5,1,0.0,48.379815,[148  22] ; [23 33],[128.62831858  41.37168142] ; [42.37168142 13.62831858],1
d3,1,0.0,30.364586,[123  47] ; [17 38],[105.77777778  64.22222222] ; [34.22222222 20.77777778],1
d2,1,2e-06,22.548556,[97 72] ; [12 45],[81.50884956 87.49115044] ; [27.49115044 29.50884956],1
r1,1,1e-05,19.607408,[128  41] ; [24 31],[114.67857143  54.32142857] ; [37.32142857 17.67857143],1
a4,1,2e-05,18.143354,[85 84] ; [10 46],[71.35555556 97.64444444] ; [23.64444444 32.35555556],1
a3,1,0.000322,12.938749,[121  47] ; [25 30],[109.99103139  58.00896861] ; [36.00896861 18.99103139],1
r3,1,0.001167,10.541606,[142  26] ; [36 20],[133.5  34.5] ; [44.5 11.5],0
s6,1,0.001839,9.70319,[101  66] ; [20 35],[91.02252252 75.97747748] ; [29.97747748 25.02252252],0
u1,1,0.002496,9.14378,[ 30 140] ; [ 1 56],[ 23.21585903 146.78414097] ; [ 7.78414097 49.21585903],0
v2,1,0.002595,9.07257,[83 81] ; [15 40],[73.38812785 90.61187215] ; [24.61187215 30.38812785],0
a2,1,0.004201,8.194957,[ 46 124] ; [ 5 52],[ 38.1938326 131.8061674] ; [12.8061674 44.1938326],0
v4,1,0.006678,7.357595,[148  22] ; [40 16],[141.4159292  28.5840708] ; [46.5840708  9.4159292],0
s5,1,0.007032,7.264891,[ 53 107] ; [ 8 48],[ 45.18518519 114.81481481] ; [15.81481481 40.18518519],0
a5,1,0.012185,6.283703,[115  55] ; [28 29],[107.09251101  62.90748899] ; [35.90748899 21.09251101],0
r4,1,0.016036,5.798951,[127  43] ; [33 24],[119.82378855  50.17621145] ; [40.17621145 16.82378855],0
b4,1,0.023509,5.13049,[98 72] ; [23 34],[90.61674009 79.38325991] ; [30.38325991 26.61674009],0
s2,1,0.046113,3.977445,[82 87] ; [19 38],[75.52654867 93.47345133] ; [25.47345133 31.52654867],0
n5,1,0.046915,3.948435,[91 78] ; [38 17],[97.32589286 71.67410714] ; [31.67410714 23.32589286],0
a7,1,0.050963,3.809478,[120  50] ; [31 24],[114.08888889  55.91111111] ; [36.91111111 18.08888889],0
u2,1,0.053366,3.732422,[23 23] ; [ 9 23],[18.87179487 27.12820513] ; [13.12820513 18.87179487],0
p3,1,0.057016,3.622126,[ 65 104] ; [14 43],[ 59.07522124 109.92477876] ; [19.92477876 37.07522124],0
p1,1,0.076656,3.13442,[  9 160] ; [ 7 50],[ 11.96460177 157.03539823] ; [ 4.03539823 52.96460177],0
p10,1,0.092886,2.823624,[90 77] ; [22 32],[84.63348416 82.36651584] ; [27.36651584 26.63348416],0
b5,1,0.14087,2.168427,[111  59] ; [31 26],[106.34361233  63.65638767] ; [35.65638767 21.34361233],0
s7,1,0.193306,1.692236,[65 89] ; [17 36],[61.00483092 92.99516908] ; [20.99516908 32.00483092],0
a6,1,0.194969,1.679669,[106  64] ; [30 27],[101.85022026  68.14977974] ; [34.14977974 22.85022026],0
s8,1,0.247337,1.338284,[ 55 113] ; [14 43],[ 51.52 116.48] ; [17.48 39.52],0
s3,1,0.279396,1.170025,[83 85] ; [23 33],[79.5 88.5] ; [26.5 29.5],0
r2,1,0.300641,1.071349,[148  18] ; [47  9],[145.81081081  20.18918919] ; [49.18918919  6.81081081],0
p9,1,0.307697,1.040535,[98 66] ; [28 26],[94.78899083 69.21100917] ; [31.21100917 22.78899083],0
v3,1,0.354733,0.856455,[ 52 110] ; [14 41],[ 49.2718894 112.7281106] ; [16.7281106 38.2718894],0
u3,1,0.361361,0.833158,[24 23] ; [13 19],[22.01265823 24.98734177] ; [14.98734177 17.01265823],0
b1,1,0.379225,0.773213,[87 83] ; [33 24],[89.86784141 80.13215859] ; [30.13215859 26.86784141],0
v1,1,0.380978,0.767544,[70 98] ; [20 37],[ 67.2 100.8] ; [22.8 34.2],0
a1,1,0.447273,0.577552,[ 10 160] ; [ 5 52],[ 11.23348018 158.76651982] ; [ 3.76651982 53.23348018],0
a8,1,0.447928,0.575889,[ 12 140] ; [ 6 47],[ 13.34634146 138.65365854] ; [ 4.65365854 48.34634146],0
p2,1,0.452521,0.564329,[105  65] ; [32 25],[102.59911894  67.40088106] ; [34.40088106 22.59911894],0
n3,1,0.460594,0.544451,[43 23] ; [13 10],[41.52808989 24.47191011] ; [14.47191011  8.52808989],0
n4,1,0.50644,0.441415,[99 70] ; [35 20],[101.09821429  67.90178571] ; [32.90178571 22.09821429],0
p6,1,0.510091,0.43388,[ 46 120] ; [13 43],[ 44.11711712 121.88288288] ; [14.88288288 41.11711712],0
n2,1,0.520986,0.41194,[45 22] ; [15 10],[43.69565217 23.30434783] ; [16.30434783  8.69565217],0
n6,1,0.647396,0.209199,[110  57] ; [35 21],[108.58744395  58.41255605] ; [36.41255605 19.58744395],0
s4,1,0.678677,0.171619,[ 37 132] ; [11 46],[ 35.89380531 133.10619469] ; [12.10619469 44.89380531],0
p8,1,0.680157,0.169949,[ 49 119] ; [15 42],[ 47.78666667 120.21333333] ; [16.21333333 40.78666667],0
n1,1,0.766424,0.088242,[26 40] ; [ 9 16],[25.38461538 40.61538462] ; [ 9.61538462 15.38461538],0
s1,1,0.771764,0.08414,[ 11 157] ; [ 3 52],[ 10.5470852 157.4529148] ; [ 3.4529148 51.5470852],0
b2,1,0.822224,0.050483,[30 57] ; [10 21],[29.49152542 57.50847458] ; [10.50847458 20.49152542],0
b3,1,0.822224,0.050483,[30 57] ; [10 21],[29.49152542 57.50847458] ; [10.50847458 20.49152542],0
p7,1,0.903389,0.014733,[73 94] ; [25 31],[73.39013453 93.60986547] ; [24.60986547 31.39013453],0
