Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.000102,15.103759,[ 1 15] ; [36 23],[7.89333333 8.10666667] ; [29.10666667 29.89333333],1
v2,1,0.002933,8.848727,[ 2 14] ; [31 26],[7.23287671 8.76712329] ; [25.76712329 31.23287671],0
d5,1,0.003237,8.668821,[8 8] ; [50  9],[12.37333333  3.62666667] ; [45.62666667 13.37333333],0
d3,1,0.004071,8.251653,[6 9] ; [46 13],[10.54054054  4.45945946] ; [41.45945946 17.54054054],0
v4,1,0.013266,6.133333,[6 9] ; [40 14],[10.  5.] ; [36. 18.],0
b5,1,0.017389,5.656653,[ 5 11] ; [38 21],[9.17333333 6.82666667] ; [33.82666667 25.17333333],0
n1,1,0.032135,4.591304,[4 2] ; [ 6 21],[1.81818182 4.18181818] ; [ 8.18181818 18.81818182],0
s6,1,0.046501,3.963341,[ 3 13] ; [26 30],[6.44444444 9.55555556] ; [22.55555556 33.44444444],0
s2,1,0.075439,3.160519,[ 2 14] ; [20 36],[ 4.88888889 11.11111111] ; [17.11111111 38.88888889],0
p3,1,0.088536,2.900802,[ 2 14] ; [20 38],[ 4.75675676 11.24324324] ; [17.24324324 40.75675676],0
s7,1,0.088547,2.900597,[ 2 13] ; [20 35],[ 4.71428571 10.28571429] ; [17.28571429 37.71428571],0
u3,1,0.117852,2.445633,[1 6] ; [10 11],[2.75 4.25] ; [ 8.25 12.75],0
p1,1,0.118235,2.440548,[ 3 12] ; [ 4 55],[ 1.41891892 13.58108108] ; [ 5.58108108 53.41891892],0
n5,1,0.146751,2.105705,[11  5] ; [27 29],[8.44444444 7.55555556] ; [29.55555556 26.44444444],0
s3,1,0.163187,1.944444,[ 4 12] ; [24 30],[6.4 9.6] ; [21.6 32.4],0
a6,1,0.188382,1.730226,[8 8] ; [40 19],[10.24  5.76] ; [37.76 21.24],0
d2,1,0.205642,1.601847,[ 4 12] ; [25 34],[6.18666667 9.81333333] ; [22.81333333 36.18666667],0
a1,1,0.23762,1.394659,[ 3 13] ; [ 5 54],[ 1.70666667 14.29333333] ; [ 6.29333333 52.70666667],0
r3,1,0.295596,1.093959,[8 7] ; [38 18],[9.71830986 5.28169014] ; [36.28169014 19.71830986],0
p11,1,0.322676,0.978068,[7 9] ; [34 25],[8.74666667 7.25333333] ; [32.25333333 26.74666667],0
u1,1,0.347352,0.883108,[ 1 15] ; [ 9 50],[ 2.13333333 13.86666667] ; [ 7.86666667 51.13333333],0
s8,1,0.382505,0.762634,[ 2 14] ; [13 45],[ 3.24324324 12.75675676] ; [11.75675676 46.24324324],0
p6,1,0.393791,0.727205,[ 5 11] ; [12 45],[ 3.7260274 12.2739726] ; [13.2739726 43.7260274],0
v1,1,0.397702,0.715264,[ 4 12] ; [20 35],[ 5.4084507 10.5915493] ; [18.5915493 36.4084507],0
