Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,54.835903,[ 88 140] ; [97 24],[120.85959885 107.14040115] ; [64.14040115 56.85959885],1
v1,1,0.000939,10.943998,[101 138] ; [74 48],[115.85872576 123.14127424] ; [59.14127424 62.85872576],1
s8,1,0.004039,8.266263,[ 81 160] ; [60 62],[ 93.61157025 147.38842975] ; [47.38842975 74.61157025],0
a1,1,0.014017,6.036022,[  4 238] ; [  8 115],[  7.95616438 234.04383562] ; [  4.04383562 118.95616438],0
s2,1,0.018702,5.529184,[102 137] ; [68 54],[112.54847645 126.45152355] ; [57.45152355 64.54847645],0
n5,1,0.021806,5.261227,[156  83] ; [94 28],[165.51246537  73.48753463] ; [84.48753463 37.51246537],0
d1,1,0.022293,5.222758,[123 119] ; [78 45],[133.26575342 108.73424658] ; [67.73424658 55.26575342],0
d2,1,0.025106,5.016584,[ 98 144] ; [64 57],[108. 134.] ; [54. 67.],0
v4,1,0.027875,4.835808,[218  20] ; [120   3],[222.8365651  15.1634349] ; [115.1634349   7.8365651],0
p12,1,0.050973,3.809147,[  7 233] ; [  9 113],[ 10.60773481 229.39226519] ; [  5.39226519 116.60773481],0
s4,1,0.059,3.565265,[ 41 196] ; [ 12 110],[ 34.98885794 202.01114206] ; [ 18.01114206 103.98885794],0
p8,1,0.060312,3.528772,[ 82 156] ; [54 67],[ 90.16155989 147.83844011] ; [45.83844011 75.16155989],0
s7,1,0.063015,3.456208,[ 94 141] ; [59 58],[102.14488636 132.85511364] ; [50.85511364 66.14488636],0
b4,1,0.075754,3.15373,[136 106] ; [81 42],[143.8739726  98.1260274] ; [73.1260274 49.8739726],0
p5,1,0.087322,2.923059,[  8 233] ; [  9 114],[ 11.25549451 229.74450549] ; [  5.74450549 117.25549451],0
n1,1,0.119238,2.427306,[33 46] ; [ 8 23],[29.44545455 49.55454545] ; [11.55454545 19.44545455],0
p4,1,0.122519,2.384817,[ 82 158] ; [51 69],[ 88.66666667 151.33333333] ; [44.33333333 75.66666667],0
n6,1,0.133413,2.252338,[187  53] ; [104  19],[192.39669421  47.60330579] ; [98.60330579 24.39669421],0
r4,1,0.138491,2.194651,[217  25] ; [116   7],[220.78356164  21.21643836] ; [112.21643836  10.78356164],0
d3,1,0.143054,2.144801,[163  79] ; [92 31],[169.06849315  72.93150685] ; [85.93150685 37.06849315],0
u1,1,0.156107,2.011541,[ 30 212] ; [ 22 101],[ 34.47671233 207.52328767] ; [ 17.52328767 105.47671233],0
n4,1,0.176722,1.824974,[166  76] ; [92 30],[171.52747253  70.47252747] ; [86.47252747 35.52747253],0
a4,1,0.219305,1.508915,[ 97 143] ; [58 65],[102.47933884 137.52066116] ; [52.52066116 70.47933884],0
a5,1,0.221261,1.496177,[164  78] ; [91 32],[169.06849315  72.93150685] ; [85.93150685 37.06849315],0
r3,1,0.230802,1.435914,[225  15] ; [118   4],[227.40331492  12.59668508] ; [115.59668508   6.40331492],0
r2,1,0.236975,1.398502,[225  15] ; [117   4],[227.36842105  12.63157895] ; [114.63157895   6.36842105],0
a2,1,0.239098,1.385903,[ 48 194] ; [31 92],[ 52.37808219 189.62191781] ; [26.62191781 96.37808219],0
a3,1,0.27045,1.214463,[158  82] ; [88 35],[162.6446281  77.3553719] ; [83.3553719 39.6446281],0
s6,1,0.2734,1.199608,[148  90] ; [83 39],[152.71666667  85.28333333] ; [78.28333333 43.71666667],0
u2,1,0.273957,1.196825,[42 39] ; [22 13],[44.68965517 36.31034483] ; [19.31034483 15.68965517],0
b1,1,0.297251,1.086486,[ 86 156] ; [37 86],[ 81.55068493 160.44931507] ; [41.44931507 81.55068493],0
p9,1,0.346249,0.887158,[178  61] ; [94 25],[181.58659218  57.41340782] ; [90.41340782 28.58659218],0
d4,1,0.351813,0.866908,[196  45] ; [104  18],[199.17355372  41.82644628] ; [100.82644628  21.17355372],0
s5,1,0.374998,0.787037,[ 63 171] ; [38 83],[ 66.57464789 167.42535211] ; [34.42535211 86.57464789],0
d5,1,0.428342,0.627314,[186  56] ; [99 24],[188.95890411  53.04109589] ; [96.04109589 26.95890411],0
s3,1,0.435822,0.607259,[129 111] ; [68 49],[132.43697479 107.56302521] ; [64.56302521 52.43697479],0
p10,1,0.48474,0.48818,[173  66] ; [91 29],[175.75487465  63.24512535] ; [88.24512535 31.75487465],0
n2,1,0.487764,0.481455,[54 24] ; [25  8],[55.51351351 22.48648649] ; [23.48648649  9.51351351],0
p11,1,0.500467,0.453946,[175  67] ; [93 30],[177.68767123  64.31232877] ; [90.31232877 32.68767123],0
p2,1,0.529966,0.394457,[190  52] ; [93 30],[187.63287671  54.36712329] ; [95.36712329 27.63287671],0
a8,1,0.558845,0.341707,[ 32 193] ; [18 90],[ 33.78378378 191.21621622] ; [16.21621622 91.78378378],0
