Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.001344,10.280531,[14 24] ; [45 20],[21.76699029 16.23300971] ; [37.23300971 27.76699029],0
p9,1,0.001379,10.234069,[27 11] ; [62  4],[32.51923077  5.48076923] ; [56.48076923  9.51923077],0
p10,1,0.006851,7.311713,[24 14] ; [56  9],[29.51456311  8.48543689] ; [50.48543689 14.51456311],0
p2,1,0.008366,6.953386,[27 11] ; [60  6],[31.78846154  6.21153846] ; [55.21153846 10.78846154],0
a2,1,0.012612,6.22274,[ 7 31] ; [28 38],[12.78846154 25.21153846] ; [22.21153846 43.78846154],0
d2,1,0.017117,5.684318,[15 23] ; [42 24],[20.82692308 17.17307692] ; [36.17307692 29.82692308],0
d3,1,0.017751,5.620513,[19 17] ; [50 16],[24.35294118 11.64705882] ; [44.64705882 21.35294118],0
p3,1,0.023675,5.11825,[12 26] ; [36 30],[17.53846154 20.46153846] ; [30.46153846 35.53846154],0
u1,1,0.02574,4.973387,[ 6 32] ; [24 42],[10.96153846 27.03846154] ; [19.03846154 46.96153846],0
d5,1,0.031252,4.639091,[27 10] ; [59  7],[30.89320388  6.10679612] ; [55.10679612 10.89320388],0
a1,1,0.038592,4.278756,[ 4 34] ; [ 1 65],[ 1.82692308 36.17307692] ; [ 3.17307692 62.82692308],0
d1,1,0.04244,4.117578,[17 21] ; [43 23],[21.92307692 16.07692308] ; [38.07692308 27.92307692],0
a5,1,0.045521,3.99924,[23 15] ; [52 14],[27.40384615 10.59615385] ; [47.59615385 18.40384615],0
a7,1,0.068829,3.310734,[23 14] ; [52 14],[26.94174757 10.05825243] ; [48.05825243 17.94174757],0
p11,1,0.069529,3.294101,[21 17] ; [48 18],[25.21153846 12.78846154] ; [43.78846154 22.21153846],0
n2,1,0.091563,2.846677,[11  3] ; [10 10],[8.64705882 5.35294118] ; [12.35294118  7.64705882],0
n4,1,0.1071,2.596495,[28 10] ; [57  9],[31.05769231  6.94230769] ; [53.94230769 12.05769231],0
v4,1,0.205514,1.602751,[37  1] ; [60  6],[35.44230769  2.55769231] ; [61.55769231  4.44230769],0
s6,1,0.21739,1.52152,[23 14] ; [48 17],[25.75490196 11.24509804] ; [45.24509804 19.75490196],0
n6,1,0.224128,1.477744,[30  8] ; [58  8],[32.15384615  5.84615385] ; [55.84615385 10.15384615],0
b3,1,0.232126,1.427787,[10 13] ; [27 19],[12.33333333 10.66666667] ; [24.66666667 21.33333333],0
b2,1,0.232126,1.427787,[10 13] ; [27 19],[12.33333333 10.66666667] ; [24.66666667 21.33333333],0
n5,1,0.253825,1.302129,[24 14] ; [48 17],[26.5631068 11.4368932] ; [45.4368932 19.5631068],0
v1,1,0.285567,1.140402,[17 20] ; [37 28],[19.58823529 17.41176471] ; [34.41176471 30.58823529],0
a8,1,0.31528,1.008427,[ 2 33] ; [ 7 51],[ 3.38709677 31.61290323] ; [ 5.61290323 52.38709677],0
u3,1,0.350045,0.873294,[7 5] ; [12  4],[8.14285714 3.85714286] ; [10.85714286  5.14285714],0
p7,1,0.379375,0.772727,[22 14] ; [46 20],[24. 12.] ; [44. 22.],0
s7,1,0.407016,0.6875,[21 15] ; [42 21],[22.90909091 13.09090909] ; [40.09090909 22.90909091],0
n1,1,0.413645,0.668299,[4 9] ; [ 9 11],[5.12121212 7.87878788] ; [ 7.87878788 12.12121212],0
r1,1,0.416653,0.659735,[26 12] ; [50 16],[27.76923077 10.23076923] ; [48.23076923 17.76923077],0
a3,1,0.416653,0.659735,[26 12] ; [50 16],[27.76923077 10.23076923] ; [48.23076923 17.76923077],0
r4,1,0.441496,0.59239,[32  6] ; [59  7],[33.25  4.75] ; [57.75  8.25],0
s8,1,0.490238,0.476004,[17 20] ; [35 31],[18.67961165 18.32038835] ; [33.32038835 32.67961165],0
n3,1,0.561994,0.336264,[10  4] ; [16  4],[10.70588235  3.29411765] ; [15.29411765  4.70588235],0
r3,1,0.568557,0.325104,[36  2] ; [64  2],[36.53846154  1.46153846] ; [63.46153846  2.53846154],0
a6,1,0.572048,0.319267,[29  9] ; [47 19],[27.76923077 10.23076923] ; [48.23076923 17.76923077],0
d4,1,0.604601,0.268112,[31  7] ; [51 15],[29.96153846  8.03846154] ; [52.03846154 13.96153846],0
s5,1,0.604989,0.267537,[11 22] ; [24 38],[12.15789474 20.84210526] ; [22.84210526 39.15789474],0
r2,1,0.615086,0.252835,[37  1] ; [62  3],[36.52427184  1.47572816] ; [62.47572816  2.52427184],0
p5,1,0.625037,0.238852,[ 1 37] ; [ 3 63],[ 1.46153846 36.53846154] ; [ 2.53846154 63.46153846],0
s1,1,0.632314,0.228936,[ 1 36] ; [ 3 62],[ 1.45098039 35.54901961] ; [ 2.54901961 62.45098039],0
p1,1,0.651524,0.203984,[ 3 35] ; [ 7 59],[ 3.65384615 34.34615385] ; [ 6.34615385 59.65384615],0
b5,1,0.680134,0.169975,[25 13] ; [46 20],[25.94230769 12.05769231] ; [45.05769231 20.94230769],0
s3,1,0.751528,0.100251,[21 17] ; [38 27],[21.76699029 16.23300971] ; [37.23300971 27.76699029],0
v2,1,0.808741,0.058589,[22 15] ; [39 24],[22.57 14.43] ; [38.43 24.57],0
b4,1,0.8187,0.052541,[21 17] ; [38 28],[21.55769231 16.44230769] ; [37.44230769 28.55769231],0
v3,1,0.833289,0.044304,[11 26] ; [20 43],[11.47 25.53] ; [19.53 43.47],0
s2,1,0.876456,0.024169,[23 14] ; [40 26],[22.63106796 14.36893204] ; [40.36893204 25.63106796],0
s4,1,0.911588,0.012329,[ 6 31] ; [10 55],[ 5.80392157 31.19607843] ; [10.19607843 54.80392157],0
b1,1,0.974707,0.001005,[16 22] ; [28 38],[16.07692308 21.92307692] ; [27.92307692 38.07692308],0
u2,1,1.0,0.0,[9 3] ; [12  4],[9. 3.] ; [12.  4.],0
