Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,35.143345,[11 65] ; [50 33],[29.1572327 46.8427673] ; [31.8427673 51.1572327],1
s8,1,0.0,32.581888,[ 9 67] ; [46 38],[26.125 49.875] ; [28.875 55.125],1
s3,1,0.0,30.375521,[20 54] ; [59 24],[37.23566879 36.76433121] ; [41.76433121 41.23566879],1
s7,1,1e-06,23.782284,[14 57] ; [49 35],[28.85806452 42.14193548] ; [34.14193548 49.85806452],1
s5,1,4e-06,21.423863,[ 6 68] ; [33 49],[18.5 55.5] ; [20.5 61.5],1
p10,1,0.00015,14.368324,[36 39] ; [64 19],[47.46835443 27.53164557] ; [52.53164557 30.46835443],1
r3,1,0.000496,12.130326,[52 24] ; [76  8],[60.8 15.2] ; [67.2 16.8],1
p11,1,0.000772,11.30818,[44 32] ; [69 15],[53.675 22.325] ; [59.325 24.675],1
r4,1,0.000897,11.028182,[42 34] ; [67 17],[51.775 24.225] ; [57.225 26.775],1
p3,1,0.001004,10.820877,[18 58] ; [41 43],[28.025 47.975] ; [30.975 53.025],0
r1,1,0.001096,10.657244,[36 40] ; [61 23],[46.075 29.925] ; [50.925 33.075],0
p9,1,0.003261,8.655092,[42 32] ; [66 18],[50.58227848 23.41772152] ; [57.41772152 26.58227848],0
p8,1,0.004014,8.277687,[19 57] ; [39 44],[27.72327044 48.27672956] ; [30.27672956 52.72327044],0
v1,1,0.006046,7.53651,[24 50] ; [45 38],[32.52229299 41.47770701] ; [36.47770701 46.52229299],0
n4,1,0.008488,6.927493,[43 33] ; [64 20],[50.825 25.175] ; [56.175 27.825],0
p5,1,0.008735,6.876234,[ 1 74] ; [10 74],[ 5.18867925 69.81132075] ; [ 5.81132075 78.18867925],0
p4,1,0.008745,6.874272,[23 52] ; [43 41],[31.13207547 43.86792453] ; [34.86792453 49.13207547],0
d5,1,0.00907,6.808942,[26 50] ; [46 38],[34.2 41.8] ; [37.8 46.2],0
a5,1,0.010233,6.593928,[28 48] ; [48 36],[36.1 39.9] ; [39.9 44.1],0
n6,1,0.01052,6.544625,[46 29] ; [67 17],[53.30188679 21.69811321] ; [59.69811321 24.30188679],0
r2,1,0.013229,6.138197,[55 21] ; [73 10],[61.18238994 14.81761006] ; [66.81761006 16.18238994],0
p6,1,0.018498,5.548331,[11 64] ; [25 57],[17.19745223 57.80254777] ; [18.80254777 63.19745223],0
v3,1,0.021491,5.28652,[16 57] ; [32 50],[22.60645161 50.39354839] ; [25.39354839 56.60645161],0
s4,1,0.033541,4.517962,[ 7 69] ; [18 66],[11.875 64.125] ; [13.125 70.875],0
p12,1,0.041526,4.154422,[ 2 74] ; [ 9 74],[ 5.25786164 70.74213836] ; [ 5.74213836 77.25786164],0
p2,1,0.05633,3.64228,[45 31] ; [61 22],[50.66666667 25.33333333] ; [55.33333333 27.66666667],0
p7,1,0.060763,3.516436,[34 41] ; [50 33],[39.87341772 35.12658228] ; [44.12658228 38.87341772],0
n5,1,0.063235,3.450448,[48 27] ; [65 19],[53.30188679 21.69811321] ; [59.69811321 24.30188679],0
n1,1,0.069809,3.287506,[10 23] ; [13 11],[13.31578947 19.68421053] ; [ 9.68421053 14.31578947],0
v4,1,0.071205,3.255011,[59 16] ; [74  9],[63.13291139 11.86708861] ; [69.86708861 13.13291139],0
a2,1,0.123173,2.376504,[ 1 75] ; [ 5 79],[ 2.85 73.15] ; [ 3.15 80.85],0
b1,1,0.129557,2.297808,[38 38] ; [32 52],[33.25 42.75] ; [36.75 47.25],0
v2,1,0.156963,2.003241,[24 50] ; [34 44],[28.23684211 45.76315789] ; [29.76315789 48.23684211],0
d4,1,0.264342,1.245871,[34 42] ; [45 39],[37.525 38.475] ; [41.475 42.525],0
a1,1,0.266757,1.233346,[ 7 69] ; [ 4 80],[ 5.225 70.775] ; [ 5.775 78.225],0
a8,1,0.277668,1.178468,[ 6 66] ; [11 68],[ 8.10596026 63.89403974] ; [ 8.89403974 70.10596026],0
d3,1,0.295264,1.095461,[13 63] ; [20 64],[15.675 60.325] ; [17.325 66.675],0
b3,1,0.297579,1.085011,[18 32] ; [24 28],[20.58823529 29.41176471] ; [21.41176471 30.58823529],0
