Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.641789,[31 21] ; [15 66],[17.98496241 34.01503759] ; [28.01503759 52.98496241],1
s4,1,0.000391,12.574833,[18 34] ; [ 8 74],[10.08955224 41.91044776] ; [15.91044776 66.08955224],1
s2,1,0.000626,11.695556,[30 22] ; [23 59],[20.56716418 31.43283582] ; [32.43283582 49.56716418],1
s6,1,0.000674,11.560421,[39 13] ; [36 44],[29.54545455 22.45454545] ; [45.45454545 34.54545455],1
p10,1,0.001832,9.710609,[44  7] ; [50 32],[36.04511278 14.95488722] ; [57.95488722 24.04511278],0
s5,1,0.003049,8.777722,[21 28] ; [15 65],[13.6744186 35.3255814] ; [22.3255814 57.6744186],0
d5,1,0.003069,8.765745,[45  7] ; [51 30],[37.53383459 14.46616541] ; [58.46616541 22.53383459],0
s3,1,0.004177,8.205128,[34 18] ; [31 47],[26. 26.] ; [39. 39.],0
b3,1,0.022408,5.213838,[14 23] ; [ 6 34],[ 9.61038961 27.38961039] ; [10.38961039 29.61038961],0
b2,1,0.022408,5.213838,[14 23] ; [ 6 34],[ 9.61038961 27.38961039] ; [10.38961039 29.61038961],0
u3,1,0.022881,5.177499,[9 2] ; [13 18],[5.76190476 5.23809524] ; [16.23809524 14.76190476],0
n4,1,0.024252,5.07649,[28 24] ; [28 54],[21.73134328 30.26865672] ; [34.26865672 47.73134328],0
p9,1,0.024281,5.074433,[44  8] ; [55 27],[38.41791045 13.58208955] ; [60.58208955 21.41791045],0
a3,1,0.027242,4.875412,[41 11] ; [49 32],[35.18796992 16.81203008] ; [54.81203008 26.18796992],0
p3,1,0.027269,4.873683,[33 19] ; [36 46],[26.7761194 25.2238806] ; [42.2238806 39.7761194],0
p5,1,0.030278,4.693432,[ 6 46] ; [ 2 80],[ 3.10447761 48.89552239] ; [ 4.89552239 77.10447761],0
a2,1,0.03271,4.560887,[13 39] ; [ 9 73],[ 8.53731343 43.46268657] ; [13.46268657 68.53731343],0
n1,1,0.035703,4.411235,[5 9] ; [ 2 22],[ 2.57894737 11.42105263] ; [ 4.42105263 19.57894737],0
