Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,153.484339,[ 34 130] ; [140  16],[89.175 74.825] ; [84.825 71.175],1
s6,1,0.0,65.117491,[68 98] ; [132  24],[103.10559006  62.89440994] ; [96.89440994 59.10559006],1
s7,1,0.0,51.394294,[ 36 124] ; [93 55],[67.01298701 92.98701299] ; [61.98701299 86.01298701],1
s8,1,0.0,32.462731,[ 36 130] ; [82 75],[ 60.64396285 105.35603715] ; [57.35603715 99.64396285],1
s5,1,0.0,28.796053,[ 22 141] ; [60 89],[ 42.83974359 120.16025641] ; [ 39.16025641 109.83974359],1
p9,1,2e-06,22.950778,[109  55] ; [137  17],[126.86792453  37.13207547] ; [119.13207547  34.86792453],1
p4,1,1.5e-05,18.707393,[ 55 110] ; [90 67],[74.30124224 90.69875776] ; [70.69875776 86.30124224],1
p10,1,0.000106,15.031349,[105  59] ; [129  26],[120.30094044  43.69905956] ; [113.69905956  41.30094044],1
r4,1,0.000296,13.093405,[131  35] ; [146  11],[142.35913313  23.64086687] ; [134.64086687  22.35913313],1
s4,1,0.000303,13.052755,[ 16 148] ; [ 39 117],[ 28.1875 135.8125] ; [ 26.8125 129.1875],1
r2,1,0.000399,12.53749,[143  20] ; [151   3],[151.17350158  11.82649842] ; [142.82649842  11.17350158],1
r3,1,0.001056,10.727494,[149  16] ; [154   2],[155.74766355   9.25233645] ; [147.25233645   8.74766355],0
u1,1,0.002335,9.265452,[ 27 139] ; [ 48 109],[ 38.54489164 127.45510836] ; [ 36.45510836 120.54489164],0
p6,1,0.003757,8.397646,[ 27 137] ; [ 47 109],[ 37.925 126.075] ; [ 36.075 119.925],0
v4,1,0.004665,8.004798,[146  19] ; [151   5],[152.6635514  12.3364486] ; [144.3364486  11.6635514],0
d2,1,0.012647,6.217762,[69 97] ; [86 69],[80.15576324 85.84423676] ; [74.84423676 80.15576324],0
s1,1,0.013237,6.137216,[  2 163] ; [ 10 144],[  6.20689655 158.79310345] ; [  5.79310345 148.20689655],0
r1,1,0.013771,6.067303,[117  48] ; [128  27],[126.328125  38.671875] ; [118.671875  36.328125],0
d1,1,0.016023,5.800346,[87 79] ; [103  54],[97.64705882 68.35294118] ; [92.35294118 64.64705882],0
