Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3.8e-05,16.973114,[15 34] ; [73 38],[26.95 22.05] ; [61.05 49.95],1
s8,1,0.055855,3.65637,[ 8 42] ; [35 81],[12.95180723 37.04819277] ; [30.04819277 85.95180723],0
r4,1,0.06883,3.310701,[32 18] ; [90 26],[36.74698795 13.25301205] ; [85.25301205 30.74698795],0
n6,1,0.106167,2.610369,[26 22] ; [77 37],[30.51851852 17.48148148] ; [72.48148148 41.51851852],0
s6,1,0.111178,2.537391,[20 30] ; [61 53],[24.69512195 25.30487805] ; [56.30487805 57.69512195],0
r2,1,0.138965,2.189381,[41  7] ; [104   8],[43.5  4.5] ; [101.5  10.5],0
s5,1,0.145817,2.115477,[ 7 41] ; [27 81],[10.46153846 37.53846154] ; [23.53846154 84.46153846],0
d5,1,0.148953,2.082939,[32 18] ; [87 29],[35.84337349 14.15662651] ; [83.15662651 32.84337349],0
v4,1,0.177271,1.820354,[38 11] ; [99 16],[40.93292683  8.06707317] ; [96.06707317 18.93292683],0
p2,1,0.18785,1.734397,[26 24] ; [73 43],[29.81927711 20.18072289] ; [69.18072289 46.81927711],0
d4,1,0.192437,1.698864,[34 16] ; [90 26],[37.34939759 12.65060241] ; [86.65060241 29.34939759],0
a1,1,0.209031,1.578123,[ 4 46] ; [  4 112],[ 2.40963855 47.59036145] ; [  5.59036145 110.40963855],0
r3,1,0.242116,1.36823,[38 11] ; [97 17],[40.58282209  8.41717791] ; [94.41717791 19.58282209],0
p6,1,0.243449,1.360513,[ 9 39] ; [31 82],[11.92546584 36.07453416] ; [28.07453416 84.92546584],0
n4,1,0.257603,1.281595,[24 24] ; [68 46],[27.25925926 20.74074074] ; [64.74074074 49.25925926],0
s4,1,0.257809,1.280482,[ 7 43] ; [25 91],[ 9.63855422 40.36144578] ; [22.36144578 93.63855422],0
s2,1,0.272738,1.202923,[17 33] ; [50 66],[20.18072289 29.81927711] ; [46.81927711 69.18072289],0
d1,1,0.277646,1.178574,[23 27] ; [64 52],[26.20481928 23.79518072] ; [60.79518072 55.20481928],0
n2,1,0.312673,1.019353,[13 10] ; [31 14],[14.88235294  8.11764706] ; [29.11764706 15.88235294],0
v2,1,0.336032,0.925511,[20 28] ; [54 54],[22.76923077 25.23076923] ; [51.23076923 56.76923077],0
u3,1,0.339956,0.910597,[ 5 16] ; [16 29],[ 6.68181818 14.31818182] ; [14.31818182 30.68181818],0
p7,1,0.349912,0.873775,[18 31] ; [50 62],[20.69565217 28.30434783] ; [47.30434783 64.69565217],0
r1,1,0.352604,0.864065,[31 17] ; [82 32],[33.48148148 14.51851852] ; [79.51851852 34.48148148],0
n5,1,0.355809,0.852632,[24 24] ; [66 48],[26.66666667 21.33333333] ; [63.33333333 50.66666667],0
n1,1,0.369639,0.804878,[10 12] ; [15 29],[ 8.33333333 13.66666667] ; [16.66666667 27.33333333],0
a7,1,0.39158,0.73403,[33 16] ; [85 30],[35.25609756 13.74390244] ; [82.74390244 32.25609756],0
s7,1,0.436334,0.605904,[14 35] ; [38 71],[16.12658228 32.87341772] ; [35.87341772 73.12658228],0
d3,1,0.47443,0.511639,[33 17] ; [83 33],[34.93975904 15.06024096] ; [81.06024096 34.93975904],0
b5,1,0.480405,0.497944,[29 21] ; [74 42],[31.02409639 18.97590361] ; [71.97590361 44.02409639],0
v3,1,0.489205,0.478275,[13 33] ; [37 72],[14.83870968 31.16129032] ; [35.16129032 73.83870968],0
p1,1,0.494732,0.466219,[ 5 45] ; [  8 108],[ 3.91566265 46.08433735] ; [  9.08433735 106.91566265],0
n3,1,0.538638,0.37807,[11 10] ; [26 17],[12.140625  8.859375] ; [24.859375 18.140625],0
s1,1,0.617885,0.248851,[ 5 44] ; [  9 106],[ 4.18292683 44.81707317] ; [  9.81707317 105.18292683],0
p5,1,0.678063,0.172315,[ 3 47] ; [  9 106],[ 3.63636364 46.36363636] ; [  8.36363636 106.63636364],0
b4,1,0.683179,0.166569,[25 25] ; [62 54],[26.20481928 23.79518072] ; [60.79518072 55.20481928],0
u1,1,0.74333,0.107221,[ 8 42] ; [21 95],[ 8.73493976 41.26506024] ; [20.26506024 95.73493976],0
v1,1,0.769915,0.085548,[19 30] ; [47 67],[19.8404908 29.1595092] ; [46.1595092 67.8404908],0
a4,1,0.80235,0.062653,[19 30] ; [47 68],[19.7195122 29.2804878] ; [46.2804878 68.7195122],0
b2,1,0.827003,0.047763,[11 17] ; [21 36],[10.54117647 17.45882353] ; [21.45882353 35.54117647],0
