Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.465056,[205 138] ; [21 65],[180.69463869 162.30536131] ; [45.30536131 40.69463869],1
d1,1,0.0,28.21875,[245  99] ; [35 51],[224. 120.] ; [56. 30.],1
a3,1,2e-06,22.778034,[282  61] ; [50 36],[265.44522145  77.55477855] ; [66.55477855 19.44522145],1
r1,1,7e-06,20.197341,[302  40] ; [59 27],[288.46261682  53.53738318] ; [72.53738318 13.46261682],1
u1,1,7e-06,20.127719,[ 88 256] ; [ 3 83],[ 72.8 271.2] ; [18.2 67.8],1
a4,1,1.6e-05,18.673904,[181 162] ; [23 63],[163.1048951 179.8951049] ; [40.8951049 45.1048951],1
a6,1,7.4e-05,15.715067,[254  88] ; [45 41],[238.92056075 103.07943925] ; [60.07943925 25.92056075],1
s7,1,0.002285,9.305573,[194 135] ; [33 49],[181.71046229 147.28953771] ; [45.28953771 36.71046229],0
d4,1,0.002455,9.173932,[303  40] ; [65 21],[294.22843823  48.77156177] ; [73.77156177 12.22843823],0
d5,1,0.002455,9.173932,[303  40] ; [65 21],[294.22843823  48.77156177] ; [73.77156177 12.22843823],0
p3,1,0.003977,8.29441,[206 136] ; [37 49],[194.1728972 147.8271028] ; [48.8271028 37.1728972],0
n4,1,0.004264,8.167665,[286  57] ; [60 26],[276.63869464  66.36130536] ; [69.36130536 16.63869464],0
s5,1,0.004267,8.166607,[137 193] ; [20 62],[125.75242718 204.24757282] ; [31.24757282 50.75242718],0
p4,1,0.007963,7.041718,[230 110] ; [45 41],[219.48356808 120.51643192] ; [55.51643192 30.48356808],0
r2,1,0.024514,5.057906,[329  10] ; [77  7],[325.37588652  13.62411348] ; [80.62411348  3.37588652],0
s8,1,0.026324,4.934632,[180 160] ; [34 52],[170.79812207 169.20187793] ; [43.20187793 42.79812207],0
s2,1,0.03453,4.468257,[194 147] ; [38 48],[185.27400468 155.72599532] ; [46.72599532 39.27400468],0
r4,1,0.046278,3.971453,[322  22] ; [75 11],[317.6  26.4] ; [79.4  6.6],0
n5,1,0.064989,3.405258,[275  64] ; [62 24],[268.80705882  70.19294118] ; [68.19294118 17.80705882],0
b1,1,0.079638,3.072264,[118 226] ; [21 65],[111.2 232.8] ; [27.8 58.2],0
