Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,298.708874,[287  33] ; [ 58 230],[181.57894737 138.42105263] ; [163.42105263 124.57894737],1
s6,1,0.0,127.500102,[287  30] ; [139 147],[223.95024876  93.04975124] ; [202.04975124  83.95024876],1
s7,1,0.0,126.23116,[226  80] ; [ 76 202],[158.23972603 147.76027397] ; [143.76027397 134.23972603],1
s8,1,0.0,88.260847,[211 110] ; [ 80 209],[153.13278689 167.86721311] ; [137.86721311 151.13278689],1
s5,1,0.0,47.830831,[151 157] ; [ 62 223],[110.6306914 197.3693086] ; [102.3693086 182.6306914],1
s4,1,5e-06,20.979225,[ 72 244] ; [ 26 262],[ 51.27152318 264.72847682] ; [ 46.72847682 241.27152318],1
p12,1,7.7e-05,15.623048,[ 39 279] ; [ 10 277],[ 25.7553719 292.2446281] ; [ 23.2446281 263.7553719],1
p6,1,0.000266,13.297746,[137 178] ; [ 84 204],[115.44776119 199.55223881] ; [105.55223881 182.44776119],1
u1,1,0.00078,11.288772,[ 92 230] ; [ 50 242],[ 74.46905537 247.53094463] ; [ 67.53094463 224.46905537],1
p9,1,0.000782,11.284421,[280  34] ; [229  60],[265.05140962  48.94859038] ; [243.94859038  45.05140962],1
p4,1,0.001501,10.077938,[218 101] ; [162 128],[199.04761905 119.95238095] ; [180.95238095 109.04761905],0
v4,1,0.001763,9.781323,[317   4] ; [273  17],[309.96726678  11.03273322] ; [280.03273322   9.96726678],0
n6,1,0.002617,9.056959,[280  37] ; [231  60],[266.42598684  50.57401316] ; [244.57401316  46.42598684],0
n5,1,0.002635,9.044164,[256  62] ; [203  87],[240.06907895  77.93092105] ; [218.93092105  71.06907895],0
p10,1,0.002881,8.881582,[275  42] ; [224  65],[261.02805281  55.97194719] ; [237.97194719  51.02805281],0
r2,1,0.003388,8.585816,[317   3] ; [274  14],[311.05263158   8.94736842] ; [279.94736842   8.05263158],0
