Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,94.993276,[ 45 118] ; [220  75],[94.31222707 68.68777293] ; [170.68777293 124.31222707],1
s2,1,0.0,80.504263,[62 98] ; [239  58],[105.38293217  54.61706783] ; [195.61706783 101.38293217],1
s3,1,0.0,49.626401,[81 78] ; [242  52],[113.37086093  45.62913907] ; [209.62913907  84.37086093],1
a3,1,0.0,35.065509,[96 66] ; [250  47],[122.11764706  39.88235294] ; [223.88235294  73.11764706],1
s5,1,2e-06,22.41537,[ 44 114] ; [147 141],[67.66367713 90.33632287] ; [123.33632287 164.66367713],1
a5,1,0.000317,12.965969,[112  51] ; [248  50],[127.28850325  35.71149675] ; [232.71149675  65.28850325],1
v3,1,0.000549,11.942397,[ 49 106] ; [141 149],[66.17977528 88.82022472] ; [123.82022472 166.17977528],1
p5,1,0.000888,11.047296,[ 13 148] ; [ 59 237],[ 25.3654267 135.6345733] ; [ 46.6345733 249.3654267],1
p6,1,0.001431,10.165307,[ 53 107] ; [143 151],[69.07488987 90.92511013] ; [126.92511013 167.07488987],0
p3,1,0.002946,8.84047,[72 90] ; [175 122],[87.17647059 74.82352941] ; [159.82352941 137.17647059],0
u1,1,0.003063,8.769329,[ 25 138] ; [ 82 216],[ 37.8329718 125.1670282] ; [ 69.1670282 228.8329718],0
d1,1,0.004273,8.16382,[88 75] ; [201  97],[102.18438178  60.81561822] ; [186.81561822 111.18438178],0
d2,1,0.009152,6.792976,[73 89] ; [171 125],[86.30567686 75.69432314] ; [157.69432314 138.30567686],0
s1,1,0.009271,6.769949,[  2 156] ; [ 20 275],[  7.67328918 150.32671082] ; [ 14.32671082 280.67328918],0
r2,1,0.009498,6.726681,[148  13] ; [285   8],[153.55286344   7.44713656] ; [279.44713656  13.55286344],0
a2,1,0.01157,6.375598,[ 33 130] ; [ 93 205],[ 44.55097614 118.44902386] ; [ 81.44902386 216.55097614],0
p9,1,0.011621,6.367836,[134  26] ; [271  25],[142.10526316  17.89473684] ; [262.89473684  33.10526316],0
n6,1,0.014554,5.969665,[140  23] ; [275  21],[147.37472767  15.62527233] ; [267.62527233  28.37472767],0
v2,1,0.017108,5.685227,[76 75] ; [182 111],[87.74324324 63.25675676] ; [170.25675676 122.74324324],0
r1,1,0.01739,5.656592,[129  33] ; [262  36],[137.7  24.3] ; [253.3  44.7],0
u3,1,0.045705,3.992444,[36 30] ; [35 13],[41.10526316 24.89473684] ; [29.89473684 18.10526316],0
p7,1,0.046739,3.954756,[98 61] ; [204  84],[107.42281879  51.57718121] ; [194.57718121  93.42281879],0
d4,1,0.047979,3.910708,[130  33] ; [256  39],[137.37554585  25.62445415] ; [248.62445415  46.37554585],0
p1,1,0.048522,3.891829,[  9 153] ; [ 33 264],[ 14.82352941 147.17647059] ; [ 27.17647059 269.82352941],0
a4,1,0.049301,3.865059,[68 93] ; [154 143],[78.03930131 82.96069869] ; [143.96069869 153.03930131],0
p8,1,0.054855,3.686503,[77 83] ; [168 124],[86.72566372 73.27433628] ; [158.27433628 133.72566372],0
a7,1,0.057016,3.622112,[124  38] ; [203  95],[115.16086957  46.83913043] ; [211.83913043  86.16086957],0
b4,1,0.059373,3.554821,[105  58] ; [165 133],[95.46637744 67.53362256] ; [174.53362256 123.46637744],0
r3,1,0.061426,3.498454,[152  11] ; [288   9],[155.91304348   7.08695652] ; [284.08695652  12.91304348],0
u4,1,0.069679,3.290567,[  2 161] ; [ 13 285],[  5.30368764 157.69631236] ; [  9.69631236 288.30368764],0
d3,1,0.07107,3.25814,[107  56] ; [218  78],[115.41394336  47.58605664] ; [209.58605664  86.41394336],0
n3,1,0.083449,2.996416,[26  5] ; [38 19],[22.54545455  8.45454545] ; [41.45454545 15.54545455],0
v4,1,0.085858,2.950359,[155   8] ; [290   6],[158.02832244   4.97167756] ; [286.97167756   9.02832244],0
p4,1,0.087395,2.92171,[100  62] ; [206  90],[108.23580786  53.76419214] ; [197.76419214  98.23580786],0
b5,1,0.130569,2.285726,[109  54] ; [178 120],[101.47722343  61.52277657] ; [185.52277657 112.47722343],0
a1,1,0.141175,2.165106,[  6 157] ; [ 21 277],[  9.54663774 153.45336226] ; [ 17.45336226 280.54663774],0
n5,1,0.152125,2.050809,[139  23] ; [268  29],[143.64705882  18.35294118] ; [263.35294118  33.64705882],0
b1,1,0.181858,1.782375,[ 58 105] ; [125 173],[64.70498915 98.29501085] ; [118.29501085 179.70498915],0
b2,1,0.26332,1.251217,[29 59] ; [ 86 130],[33.28947368 54.71052632] ; [ 81.71052632 134.28947368],0
b3,1,0.26332,1.251217,[29 59] ; [ 86 130],[33.28947368 54.71052632] ; [ 81.71052632 134.28947368],0
r4,1,0.266952,1.232342,[148  15] ; [279  19],[150.97830803  12.02169197] ; [276.02169197  21.97830803],0
p12,1,0.295912,1.092525,[ 15 147] ; [ 37 259],[ 18.3930131 143.6069869] ; [ 33.6069869 262.3930131],0
p10,1,0.319619,0.990504,[132  27] ; [256  40],[135.58681319  23.41318681] ; [252.41318681  43.58681319],0
s4,1,0.336475,0.923815,[ 25 132] ; [ 58 238],[ 28.76600442 128.23399558] ; [ 54.23399558 241.76600442],0
u2,1,0.367791,0.811113,[38 28] ; [31 16],[40.30088496 25.69911504] ; [28.69911504 18.30088496],0
n1,1,0.422444,0.643507,[13 18] ; [29 28],[14.79545455 16.20454545] ; [27.20454545 29.79545455],0
d5,1,0.461398,0.542502,[135  28] ; [252  43],[137.73144105  25.26855895] ; [249.26855895  45.73144105],0
v1,1,0.64129,0.217059,[91 67] ; [173 116],[93.31543624 64.68456376] ; [170.68456376 118.31543624],0
p2,1,0.766756,0.087984,[138  24] ; [256  41],[139.05882353  22.94117647] ; [254.94117647  42.05882353],0
a8,1,0.798283,0.065316,[ 25 126] ; [ 47 221],[ 25.94749403 125.05250597] ; [ 46.05250597 221.94749403],0
p11,1,0.869882,0.026833,[135  28] ; [245  53],[134.36008677  28.63991323] ; [245.63991323  52.36008677],0
n2,1,0.919482,0.010218,[25  7] ; [44 13],[24.80898876  7.19101124] ; [44.19101124 12.80898876],0
a6,1,0.921202,0.009785,[107  56] ; [195 100],[107.48034934  55.51965066] ; [194.51965066 100.48034934],0
