Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,113.660587,[319  43] ; [25 51],[284.31050228  77.68949772] ; [59.68949772 16.31050228],1
n6,1,0.0,34.787988,[333  30] ; [51 25],[317.52164009  45.47835991] ; [66.47835991  9.52164009],1
p10,1,0.000162,14.232663,[320  40] ; [55 21],[309.63302752  50.36697248] ; [65.36697248 10.63302752],1
v3,1,0.000347,12.798147,[174 178] ; [19 53],[160.22641509 191.77358491] ; [32.77358491 39.22641509],1
r1,1,0.004187,8.200801,[307  55] ; [54 22],[298.36073059  63.63926941] ; [62.63926941 13.36073059],0
s7,1,0.004607,8.027558,[207 135] ; [30 41],[196.2566586 145.7433414] ; [40.7433414 30.2566586],0
p11,1,0.004878,7.924139,[308  55] ; [55 22],[299.475  63.525] ; [63.525 13.475],0
u1,1,0.005795,7.61291,[ 90 273] ; [ 8 69],[ 80.85 282.15] ; [17.15 59.85],0
a4,1,0.006494,7.407883,[184 178] ; [26 51],[173.16628702 188.83371298] ; [36.83371298 40.16628702],0
a3,1,0.007385,7.176869,[278  83] ; [48 29],[268.68949772  92.31050228] ; [57.31050228 19.68949772],0
a8,1,0.008004,7.032686,[ 47 281] ; [ 2 68],[ 40.38190955 287.61809045] ; [ 8.61809045 61.38190955],0
r4,1,0.012187,6.283419,[347  16] ; [68  9],[342.375  20.625] ; [72.625  4.375],0
p9,1,0.012435,6.247739,[326  35] ; [61 15],[319.69565217  41.30434783] ; [67.30434783  8.69565217],0
d2,1,0.013699,6.076542,[197 165] ; [30 47],[187.18451025 174.81548975] ; [39.81548975 37.18451025],0
p4,1,0.027882,4.835357,[299  64] ; [55 22],[292.05  70.95] ; [61.95 15.05],0
p6,1,0.03061,4.674694,[180 178] ; [27 47],[171.54166667 186.45833333] ; [35.45833333 38.54166667],0
a2,1,0.037641,4.32119,[103 260] ; [13 64],[ 95.7 267.3] ; [20.3 56.7],0
a5,1,0.044903,4.022292,[288  75] ; [53 24],[281.325  81.675] ; [59.675 17.325],0
d1,1,0.058198,3.588009,[235 128] ; [41 36],[227.7 135.3] ; [48.3 28.7],0
p5,1,0.059657,3.546881,[ 70 290] ; [ 8 69],[ 64.25629291 295.74370709] ; [13.74370709 63.25629291],0
v1,1,0.061714,3.490702,[221 133] ; [37 36],[213.89227166 140.10772834] ; [44.10772834 28.89227166],0
n1,1,0.085971,2.948241,[25 28] ; [ 5 15],[21.78082192 31.21917808] ; [ 8.21917808 11.78082192],0
d5,1,0.091282,2.851618,[310  52] ; [60 17],[305.10250569  56.89749431] ; [64.89749431 12.10250569],0
v2,1,0.110468,2.547508,[221 134] ; [37 34],[215. 140.] ; [43. 28.],0
u3,1,0.114634,2.489149,[50 34] ; [22  7],[53.52212389 30.47787611] ; [18.47787611 10.52212389],0
n3,1,0.145833,2.115301,[43 10] ; [13  7],[40.65753425 12.34246575] ; [15.34246575  4.65753425],0
r2,1,0.146401,2.10935,[348  11] ; [72  5],[345.82568807  13.17431193] ; [74.17431193  2.82568807],0
s4,1,0.150346,2.06874,[ 59 299] ; [18 59],[ 63.37011494 294.62988506] ; [13.62988506 63.37011494],0
s2,1,0.159537,1.978608,[200 160] ; [36 41],[194.41647597 165.58352403] ; [41.58352403 35.41647597],0
s3,1,0.17689,1.823564,[215 145] ; [39 37],[209.72477064 150.27522936] ; [44.27522936 31.72477064],0
s8,1,0.193436,1.691252,[193 167] ; [35 42],[187.82608696 172.17391304] ; [40.17391304 36.82608696],0
a6,1,0.194917,1.680056,[253 109] ; [48 29],[248.20501139 113.79498861] ; [52.79498861 24.20501139],0
b2,1,0.218514,1.514102,[101 140] ; [13 28],[ 97.42553191 143.57446809] ; [16.57446809 24.42553191],0
b3,1,0.218514,1.514102,[101 140] ; [13 28],[ 97.42553191 143.57446809] ; [16.57446809 24.42553191],0
p2,1,0.245505,1.348703,[322  40] ; [64 12],[319.02283105  42.97716895] ; [66.97716895  9.02283105],0
p12,1,0.327164,0.960092,[ 42 319] ; [ 6 71],[ 39.56164384 321.43835616] ; [ 8.43835616 68.56164384],0
p8,1,0.329084,0.9525,[240 119] ; [47 30],[236.31422018 122.68577982] ; [50.68577982 26.31422018],0
a7,1,0.340889,0.907086,[263  99] ; [60 17],[266.34624146  95.65375854] ; [56.65375854 20.34624146],0
r3,1,0.344274,0.894452,[351  11] ; [73  4],[349.6309795  12.3690205] ; [74.3690205  2.6309795],0
b4,1,0.367246,0.812963,[206 157] ; [48 29],[209.55 153.45] ; [44.45 32.55],0
d4,1,0.421581,0.645904,[305  57] ; [62 15],[302.62870159  59.37129841] ; [64.37129841 12.62870159],0
b1,1,0.56873,0.324812,[159 204] ; [31 46],[156.75 206.25] ; [33.25 43.75],0
u2,1,0.659243,0.194444,[47 37] ; [17 11],[48. 36.] ; [16. 12.],0
p1,1,0.725381,0.123395,[ 43 319] ; [10 65],[ 43.90389016 318.09610984] ; [ 9.09610984 65.90389016],0
s5,1,0.794815,0.067633,[137 208] ; [31 44],[138. 207.] ; [30. 45.],0
d3,1,0.818204,0.052834,[250 113] ; [52 25],[249.15 113.85] ; [52.85 24.15],0
s1,1,0.832812,0.044562,[ 11 350] ; [ 2 75],[ 10.71461187 350.28538813] ; [ 2.28538813 74.71461187],0
a1,1,0.885685,0.020669,[ 22 341] ; [ 5 72],[ 22.275 340.725] ; [ 4.725 72.275],0
s6,1,0.943312,0.005056,[255 100] ; [55 22],[254.74537037 100.25462963] ; [55.25462963 21.74537037],0
p7,1,0.959835,0.002536,[273  86] ; [58 18],[273.17011494  85.82988506] ; [57.82988506 18.17011494],0
n2,1,0.966736,0.001739,[40 13] ; [15  5],[39.93150685 13.06849315] ; [15.06849315  4.93150685],0
b5,1,0.979765,0.000643,[208 155] ; [44 33],[207.9 155.1] ; [44.1 32.9],0
