Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.520511,[80 22] ; [ 68 105],[54.89454545 47.10545455] ; [93.10545455 79.89454545],1
s7,1,0.202581,1.623667,[46 51] ; [ 67 103],[41.05243446 55.94756554] ; [71.94756554 98.05243446],0
p9,1,0.222983,1.48507,[90 13] ; [144  32],[86.38709677 16.61290323] ; [147.61290323  28.38709677],0
p6,1,0.241035,1.37453,[47 57] ; [ 67 109],[42.34285714 61.65714286] ; [ 71.65714286 104.34285714],0
n5,1,0.253236,1.305361,[82 22] ; [128  48],[78. 26.] ; [132.  44.],0
d2,1,0.269037,1.221652,[51 54] ; [ 74 103],[46.54255319 58.45744681] ; [78.45744681 98.54255319],0
u3,1,0.275344,1.189928,[12 16] ; [38 31],[14.43298969 13.56701031] ; [35.56701031 33.43298969],0
a5,1,0.300721,1.070996,[79 26] ; [123  54],[75.21276596 29.78723404] ; [126.78723404  50.21276596],0
s3,1,0.32522,0.967837,[51 52] ; [76 99],[47.05395683 55.94604317] ; [79.94604317 95.05395683],0
a8,1,0.338802,0.91496,[15 78] ; [ 19 141],[12.49802372 80.50197628] ; [ 21.50197628 138.49802372],0
n2,1,0.377681,0.778235,[12  3] ; [23 11],[10.71428571  4.28571429] ; [24.28571429  9.71428571],0
r3,1,0.391046,0.735686,[100   5] ; [164  13],[98.29787234  6.70212766] ; [165.70212766  11.29787234],0
p1,1,0.415066,0.664243,[12 93] ; [ 15 162],[10.05319149 94.94680851] ; [ 16.94680851 160.05319149],0
u4,1,0.513219,0.427498,[  3 102] ; [  3 174],[  2.23404255 102.76595745] ; [  3.76595745 173.23404255],0
r2,1,0.602727,0.270902,[95  7] ; [159  15],[93.86956522  8.13043478] ; [160.13043478  13.86956522],0
s2,1,0.629957,0.232119,[40 64] ; [ 63 114],[38.12099644 65.87900356] ; [ 64.87900356 112.12099644],0
n6,1,0.670395,0.181141,[88 17] ; [144  32],[86.69039146 18.30960854] ; [145.30960854  30.69039146],0
b5,1,0.696833,0.151787,[64 41] ; [112  65],[65.53191489 39.46808511] ; [110.46808511  66.53191489],0
n3,1,0.742876,0.107615,[10  5] ; [21 13],[9.48979592 5.51020408] ; [21.51020408 12.48979592],0
p7,1,0.763961,0.09017,[79 23] ; [132  42],[77.97826087 24.02173913] ; [133.02173913  40.97826087],0
p11,1,0.774937,0.081752,[88 17] ; [146  31],[87.12765957 17.87234043] ; [146.87234043  30.12765957],0
u1,1,0.784747,0.074605,[13 92] ; [ 20 157],[12.28723404 92.71276596] ; [ 20.71276596 156.28723404],0
u2,1,0.790611,0.0705,[17 12] ; [39 31],[16.4040404 12.5959596] ; [39.5959596 30.4040404],0
s1,1,0.810004,0.057802,[  3 101] ; [  6 170],[  3.34285714 100.65714286] ; [  5.65714286 170.34285714],0
p2,1,0.830815,0.045649,[94 11] ; [157  20],[93.45744681 11.54255319] ; [157.54255319  19.45744681],0
a6,1,0.84488,0.038281,[70 35] ; [120  57],[70.74468085 34.25531915] ; [119.25531915  57.74468085],0
d5,1,0.872526,0.025745,[81 24] ; [138  39],[81.54255319 23.45744681] ; [137.45744681  39.54255319],0
s6,1,0.880053,0.022771,[58 44] ; [99 78],[57.39784946 44.60215054] ; [99.60215054 77.39784946],0
v4,1,0.895698,0.017187,[100   5] ; [167   9],[99.76868327  5.23131673] ; [167.23131673   8.76868327],0
p5,1,0.977521,0.000794,[ 9 96] ; [ 15 162],[ 8.93617021 96.06382979] ; [ 15.06382979 161.93617021],0
a7,1,0.978913,0.000699,[78 26] ; [133  44],[78.09252669 25.90747331] ; [132.90747331  44.09252669],0
