Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,123.803665,[ 1 85] ; [193  84],[45.96143251 40.03856749] ; [148.03856749 128.96143251],1
d4,1,0.0,81.163148,[36 49] ; [245  31],[66.1634349 18.8365651] ; [214.8365651  61.1634349],1
d3,1,0.0,47.274267,[29 56] ; [207  70],[55.41436464 29.58563536] ; [180.58563536  96.41436464],1
d2,1,0.0,37.374747,[15 71] ; [151 123],[39.65555556 46.34444444] ; [126.34444444 147.65555556],1
a4,1,0.0,36.675712,[10 75] ; [134 142],[33.90581717 51.09418283] ; [110.09418283 165.90581717],1
a3,1,0.0,32.200709,[35 50] ; [206  71],[56.58839779 28.41160221] ; [184.41160221  92.58839779],1
a5,1,1e-06,23.873084,[38 47] ; [203  74],[56.58839779 28.41160221] ; [184.41160221  92.58839779],1
a2,1,1.1e-05,19.380942,[ 3 83] ; [ 70 207],[17.29476584 68.70523416] ; [ 55.70523416 221.29476584],1
u1,1,0.000146,14.421258,[ 2 84] ; [ 53 224],[13.03030303 72.96969697] ; [ 41.96969697 235.03030303],1
a7,1,0.000916,10.991097,[46 39] ; [202  74],[58.3933518 26.6066482] ; [189.6066482  86.3933518],1
r1,1,0.002112,9.449199,[52 34] ; [214  63],[63.01928375 22.98071625] ; [202.98071625  74.01928375],0
r2,1,0.006193,7.493159,[72 14] ; [254  18],[78.31284916  7.68715084] ; [247.68715084  24.31284916],0
p12,1,0.006984,7.277063,[11 73] ; [ 13 263],[ 5.6 78.4] ; [ 18.4 257.6],0
n4,1,0.013608,6.088345,[55 30] ; [216  61],[63.63259669 21.36740331] ; [207.36740331  69.63259669],0
r3,1,0.021243,5.306755,[74 12] ; [257  17],[79.07222222  6.92777778] ; [251.92777778  22.07222222],0
r4,1,0.024287,5.07401,[67 19] ; [243  34],[73.44352617 12.55647383] ; [236.55647383  40.44352617],0
v2,1,0.026689,4.910808,[25 57] ; [119 150],[33.64102564 48.35897436] ; [110.35897436 158.64102564],0
p10,1,0.048079,3.907231,[56 27] ; [214  60],[62.77310924 20.22689076] ; [207.22689076  66.77310924],0
