Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,48.547647,[36 40] ; [241  42],[58.64066852 17.35933148] ; [218.35933148  64.64066852],1
d2,1,0.0,26.436623,[22 55] ; [174 109],[41.92222222 35.07777778] ; [154.07777778 128.92222222],1
a4,1,1e-06,25.127805,[19 58] ; [161 122],[38.5 38.5] ; [141.5 141.5],1
d1,1,1e-06,24.561941,[31 46] ; [201  83],[49.48476454 27.51523546] ; [182.51523546 101.48476454],1
u1,1,2.5e-05,17.777639,[ 5 72] ; [ 85 199],[19.1966759 57.8033241] ; [ 70.8033241 213.1966759],1
d4,1,6.4e-05,15.96895,[52 25] ; [246  37],[63.73888889 13.26111111] ; [234.26111111  48.73888889],1
a6,1,0.000508,12.085381,[42 35] ; [212  71],[54.32777778 22.67222222] ; [199.67222222  83.32777778],1
p9,1,0.002284,9.305862,[64 13] ; [265  17],[70.56545961  6.43454039] ; [258.43454039  23.56545961],0
r1,1,0.002419,9.201059,[54 22] ; [243  40],[62.87465181 13.12534819] ; [234.12534819  48.87465181],0
v2,1,0.005843,7.598118,[37 38] ; [184  92],[47.22222222 27.77777778] ; [173.77777778 102.22222222],0
p10,1,0.006951,7.285577,[63 14] ; [261  22],[69.3  7.7] ; [254.7  28.3],0
d3,1,0.009008,6.821241,[43 34] ; [203  81],[52.47091413 24.52908587] ; [193.52908587  90.47091413],0
d5,1,0.011913,6.323719,[59 18] ; [249  34],[65.87777778 11.12222222] ; [242.12222222  40.87777778],0
s8,1,0.012921,6.179842,[32 45] ; [161 119],[41.62745098 35.37254902] ; [151.37254902 128.62745098],0
p11,1,0.015074,5.907787,[59 18] ; [249  35],[65.69529086 11.30470914] ; [242.30470914  41.69529086],0
b2,1,0.020571,5.362738,[13 34] ; [ 88 102],[20.02953586 26.97046414] ; [ 80.97046414 109.02953586],0
b3,1,0.020571,5.362738,[13 34] ; [ 88 102],[20.02953586 26.97046414] ; [ 80.97046414 109.02953586],0
s7,1,0.021653,5.273416,[35 37] ; [169  97],[43.4556213 28.5443787] ; [160.5443787 105.4556213],0
s5,1,0.039845,4.224459,[22 50] ; [120 153],[29.63478261 42.36521739] ; [112.36521739 160.63478261],0
p1,1,0.071743,3.242692,[14 63] ; [ 30 253],[ 9.41111111 67.58888889] ; [ 34.58888889 248.41111111],0
p8,1,0.135256,2.231118,[47 30] ; [196  84],[52.41176471 24.58823529] ; [190.58823529  89.41176471],0
s2,1,0.137541,2.205259,[37 39] ; [163 117],[42.69662921 33.30337079] ; [157.30337079 122.69662921],0
n1,1,0.145452,2.119309,[8 4] ; [18 24],[5.77777778 6.22222222] ; [20.22222222 21.77777778],0
a1,1,0.148144,2.091261,[ 2 75] ; [ 20 264],[ 4.69252078 72.30747922] ; [ 17.30747922 266.69252078],0
v3,1,0.160013,1.974104,[31 43] ; [141 135],[36.36571429 37.63428571] ; [135.63428571 140.36571429],0
v1,1,0.174919,1.840269,[44 32] ; [183  93],[49.01136364 26.98863636] ; [177.98863636  98.01136364],0
s1,1,0.210246,1.56973,[ 4 72] ; [  7 276],[ 2.32869081 73.67130919] ; [  8.67130919 274.32869081],0
u4,1,0.261952,1.258413,[ 1 76] ; [ 11 272],[ 2.56666667 74.43333333] ; [  9.43333333 273.56666667],0
a8,1,0.299354,1.077068,[ 8 63] ; [ 41 211],[10.77089783 60.22910217] ; [ 38.22910217 213.77089783],0
r2,1,0.328476,0.954899,[72  5] ; [271  11],[73.56824513  3.43175487] ; [269.43175487  12.56824513],0
n4,1,0.330056,0.948676,[69  8] ; [264  20],[71.02770083  5.97229917] ; [261.97229917  22.02770083],0
n6,1,0.333852,0.933899,[71  6] ; [269  14],[72.72222222  4.27777778] ; [267.27777778  15.72222222],0
p12,1,0.373621,0.791587,[ 7 70] ; [ 36 245],[ 9.24860335 67.75139665] ; [ 33.75139665 247.24860335],0
u3,1,0.393548,0.727952,[21 20] ; [26 17],[22.94047619 18.05952381] ; [24.05952381 18.94047619],0
p4,1,0.401281,0.704486,[62 15] ; [240  44],[64.41551247 12.58448753] ; [237.58448753  46.41551247],0
u2,1,0.457051,0.553108,[20 20] ; [25 18],[21.68674699 18.31325301] ; [23.31325301 19.68674699],0
p2,1,0.474927,0.51049,[66 11] ; [251  32],[67.80277778  9.19722222] ; [249.19722222  33.80277778],0
s4,1,0.505596,0.443172,[15 61] ; [ 46 233],[13.05915493 62.94084507] ; [ 47.94084507 231.05915493],0
b1,1,0.555281,0.347941,[31 46] ; [125 159],[33.27423823 43.72576177] ; [122.72576177 161.27423823],0
b4,1,0.62032,0.245418,[45 32] ; [157 127],[43.08587258 33.91412742] ; [158.91412742 125.08587258],0
p7,1,0.672586,0.178593,[57 19] ; [218  64],[58.37988827 17.62011173] ; [216.62011173  65.37988827],0
p6,1,0.724537,0.124187,[36 40] ; [140 142],[37.36312849 38.63687151] ; [138.63687151 143.36312849],0
p5,1,0.732026,0.117259,[17 59] ; [ 58 224],[15.92178771 60.07821229] ; [ 59.07821229 222.92178771],0
r4,1,0.735475,0.114144,[71  6] ; [265  19],[71.66759003  5.33240997] ; [264.33240997  19.66759003],0
b5,1,0.741024,0.109228,[45 32] ; [160 124],[43.72576177 33.27423823] ; [161.27423823 122.72576177],0
n2,1,0.792978,0.068878,[9 3] ; [33  9],[9.33333333 2.66666667] ; [32.66666667  9.33333333],0
a7,1,0.794624,0.067762,[56 20] ; [205  79],[55.1 20.9] ; [205.9  78.1],0
s3,1,0.794831,0.067622,[45 31] ; [171 110],[45.98319328 30.01680672] ; [170.01680672 110.98319328],0
v4,1,0.88896,0.019494,[74  3] ; [270  12],[73.78272981  3.21727019] ; [270.21727019  11.78272981],0
s6,1,0.890728,0.018874,[56 20] ; [199  74],[55.53008596 20.46991404] ; [199.46991404  73.53008596],0
r3,1,0.905337,0.014142,[73  3] ; [270  12],[72.81564246  3.18435754] ; [270.18435754  11.81564246],0
n3,1,0.933858,0.006888,[9 3] ; [31 11],[8.88888889 3.11111111] ; [31.11111111 10.88888889],0
