Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,65.341614,[124  53] ; [ 2 45],[99.5625 77.4375] ; [26.4375 20.5625],1
d3,1,0.0,52.613717,[145  32] ; [13 34],[124.84821429  52.15178571] ; [33.15178571 13.84821429],1
d5,1,0.0,32.46399,[154  23] ; [23 24],[139.86160714  37.13839286] ; [37.13839286  9.86160714],1
a4,1,0.000372,12.669117,[89 88] ; [10 37],[78.22767857 98.77232143] ; [20.77232143 26.22767857],1
a5,1,0.000488,12.159704,[139  38] ; [25 22],[129.58928571  47.41071429] ; [34.41071429 12.58928571],1
a2,1,0.001534,10.037475,[ 45 132] ; [ 2 45],[ 37.13839286 139.86160714] ; [ 9.86160714 37.13839286],0
d2,1,0.004453,8.08907,[94 83] ; [14 33],[85.33928571 91.66071429] ; [22.66071429 24.33928571],0
a3,1,0.005551,7.69069,[128  49] ; [24 23],[120.10714286  56.89285714] ; [31.89285714 15.10714286],0
r1,1,0.008428,6.940158,[141  35] ; [29 18],[134.17040359  41.82959641] ; [35.82959641 11.17040359],0
p9,1,0.029819,4.719682,[146  31] ; [32 15],[140.65178571  36.34821429] ; [37.34821429  9.65178571],0
u2,1,0.030902,4.65839,[33 14] ; [10 13],[28.87142857 18.12857143] ; [14.12857143  8.87142857],0
r4,1,0.044462,4.038947,[156  21] ; [36 11],[151.71428571  25.28571429] ; [40.28571429  6.71428571],0
s2,1,0.047747,3.918876,[96 80] ; [18 29],[89.97309417 86.02690583] ; [24.02690583 22.97309417],0
b2,1,0.062785,3.462236,[39 65] ; [ 5 22],[34.93129771 69.06870229] ; [ 9.06870229 17.93129771],0
b3,1,0.062785,3.462236,[39 65] ; [ 5 22],[34.93129771 69.06870229] ; [ 9.06870229 17.93129771],0
n4,1,0.085193,2.962932,[135  42] ; [30 17],[130.37946429  46.62053571] ; [34.62053571 12.37946429],0
r3,1,0.096965,2.754773,[165  10] ; [41  6],[162.38738739  12.61261261] ; [43.61261261  3.38738739],0
r2,1,0.115535,2.476832,[161  13] ; [40  7],[158.25339367  15.74660633] ; [42.74660633  4.25339367],0
a7,1,0.135067,2.233273,[129  48] ; [29 18],[124.84821429  52.15178571] ; [33.15178571 13.84821429],0
p11,1,0.159192,1.981882,[138  39] ; [32 15],[134.33035714  42.66964286] ; [35.66964286 11.33035714],0
b4,1,0.1769,1.823477,[106  71] ; [23 24],[101.93303571  75.06696429] ; [27.06696429 19.93303571],0
v2,1,0.189012,1.725303,[76 96] ; [15 30],[72.12903226 99.87096774] ; [18.87096774 26.12903226],0
p2,1,0.197677,1.659451,[155  21] ; [38  9],[152.32286996  23.67713004] ; [40.67713004  6.32286996],0
b5,1,0.216683,1.526206,[97 80] ; [21 26],[93.24107143 83.75892857] ; [24.75892857 22.24107143],0
p12,1,0.223895,1.479229,[ 10 167] ; [ 5 42],[ 11.85267857 165.14732143] ; [ 3.14732143 43.85267857],0
u3,1,0.232126,1.427787,[27 19] ; [10 13],[24.66666667 21.33333333] ; [12.33333333 10.66666667],0
n1,1,0.242869,1.363862,[15 32] ; [6 6],[16.72881356 30.27118644] ; [4.27118644 7.72881356],0
s6,1,0.339217,0.913389,[126  48] ; [30 16],[123.38181818  50.61818182] ; [32.61818182 13.38181818],0
n6,1,0.367043,0.81365,[145  31] ; [36 11],[142.85201794  33.14798206] ; [38.14798206  8.85201794],0
p7,1,0.393053,0.729475,[119  56] ; [35 12],[121.3963964  53.6036036] ; [32.6036036 14.3963964],0
p10,1,0.428219,0.62765,[137  39] ; [34 13],[134.95964126  41.04035874] ; [36.04035874 10.95964126],0
s7,1,0.429461,0.624281,[90 79] ; [20 23],[87.68867925 81.31132075] ; [22.31132075 20.68867925],0
n5,1,0.447469,0.577055,[121  55] ; [35 12],[123.12107623  52.87892377] ; [32.87892377 14.12107623],0
