Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,152.65144,[45 77] ; [432  56],[95.4 26.6] ; [381.6 106.4],1
n6,1,0.0,36.952733,[86 36] ; [444  43],[106.17405583  15.82594417] ; [423.82594417  63.17405583],1
d2,1,1e-06,23.333577,[39 85] ; [272 216],[63.0130719 60.9869281] ; [247.9869281 240.0130719],1
p6,1,1.6e-05,18.61002,[28 94] ; [216 271],[48.88013136 73.11986864] ; [195.11986864 291.88013136],1
p4,1,2.8e-05,17.553071,[59 64] ; [333 155],[78.91325696 44.08674304] ; [313.08674304 174.91325696],1
s7,1,3.9e-05,16.918339,[44 74] ; [275 196],[63.90831919 54.09168081] ; [255.09168081 215.90831919],1
p3,1,5.3e-05,16.336423,[46 78] ; [280 208],[66.05228758 57.94771242] ; [259.94771242 228.05228758],1
a5,1,0.000226,13.605524,[83 41] ; [402  88],[97.94788274 26.05211726] ; [387.05211726 102.94788274],1
a4,1,0.000734,11.40103,[44 80] ; [256 232],[60.78431373 63.21568627] ; [239.21568627 248.78431373],1
d1,1,0.000847,11.135209,[63 61] ; [328 162],[78.96416938 45.03583062] ; [312.03583062 177.96416938],1
a8,1,0.001291,10.355386,[  6 108] ; [ 76 364],[16.87364621 97.12635379] ; [ 65.12635379 374.87364621],0
s8,1,0.002542,9.109916,[47 77] ; [258 228],[62. 62.] ; [243. 243.],0
u1,1,0.002567,9.092001,[ 14 110] ; [116 374],[26.25407166 97.74592834] ; [103.74592834 386.25407166],0
a3,1,0.002797,8.93547,[81 43] ; [381 106],[93.76104746 30.23895254] ; [368.23895254 118.76104746],0
a2,1,0.008071,7.017648,[ 22 102] ; [145 345],[33.72638436 90.27361564] ; [133.27361564 356.72638436],0
n1,1,0.012431,6.24837,[ 8 31] ; [36 46],[14.18181818 24.81818182] ; [29.81818182 52.18181818],0
p5,1,0.014789,5.941463,[  8 115] ; [ 72 414],[ 16.15763547 106.84236453] ; [ 63.84236453 422.15763547],0
r2,1,0.017401,5.655443,[116   7] ; [477   9],[119.76847291   3.23152709] ; [473.23152709  12.76847291],0
d5,1,0.017942,5.601826,[95 29] ; [416  71],[103.70540098  20.29459902] ; [407.29459902  79.70540098],0
p11,1,0.019665,5.441375,[95 29] ; [418  72],[103.60260586  20.39739414] ; [409.39739414  80.60260586],0
p10,1,0.030053,4.706281,[108  16] ; [456  34],[113.90228013  10.09771987] ; [450.09771987  39.90228013],0
v1,1,0.033923,4.498577,[60 60] ; [290 188],[70.23411371 49.76588629] ; [279.76588629 198.23411371],0
v3,1,0.035711,4.410863,[39 77] ; [209 262],[49.00851789 66.99148211] ; [198.99148211 272.00851789],0
s2,1,0.045709,3.992274,[57 67] ; [271 213],[66.89473684 57.10526316] ; [261.10526316 222.89473684],0
b1,1,0.056886,3.625925,[34 90] ; [179 311],[43.01628664 80.98371336] ; [169.98371336 320.01628664],0
p8,1,0.058375,3.582951,[62 62] ; [287 196],[71.29489292 52.70510708] ; [277.70510708 205.29489292],0
s4,1,0.061988,3.483373,[28 96] ; [ 75 408],[ 21.04118616 102.95881384] ; [ 81.95881384 401.04118616],0
p12,1,0.071981,3.237249,[  7 117] ; [ 54 434],[ 12.35947712 111.64052288] ; [ 48.64052288 439.35947712],0
s6,1,0.082264,3.01959,[82 42] ; [355 125],[89.71523179 34.28476821] ; [347.28476821 132.71523179],0
p7,1,0.100553,2.696754,[74 45] ; [336 144],[81.4524207 37.5475793] ; [328.5475793 151.4524207],0
a7,1,0.126693,2.33256,[100  24] ; [362 127],[93.45513866 30.54486134] ; [368.54486134 120.45513866],0
r4,1,0.127012,2.328646,[117   7] ; [476  14],[119.75895765   4.24104235] ; [473.24104235  16.75895765],0
p2,1,0.143156,2.143703,[102  21] ; [429  59],[106.89525368  16.10474632] ; [424.10474632  63.89525368],0
b2,1,0.147385,2.09911,[17 38] ; [130 185],[21.85135135 33.14864865] ; [125.14864865 189.85135135],0
b3,1,0.147385,2.09911,[17 38] ; [130 185],[21.85135135 33.14864865] ; [125.14864865 189.85135135],0
u4,1,0.159148,1.982305,[  1 123] ; [ 15 475],[  3.23127036 120.76872964] ; [ 12.76872964 477.23127036],0
p1,1,0.197683,1.659411,[  7 115] ; [ 46 443],[ 10.58265139 111.41734861] ; [ 42.41734861 446.58265139],0
s5,1,0.208702,1.580405,[39 81] ; [182 288],[44.94915254 75.05084746] ; [176.05084746 293.94915254],0
s3,1,0.217163,1.523018,[66 56] ; [291 192],[71.99008264 50.00991736] ; [285.00991736 197.99008264],0
s1,1,0.274026,1.196483,[  2 122] ; [ 17 464],[  3.89421488 120.10578512] ; [ 15.10578512 465.89421488],0
u2,1,0.347814,0.881415,[27 14] ; [62 46],[24.48993289 16.51006711] ; [64.51006711 43.48993289],0
r3,1,0.422973,0.642041,[119   5] ; [474  13],[120.34697218   3.65302782] ; [472.65302782  14.34697218],0
v4,1,0.522713,0.408538,[119   4] ; [477  11],[119.98036007   3.01963993] ; [476.01963993  11.98036007],0
a1,1,0.532367,0.389872,[  4 120] ; [ 22 468],[  5.25081433 118.74918567] ; [ 20.74918567 469.25081433],0
d4,1,0.539689,0.376116,[104  20] ; [419  68],[106.14075286  17.85924714] ; [416.85924714  70.14075286],0
u3,1,0.550933,0.355648,[27 14] ; [66 43],[25.42 15.58] ; [67.58 41.42],0
v2,1,0.662757,0.190192,[68 46] ; [292 180],[70.03412969 43.96587031] ; [289.96587031 182.03412969],0
b5,1,0.669314,0.182405,[76 48] ; [290 200],[73.91530945 50.08469055] ; [292.08469055 197.91530945],0
d3,1,0.677647,0.172787,[93 31] ; [357 131],[91.17647059 32.82352941] ; [358.82352941 129.17647059],0
b4,1,0.889533,0.019292,[70 54] ; [280 210],[70.68403909 53.31596091] ; [279.31596091 210.68403909],0
n3,1,0.889841,0.019184,[29 10] ; [60 22],[28.68595041 10.31404959] ; [60.31404959 21.68595041],0
n2,1,0.91932,0.01026,[29 10] ; [61 22],[28.7704918 10.2295082] ; [61.2295082 21.7704918],0
a6,1,0.980468,0.000599,[89 35] ; [349 138],[88.8903437 35.1096563] ; [349.1096563 137.8903437],0
