Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,132.300625,[24 47] ; [360  37],[58.25641026 12.74358974] ; [325.74358974  71.25641026],1
s7,1,9.8e-05,15.180685,[22 45] ; [223 158],[36.640625 30.359375] ; [208.359375 172.640625],1
p4,1,0.00025,13.408799,[34 37] ; [277 118],[47.38412017 23.61587983] ; [263.61587983 131.38412017],1
s8,1,0.000671,11.566967,[23 48] ; [214 180],[36.18709677 34.81290323] ; [200.81290323 193.18709677],1
p6,1,0.001124,10.611134,[17 54] ; [175 217],[29.44276458 41.55723542] ; [162.55723542 229.44276458],0
a8,1,0.001126,10.60737,[ 1 66] ; [ 58 290],[ 9.5253012 57.4746988] ; [ 49.4746988 298.5253012],0
r4,1,0.001525,10.048088,[59 12] ; [374  24],[65.55010661  5.44989339] ; [367.44989339  30.55010661],0
a4,1,0.003097,8.749704,[31 40] ; [247 149],[42.26552463 28.73447537] ; [235.73447537 160.26552463],0
v3,1,0.003495,8.529342,[19 47] ; [184 198],[29.90625 36.09375] ; [173.09375 208.90625],0
u1,1,0.005791,7.614212,[11 60] ; [126 272],[20.73987207 50.26012793] ; [116.26012793 281.73987207],0
a5,1,0.006006,7.548569,[53 18] ; [347  51],[60.554371 10.445629] ; [339.445629  58.554371],0
p3,1,0.006012,7.546804,[28 43] ; [226 170],[38.61670236 32.38329764] ; [215.38329764 180.61670236],0
d2,1,0.006769,7.333188,[43 28] ; [300  95],[52.25965665 18.74034335] ; [290.74034335 104.25965665],0
s4,1,0.007557,7.135569,[20 51] ; [ 59 330],[12.19347826 58.80652174] ; [ 66.80652174 322.19347826],0
p11,1,0.007885,7.059499,[50 21] ; [333  65],[57.98081023 13.01918977] ; [325.01918977  72.98081023],0
r1,1,0.007898,7.056366,[53 18] ; [344  52],[60.35760171 10.64239829] ; [336.64239829  59.35760171],0
p10,1,0.008138,7.002955,[52 18] ; [343  53],[59.33476395 10.66523605] ; [335.66523605  60.33476395],0
a2,1,0.010116,6.614284,[16 55] ; [153 245],[25.58422175 45.41577825] ; [143.41577825 254.58422175],0
p9,1,0.010304,6.581499,[54 15] ; [350  42],[60.46854664  8.53145336] ; [343.53145336  48.46854664],0
n3,1,0.015301,5.881504,[16 14] ; [55 16],[21.08910891  8.91089109] ; [49.91089109 21.08910891],0
p7,1,0.017444,5.651143,[36 33] ; [260 128],[44.69146608 24.30853392] ; [251.30853392 136.69146608],0
p5,1,0.017808,5.614891,[ 3 68] ; [ 57 337],[ 9.16129032 61.83870968] ; [ 50.83870968 343.16129032],0
p8,1,0.020793,5.344053,[31 40] ; [228 162],[39.88937093 31.11062907] ; [219.11062907 170.88937093],0
a3,1,0.024963,5.026421,[51 20] ; [329  67],[57.77301927 13.22698073] ; [322.22698073  73.77301927],0
r2,1,0.05045,3.826443,[66  5] ; [380  10],[68.68980477  2.31019523] ; [377.31019523  12.68980477],0
n1,1,0.051092,3.805268,[ 7 24] ; [30 40],[11.35643564 19.64356436] ; [25.64356436 44.35643564],0
v1,1,0.062474,3.470451,[32 36] ; [229 158],[39.00659341 28.99340659] ; [221.99340659 165.00659341],0
u3,1,0.072513,3.225196,[16  4] ; [40 29],[12.58426966  7.41573034] ; [43.41573034 25.58426966],0
s3,1,0.078236,3.101172,[34 36] ; [234 157],[40.69414317 29.30585683] ; [227.30585683 163.69414317],0
a1,1,0.087707,2.915966,[ 1 70] ; [ 26 372],[ 4.08742004 66.91257996] ; [ 22.91257996 375.08742004],0
p12,1,0.093385,2.815031,[ 3 68] ; [ 42 354],[ 6.84154176 64.15845824] ; [ 38.15845824 357.84154176],0
p2,1,0.115658,2.475162,[55 15] ; [341  56],[59.35760171 10.64239829] ; [336.64239829  60.35760171],0
s2,1,0.153199,2.040106,[34 36] ; [227 166],[39.4600432 30.5399568] ; [221.5399568 171.4600432],0
b1,1,0.190857,1.710993,[21 50] ; [150 248],[25.8869936 45.1130064] ; [145.1130064 252.8869936],0
p1,1,0.209853,1.572441,[ 4 66] ; [ 42 356],[ 6.88034188 63.11965812] ; [ 39.11965812 358.88034188],0
b5,1,0.21414,1.543211,[48 23] ; [238 160],[43.29637527 27.70362473] ; [242.70362473 155.29637527],0
s6,1,0.223245,1.483386,[45 26] ; [274 114],[49.34422658 21.65577342] ; [269.65577342 118.34422658],0
u4,1,0.276815,1.182661,[ 1 70] ; [ 16 381],[ 2.57905983 68.42094017] ; [ 14.42094017 382.57905983],0
v2,1,0.298271,1.081909,[37 29] ; [243 144],[40.79470199 25.20529801] ; [239.20529801 147.79470199],0
a6,1,0.305465,1.050183,[49 22] ; [297 100],[52.49145299 18.50854701] ; [293.50854701 103.49145299],0
d3,1,0.380053,0.770531,[65  6] ; [350  48],[62.82515991  8.17484009] ; [352.17484009  45.82515991],0
n2,1,0.397499,0.715878,[19 11] ; [51 20],[20.79207921  9.20792079] ; [49.20792079 21.79207921],0
a7,1,0.465825,0.531862,[57 14] ; [303  94],[54.61538462 16.38461538] ; [305.38461538  91.61538462],0
d5,1,0.551559,0.354531,[69  2] ; [390   7],[69.63461538  1.36538462] ; [389.36538462   7.63461538],0
v4,1,0.687648,0.161644,[68  3] ; [383  13],[68.56745182  2.43254818] ; [382.43254818  13.56745182],0
u2,1,0.743819,0.106799,[12  8] ; [38 30],[11.36363636  8.63636364] ; [38.63636364 29.36363636],0
b4,1,0.780003,0.078017,[43 28] ; [234 164],[41.93390192 29.06609808] ; [235.06609808 162.93390192],0
r3,1,0.781209,0.077141,[68  3] ; [380  14],[68.40430108  2.59569892] ; [379.59569892  14.40430108],0
b2,1,0.821366,0.05098,[14 19] ; [107 158],[13.39932886 19.60067114] ; [107.60067114 157.39932886],0
b3,1,0.821366,0.05098,[14 19] ; [107 158],[13.39932886 19.60067114] ; [107.60067114 157.39932886],0
s1,1,0.891508,0.018604,[ 2 69] ; [ 10 384],[ 1.83225806 69.16774194] ; [ 10.16774194 383.83225806],0
s5,1,0.894858,0.017466,[26 43] ; [146 233],[26.49107143 42.50892857] ; [145.50892857 233.49107143],0
