Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-05,17.448493,[71 29] ; [32 48],[57.22222222 42.77777778] ; [45.77777778 34.22222222],1
p9,1,0.002932,8.849561,[90 12] ; [58 24],[82.04347826 19.95652174] ; [65.95652174 16.04347826],0
d1,1,0.004396,8.112409,[65 37] ; [35 47],[55.43478261 46.56521739] ; [44.56521739 37.43478261],0
n5,1,0.008426,6.940515,[81 21] ; [50 31],[73.01639344 28.98360656] ; [57.98360656 23.01639344],0
v4,1,0.014898,5.92852,[99  3] ; [72 10],[94.79347826  7.20652174] ; [76.20652174  5.79347826],0
v3,1,0.017078,5.688354,[42 58] ; [20 60],[34.44444444 65.55555556] ; [27.55555556 52.44444444],0
p2,1,0.024717,5.04357,[90 12] ; [62 20],[84.26086957 17.73913043] ; [67.73913043 14.26086957],0
b3,1,0.028763,4.781736,[25 34] ; [11 38],[19.66666667 39.33333333] ; [16.33333333 32.66666667],0
b2,1,0.028763,4.781736,[25 34] ; [11 38],[19.66666667 39.33333333] ; [16.33333333 32.66666667],0
a4,1,0.030818,4.663097,[51 51] ; [28 54],[43.79347826 58.20652174] ; [35.20652174 46.79347826],0
d5,1,0.04142,4.158729,[87 15] ; [60 22],[81.48913043 20.51086957] ; [65.51086957 16.48913043],0
b5,1,0.041785,4.143883,[65 37] ; [40 42],[58.20652174 43.79347826] ; [46.79347826 35.20652174],0
p10,1,0.056544,3.635946,[85 17] ; [58 23],[79.70491803 22.29508197] ; [63.29508197 17.70491803],0
d3,1,0.058358,3.583439,[71 31] ; [46 36],[64.85869565 37.14130435] ; [52.14130435 29.85869565],0
n4,1,0.090017,2.874063,[83 19] ; [58 24],[78.16304348 23.83695652] ; [62.83695652 19.16304348],0
n1,1,0.092373,2.832522,[5 6] ; [ 3 15],[3.03448276 7.96551724] ; [ 4.96551724 13.03448276],0
u3,1,0.095701,2.775767,[24 12] ; [17 19],[20.5 15.5] ; [20.5 15.5],0
r2,1,0.100995,2.689765,[98  4] ; [72  8],[95.27472527  6.72527473] ; [74.72527473  5.27472527],0
a2,1,0.111898,2.52721,[26 76] ; [13 69],[21.61956522 80.38043478] ; [17.38043478 64.61956522],0
r3,1,0.122477,2.385362,[97  5] ; [73  9],[94.23913043  7.76086957] ; [75.76086957  6.23913043],0
d4,1,0.130173,2.290438,[83 19] ; [59 23],[78.7173913 23.2826087] ; [63.2826087 18.7173913],0
a7,1,0.132683,2.260833,[80 21] ; [57 25],[75.61202186 25.38797814] ; [61.38797814 20.61202186],0
r4,1,0.141291,2.163847,[94  8] ; [70 12],[90.91304348 11.08695652] ; [73.08695652  8.91304348],0
a1,1,0.144855,2.125615,[  2 100] ; [ 5 77],[ 3.88043478 98.11956522] ; [ 3.11956522 78.88043478],0
r1,1,0.163746,1.93929,[82 20] ; [58 23],[78.03278689 23.96721311] ; [61.96721311 19.03278689],0
s3,1,0.169821,1.884525,[36 65] ; [37 44],[40.51098901 60.48901099] ; [32.48901099 48.51098901],0
a3,1,0.175605,1.834432,[66 36] ; [45 37],[61.5326087 40.4673913] ; [49.4673913 32.5326087],0
u1,1,0.176081,1.830397,[20 82] ; [10 72],[16.63043478 85.36956522] ; [13.36956522 68.63043478],0
p11,1,0.193876,1.687912,[85 17] ; [62 20],[81.48913043 20.51086957] ; [65.51086957 16.48913043],0
p1,1,0.21704,1.523836,[ 8 94] ; [11 71],[10.5326087 91.4673913] ; [ 8.4673913 73.5326087],0
p4,1,0.230581,1.437271,[80 22] ; [58 24],[76.5 25.5] ; [61.5 20.5],0
s8,1,0.252001,1.312178,[30 72] ; [18 64],[26.60869565 75.39130435] ; [21.39130435 60.60869565],0
a5,1,0.2783,1.175371,[77 25] ; [56 26],[73.72826087 28.27173913] ; [59.27173913 22.72826087],0
s5,1,0.283004,1.152606,[30 69] ; [18 60],[26.84745763 72.15254237] ; [21.15254237 56.84745763],0
d2,1,0.324071,0.972446,[49 53] ; [33 48],[45.70491803 56.29508197] ; [36.29508197 44.70491803],0
n3,1,0.363698,0.825084,[10  1] ; [14  4],[9.10344828 1.89655172] ; [14.89655172  3.10344828],0
n2,1,0.375728,0.784632,[9 2] ; [12  6],[7.96551724 3.03448276] ; [13.03448276  4.96551724],0
p7,1,0.404432,0.695108,[75 27] ; [55 26],[72.45901639 29.54098361] ; [57.54098361 23.45901639],0
a6,1,0.415921,0.661813,[69 33] ; [60 22],[71.51086957 30.48913043] ; [57.48913043 24.51086957],0
n6,1,0.455377,0.557233,[85 17] ; [64 17],[83.04918033 18.95081967] ; [65.95081967 15.04918033],0
p8,1,0.602337,0.271485,[66 36] ; [50 32],[64.30434783 37.69565217] ; [51.69565217 30.30434783],0
b4,1,0.617018,0.250081,[61 41] ; [52 30],[62.64130435 39.35869565] ; [50.35869565 31.64130435],0
p5,1,0.663501,0.189299,[12 90] ; [ 8 74],[11.08695652 90.91304348] ; [ 8.91304348 73.08695652],0
s6,1,0.760412,0.092988,[56 45] ; [42 37],[54.98888889 46.01111111] ; [43.01111111 35.98888889],0
b1,1,0.768123,0.086925,[47 55] ; [36 46],[46.01086957 55.98913043] ; [36.98913043 45.01086957],0
